Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.20615674640765336,0.10104760491684645
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,GPR,85/15,0.23116341765738968,0.09944333133955852
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Linear,90/10,-0.4652646987666844,0.1392804135774877
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,90/10,-0.4243420194884848,0.13732169254808457
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Lasso,90/10,-0.29882516677301285,0.13113159748246045
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.2394719585051731,0.10034358662578645
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,GPR,90/10,0.37187566455966614,0.09119159548200952
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Linear,80/20,-0.5343951632915427,0.12432689800058076
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.3407626897072513,0.11621774529989966
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Lasso,80/20,0.027548343479591564,0.09897613661895793
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.07934440985164493,0.10427411458568003
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,GPR,80/20,-0.11550948956203455,0.10600665290280255
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Linear,85/15,-0.22231646025234686,0.10951553393613037
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.13677048284208038,0.10561370759583998
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.07730199031557783,0.10281408761300209
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.02127797663753017,0.10010502492575282
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,GPR,85/15,-0.14168924721498088,0.10584195428684727
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Linear,90/10,-0.5544541029986259,0.1195305199520311
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.4292060405547542,0.11461389677998773
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.12140771940116335,0.10152467959415507
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.2455490666875959,0.10699667385318655
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,10,GPR,90/10,-0.3706043826150689,0.11223954952773721
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Linear,80/20,-1.1154497423242842,0.17867412376222433
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Ridge,80/20,-0.8191726545189066,0.16569036875492865
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,80/20,-0.5028462133005596,0.15059743522655392
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.2765711683599509,0.10448602597514271
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,80/20,0.2823236317828197,0.1040697779410775
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Linear,85/15,-1.4206927270067724,0.17645276886137837
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Ridge,85/15,-1.0597350510827224,0.16276623759821257
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.5381041970330387,0.14065381738870944
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.22454620699299566,0.09987035813019669
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,85/15,0.24035904474791359,0.0988468492157097
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Linear,90/10,-0.8264210713766849,0.15550073954739196
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Ridge,90/10,-0.5200345546645901,0.14185960124536823
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,90/10,-0.2988253737979001,0.13113160793325235
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.23192124684714144,0.10084047441499035
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,90/10,0.37411654738279776,0.0910287835572013
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,80/20,-0.6925356223489443,0.13057661215496005
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,80/20,-0.3231174919377944,0.1154504667476016
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,80/20,0.058806895507139356,0.09737239584098001
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,-0.013860250970225252,0.1010614525095933
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,80/20,-0.11562153501501138,0.1060119765980798
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,85/15,-0.3254030923115132,0.11404017748140322
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.13817683440812467,0.10567901721434571
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,85/15,0.06000743741122383,0.09603866257179097
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.008470041809325868,0.09863630958885236
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,85/15,-0.14168025223765457,0.10584153733982928
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,-0.6666691903837758,0.12376976333734613
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.40894257822671487,0.11379849113629653
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.077079383604163,0.09949785391176841
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.20037419292492853,0.1050384203419155
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,90/10,-0.3700640100279897,0.11221742164176181
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,80/20,-4.735390870049299,0.2941994220617738
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,80/20,-1.2138934530222367,0.1827842044669518
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,80/20,-0.5028757976442888,0.15059891751540122
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.23886379453784667,0.10717450721597888
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,80/20,0.2806699497591154,0.10418960862291216
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,85/15,-5.575372257406515,0.2908163486960102
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,85/15,-1.7781159902016963,0.18903134829905086
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.5381036668069168,0.1406537931451196
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.2121715828977061,0.10066406542373878
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,85/15,0.24096024550085948,0.09880772641537873
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,90/10,-3.033912816594218,0.23109750579654784
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,90/10,-1.0086608596240212,0.16307422111334213
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,90/10,-0.29882516452871744,0.1311315973691665
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.46276482634852467,0.08433623786990711
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,90/10,0.3722393749387749,0.0911651897764807
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,80/20,-1.6204234877639454,0.16247338521750948
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,80/20,-0.43288639217677516,0.12014407738325136
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,80/20,0.06046984136787814,0.09728633666281945
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,-0.12850236504549373,0.10662222087093504
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,80/20,-0.11569097825109131,0.10601527596974367
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,85/15,-1.7312665654489972,0.16370650582595414
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.22358885042025878,0.10957252009653111
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,85/15,0.07190616645807946,0.0954288825442827
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,1.7495336712580745e-05,0.09905584239582606
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,85/15,-0.14168234333155616,0.10584163426911025
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,90/10,-2.995111345074976,0.1916259411134734
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.5184990206246787,0.11814004038351467
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.07706364504526775,0.09949712696509293
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,-0.20464902374158367,0.10522528807859555
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,90/10,-0.36820446037624577,0.11214124099592962
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,80/20,-43.943697629771535,0.8235589759892393
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,80/20,-1.5188237675154355,0.1949661412389673
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,80/20,-0.5028756981070426,0.15059891252822868
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.2909202988945744,0.10344460161563394
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,80/20,0.283019177146829,0.10401933542856968
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,85/15,-54.47810867903909,0.8447330154531145
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,85/15,-2.216859161913186,0.20341110948213836
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.538103665846855,0.14065379310122259
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.27383576086384875,0.09664426194894939
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,85/15,0.24936129566694665,0.0982594031452719
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,90/10,-23.556792418570318,0.5701876729070565
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,90/10,-1.4053011058292282,0.17845007294865323
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,90/10,-0.2988251635090924,0.13113159731769494
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.3862740053312608,0.09014035488565679
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,90/10,0.39217331808282163,0.08970608112086857
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,80/20,-11.316062163729782,0.3522349319098028
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,80/20,-0.3360148740718214,0.11601179171060287
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.14789362127721173,0.10753437340402719
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,-0.399092337255909,0.1187188487712164
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,80/20,-0.11577658820283232,0.10601934330950774
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,85/15,-15.501159971975653,0.40238439706435936
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,85/15,-0.13651513282733707,0.10560184505329773
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,85/15,0.06762530139574874,0.09564871385967133
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,-0.004951987297228566,0.09930166981067806
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,85/15,-0.1416817917243578,0.10584160870025797
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,90/10,-13.35478909251728,0.3632354817634238
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.3899083205451255,0.1130271909563747
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.25789279883765603,0.10752554991809578
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.22992401457193745,0.10632343465755634
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,90/10,-0.3655023883681541,0.11203045219547633
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,80/20,-17.53029321303216,0.5288121812561751
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,80/20,-1.421035094262896,0.19114407800989502
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,80/20,-0.5028756980617921,0.15059891252596147
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.3073322556125977,0.10224045817150441
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,80/20,0.28934177864282995,0.10355967938652888
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,85/15,-23.132572638981785,0.5571350175485562
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,85/15,-2.0863008404292125,0.19924056906884155
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.53810366584527,0.14065379310115012
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.29333639395171596,0.09533777400098051
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,85/15,0.264157542373728,0.09728616104991004
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,90/10,-21.3255910408222,0.5436676438274881
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,90/10,-1.2296755562050916,0.1718117418230506
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.29882516350815114,0.13113159731764745
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.3361779725499162,0.09374709828183188
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,90/10,0.517753738714595,0.07990361701041485
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,80/20,-2.121634902626011,0.17733217529529754
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,80/20,-0.3138936093883773,0.11504734155525591
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,80/20,-0.14862744582116716,0.10756874015783224
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,-0.3572010688721381,0.11692801688843814
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,80/20,-0.11575518694149967,0.1060183265474711
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-2.294685232353216,0.17980048522317563
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,85/15,-0.11685284371439031,0.10468437679267649
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,85/15,0.06811795786733188,0.09562344065981003
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.01193325777583043,0.09846390045204091
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,85/15,-0.1410374760385089,0.10581173827859401
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,90/10,-3.1609494135113554,0.19556272261377955
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.3634340330858301,0.11194557259606877
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.25496044154313213,0.10740014682271223
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,-0.20511003248184978,0.10524542055551012
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,90/10,-0.34836277220374745,0.11132513579355495
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,80/20,0.07326111187008677,2.2598775682767163
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,80/20,0.0935710860161656,2.2349771785816337
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,80/20,0.04838486026288502,2.290007417442457
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.07260140114217206,2.2606817863073934
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,80/20,0.1505126385196015,2.1636383896775904
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,85/15,0.09301666252210039,2.2841076269388285
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,85/15,0.09888401933639546,2.276707590772196
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,85/15,0.09301658105777377,2.284107729516945
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.22143094063270707,2.1162427342442607
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,85/15,0.2311336897555477,2.103014782898296
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,90/10,0.08027310545260158,2.164126126989077
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,90/10,0.0868381299451283,2.156388511934039
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,90/10,0.0802265704027737,2.164180875003904
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.19151490352744482,2.0290331118660725
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,90/10,0.07728727692605131,2.167636122014605
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,80/20,0.16894313762837077,2.035569205590017
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.18129359383919608,2.0203871445899533
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,80/20,0.1793894143965422,2.022735327806392
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.42921160660478275,1.6869727558183183
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,80/20,0.29337401654383266,1.8770044559817796
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,85/15,0.17226322276734707,1.9877081413253868
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.17258625695047503,1.9873202400310408
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.18280036090200358,1.9750157972689544
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.42886751105142584,1.6511058779907477
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,85/15,0.23939863445756693,1.9053950867667195
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,90/10,0.2646763574033877,1.7774424141272827
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,90/10,0.2737736515081911,1.766413093103945
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,90/10,0.2655669887047576,1.7763656600292201
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.11508179501235172,2.1888179272400614
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,90/10,0.2518843895399401,1.7928362832430633
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,80/20,0.1193432580143009,2.2029749039706035
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,80/20,0.1849062895891438,2.119385645753191
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,80/20,0.1289455038583992,2.190931911526938
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.07451149264499546,2.4333901742615685
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,80/20,-0.10263408156730791,2.4650283797532366
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,85/15,0.14835229817780227,2.213333712770864
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,85/15,0.18761259344144277,2.161715322613302
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,85/15,0.15981132016065958,2.1983929498325816
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.008456911617070073,2.4084940796610526
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,85/15,-0.02148048500104016,2.423996267172173
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,90/10,0.04460935844093816,2.205685643868996
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,90/10,0.1146697615622243,2.123272690825334
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,90/10,0.07886258564429616,2.1657849744781905
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.3474329261728284,1.822911998978515
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,90/10,-0.06516544778865829,2.3289580190386063
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,0.2935900389616344,1.8767175248156105
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.3327124544181268,1.824009146435037
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.3251308572107605,1.8343419062489636
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.45989285666044033,1.6410071102048893
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,80/20,0.06745653645184468,2.15627944699237
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.20535410267754706,1.947571063912187
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.25455042499615765,1.8863211159078908
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.21708238094942478,1.9331454160017132
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.36071150898048854,1.7468472624492641
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,85/15,0.032301218731210835,2.1491987913939603
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,90/10,0.25000997707841355,1.7950808643642437
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.31848881121531136,1.7111684706257921
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,90/10,0.28366835546219393,1.7543382917527588
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.4203157245391065,1.578163643594347
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,90/10,0.13239217150085192,1.9307142649424904
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,80/20,-1.391926476541265,3.630614440346454
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,80/20,0.15223709387379747,2.161441186148134
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,80/20,0.13939945516054808,2.1777450034070416
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.1260200588342082,2.491031854347073
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,80/20,-0.0862426071919482,2.4466375368241664
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,85/15,-0.6419573373840155,3.073249672917893
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,85/15,0.18793126468885524,2.1612912982613377
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,85/15,0.1742507768175635,2.1794203242097563
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.27376043964680574,2.0438869038608782
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,85/15,-0.016885002510204528,2.4185375288632347
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,90/10,-0.1709656111623794,2.4418849350036784
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,90/10,0.26111207268388303,1.9397350369088193
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,90/10,0.2268317748003964,1.9842213754711084
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.3572178326751232,1.8091935672067725
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,90/10,0.05037203223938291,2.1990235146905475
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,0.01609829487842529,2.21486040216944
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.47893388945322857,1.6118213951407476
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.4101027457246016,1.7149785383061484
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.5359681907116358,1.5210531098735787
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.24378044240738816,1.9417551008893954
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,85/15,-0.18679924363629397,2.3800995435607604
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.4723429570915614,1.5870198552357242
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.2691130238217512,1.8678052948684383
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.5510396071380259,1.4638969478725554
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,0.2479885261466317,1.8946051961978991
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,90/10,-0.3781046359849687,2.433309609294096
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.5168364893167658,1.440798801103888
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.3195635268165904,1.7098187165284744
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.5672181356888459,1.3636119579237156
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,0.32779310819158414,1.699447507756707
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,80/20,-9.111103962437612,7.4645822118173975
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,80/20,0.17307040755000347,2.1347178646324574
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,80/20,0.11570533729275312,2.2075203688328746
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.15201855002133957,2.5196252606400544
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,80/20,-0.12217164081714338,2.486771389875406
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,85/15,-9.05270820288717,7.60428609660777
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,85/15,0.1772316689014941,2.175482996574739
