Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Lasso,90/10,-0.2217975548692157,0.0968122300296587
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.13683947214505876,0.0933856552385949
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,GPR,90/10,-0.10025964192341053,0.09187094629736192
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,80/20,0.0009343250614416432,0.11280444259270882
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,80/20,0.02324756884107615,0.11153763592483858
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,80/20,0.015498425475192534,0.11197920821095864
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.04478812865949311,0.1103008960227443
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,80/20,0.179108600821413,0.10225205324818681
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,85/15,-0.016642090754992234,0.1036113156690838
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,85/15,0.02116947477209541,0.10166627173824488
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.004347813263179123,0.10298292302039236
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.05511970709716418,0.09988759135766215
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,85/15,0.11473639019495663,0.09668507788729254
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,0.1314569558173424,0.0940363863600138
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Ridge,90/10,0.1434777638217971,0.09338337792656923
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Lasso,90/10,0.018995790449289673,0.09993915978010849
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.13195594371294583,0.09400936999033392
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,20,GPR,90/10,0.42196154427966204,0.07671470590173918
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,80/20,-1.639999987735416,0.22598119009096065
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,80/20,-0.256840032524867,0.15592305368621104
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,80/20,-0.007132123150236591,0.13957690152599006
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.16566234238210775,0.1270402243163037
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,80/20,0.3068906860145393,0.11579003800754732
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,85/15,-1.5034066444872858,0.17906121507564993
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,85/15,-0.49740756042541867,0.13848598925716996
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.2723284043143246,0.12765429700749392
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.2236649214548816,0.0997149858518069
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,85/15,0.29844797760872854,0.09479070806776047
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,90/10,-1.9306417141107666,0.14993808566392094
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,90/10,-0.4120857311694752,0.10407852541194998
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,90/10,-0.0005707697239167864,0.08761016614063527
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.011964094428469019,0.08705965901785961
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,GPR,90/10,-0.08988302289222494,0.09143669963562037
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,80/20,0.1600443016815346,0.10343258414571707
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,80/20,0.15904246086200036,0.10349424936503324
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,80/20,0.015639198635190477,0.11197120201221253
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.0874615412328189,0.10780893930816293
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,80/20,0.17284735800346818,0.10264126962941095
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,85/15,0.1561546679149255,0.09439621298371358
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,85/15,0.22588197318888403,0.09041213728169373
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.004347815221573681,0.10298292312079642
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.2527302693478686,0.0888304456133841
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,85/15,0.11544139549987564,0.09664657123884277
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Linear,90/10,0.44627741388700604,0.07508382307498071
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,90/10,0.3607510930756317,0.0806743092231401
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Lasso,90/10,0.0187442880737565,0.0999519697788218
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.4118552153365773,0.07738243356583116
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,GPR,90/10,0.4230298766533588,0.07664378094313302
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,80/20,-82.10781640194321,1.2679182847044406
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,80/20,-0.11564067498345909,0.1469036203705254
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,80/20,-0.007132123150968672,0.1395769015260408
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.1492672050100443,0.1282823527366012
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,80/20,0.30466713538648593,0.11597562117961487
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,85/15,-30.693113739374354,0.6371156622865876
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,85/15,-0.2510957752719005,0.1265846676487405
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.2723284064091762,0.12765429711258347
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.20748947195429412,0.10074844390888718
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,85/15,0.30080597829073896,0.09463127250208914
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,90/10,-7.905523800190654,0.2613727652024723
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,90/10,-0.0060252306134969125,0.08784863839783229
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,90/10,-0.0005707713451503782,0.08761016621161302
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,90/10,-0.024667924179623046,0.08865886534735642
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,90/10,-0.08343119511833308,0.0911656570173577
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,80/20,-7.148799001432868,0.32216324244177424
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,80/20,0.2195977877604074,0.09969845557642792
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,80/20,0.015640461120473237,0.11197113020823589
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.10044240500048052,0.10703940150791316
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,80/20,0.17321203365026416,0.10261864085690547
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,85/15,-2.1699510135696256,0.18295716446294855
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,85/15,0.18343348284341532,0.09285791529005027
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,85/15,0.008977929408204854,0.10229745012838956
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.24347865876385066,0.08937863900451933
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,85/15,0.11592706932430374,0.09662003531775257
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,90/10,-0.29150239684116785,0.11466948621818447
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,90/10,0.32230118640313876,0.08306510551211242
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,90/10,0.1950669553871166,0.09052741862945016
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.4153972169487603,0.0771490704365387
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,90/10,0.4237589415676347,0.07659534173235984
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,80/20,-7.466622050047604,0.40469274210079087
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,80/20,-0.11958344272455035,0.14716297628560365
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,80/20,-0.007132123150964453,0.1395769015260405
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.28998264306134525,0.117193847313484
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,80/20,0.31734306653071864,0.11491364006100442
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,85/15,-8.55120622323278,0.34975581035945363
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,85/15,-0.3176599475146926,0.1299084794334711
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.27232840640887046,0.12765429711256812
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.1982267711174276,0.10133549714778087
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,85/15,0.32017145639492106,0.0933115759787772
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,90/10,-16.35856440750582,0.3649114585318125
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,90/10,-0.12138468865367935,0.09274871667581143
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.0005707713454006225,0.08761016621162399
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.04978056970017186,0.089738718485361
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,90/10,-0.0387393497059505,0.08926555102574381
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,80/20,-0.15223401707281337,0.12114333661250447
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,80/20,0.21745837459927053,0.09983501990241679
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,80/20,0.015640461135214778,0.11197113020739746
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.09956888119532592,0.10709135970268177
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,80/20,0.182578997586064,0.10203568416693366
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-0.8227018390182577,0.138733378069205
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1858085977203504,0.09272277086516238
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,85/15,0.008320797719989614,0.10233136045095961
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.24842694626927564,0.08908585361959521
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,85/15,0.11719456708855547,0.09655074827092942
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,90/10,0.09721746420363653,0.09587201006639379
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,90/10,0.3328266076288332,0.08241753425820536
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,90/10,0.1966755770558184,0.09043691594920568
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.4221545826354769,0.07670189523393162
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,90/10,0.4257312638712618,0.0764641464719673
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,80/20,0.1306756676081735,2.5450222958110467
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,80/20,0.12578257561486517,2.5521747207305325
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,80/20,0.09609615649074454,2.5951459656055427
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.3854867914989194,2.1397660103562792
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,80/20,0.3981746723445101,2.1175608741668377
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,85/15,-0.030778889049712044,2.0623595274402104
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,85/15,-0.02488198249975504,2.0564518662620612
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,85/15,-0.024612896851216703,2.0561818849276214
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.11353939810589597,1.9125435752535789
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,85/15,-0.1506894687800584,2.1790173530177843
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,90/10,0.1046894098602622,1.779433358154409
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,90/10,0.07275670612242457,1.8108885283432548
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,90/10,0.1046860820847838,1.7794366651348343
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.29832210619135946,2.1428219820836603
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,90/10,-0.39195804109507426,2.218747796691489
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,80/20,0.2930203088551042,1.8074470231759578
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.28512409180161924,1.8175126335550087
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,80/20,0.2921246577269464,1.8085915607028
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.4020457782174939,1.6622489831010896
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,80/20,0.3389279508340026,1.747778953121194
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,85/15,0.2322869911385388,1.7365710588944703
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.21255707772507437,1.7587440895911208
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.22927060553666856,1.7399792548614534
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.29559154032284496,1.6634332972102264
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,85/15,0.11651841590420975,1.862909938567392
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,90/10,0.07678378726740642,1.830141333416938
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,90/10,0.04187984909870557,1.8644163611068552
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,90/10,0.056133996169969946,1.8504957426781363
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.2754749743938031,1.6212859298985678
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,90/10,0.15599492479525068,1.74986863717666
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,80/20,0.291768822107326,2.2971438611855475
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,80/20,0.2592584502483497,2.3492759157146637
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,80/20,0.2721271090475561,2.3287799100261006
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.44826926984733595,2.027515861462277
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,80/20,0.37680508975222293,2.1548280604871684
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,85/15,-0.01535034037631422,2.046866786686977
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,85/15,-0.0015317331067767892,2.0328904552360334
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,85/15,-0.03495324535800948,2.066531287836722
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.1855377370751804,1.833230621726857
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,85/15,-0.2866793389499145,2.3041820192629863
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,90/10,0.10610847363381903,1.7780226014753104
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,90/10,0.08977367579622841,1.7941946721947408
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,90/10,0.08338323957372884,1.8004819176496654
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.17970660231353752,1.7032542256224206
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,90/10,-0.5571811803993265,2.3467371052396113
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,0.3117971361728914,1.7832833119513654
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.3284226708641108,1.7616114367188822
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.31596834800802875,1.777870839634887
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.35867808979641214,1.7214727260916727
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,80/20,0.29891290948396365,1.7998988224285202
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.28621767287554245,1.6744647309604583
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.2602429315474526,1.7046596087954506
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.23052517920348348,1.7385625311554997
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.1851323990149819,1.7891083160690586
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,85/15,-0.018646896730232898,2.000345171744663
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,90/10,0.0986249744952189,1.8083632754734047
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.058541199327040494,1.8481345161024358
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,90/10,0.06611904711381689,1.8406816262213281
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.15153686963464574,1.7544839747922827
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,90/10,0.2727343399438512,1.6243494252353485
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,80/20,0.3349424874069753,2.2260262191232556
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,80/20,0.3905138967749592,2.1309957197358536
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,80/20,-0.034276097324271504,2.775996521033148
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.4330276937232329,2.0553301672088757
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,80/20,0.39286535673206735,2.1268809469673267
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,85/15,-0.13648840454286715,2.165529599024273
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,85/15,0.1582959807464509,1.8636369826130554
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,85/15,0.06082991971489582,1.9685830613883348
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.20291240580023828,1.8135713424569713
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,85/15,-0.1252286357287009,2.154775394147325
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,90/10,-0.2498606939293273,2.102449980387681
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,90/10,0.15742373607940896,1.7262332489601342
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,90/10,0.05511827025633387,1.8280311537175808
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.2100065724155481,1.671500866681137
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,90/10,-0.24306134291452186,2.096723426039038
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,0.2931090678155224,1.8073335601186826
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.3962580018737667,1.6702743105597493
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.36801249299126093,1.7088988375049818
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.437271255681532,1.6125443111969917
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.49010954351029,1.5349723239191604
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,85/15,0.029454572929876743,1.9525449600182858
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.252097268785171,1.7140191454843168
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.19943188049007243,1.7733409985477022
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.38427039498664806,1.5552067294654675
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,0.3166586193664185,1.638369933602694
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,90/10,0.02563920555072341,1.8801513839974369
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.10563424661411747,1.8013184563689628
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.04299529053853457,1.8633307702750908
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.16626133682496846,1.7391934418524728
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,0.38516141872142784,1.4935283618215027
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,80/20,-8.857629348515756,8.570120250786976
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,80/20,0.4126068370539523,2.092016555614596
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,80/20,-0.034275960152294616,2.7759963369483835
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.4226630907877811,2.0740314372242823
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,80/20,0.401293268091268,2.112067258876345
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,85/15,-3.9658635064698995,4.526671810658423
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,85/15,0.19107687146204622,1.8269861121078765
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,85/15,0.050349061057379574,1.9795369861612135
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.18976178637283525,1.8284705958583574
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,85/15,-0.09018128683366045,2.120952689519214
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,90/10,-3.9511604674957503,4.184546209344484
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,0.1883734764446502,1.6942323991872539
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,90/10,0.05542032189188406,1.827738945752865
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.1707764356754815,1.7125004117239702
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,90/10,-0.2203319889062949,2.077465713348529
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,80/20,-1.9433337344260466,3.687923143019232
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.4356930682857917,1.6148039392352285
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.4068982024142693,1.6554906331435915
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4599829230210899,1.5796681236893868
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.4837176750901796,1.5445633880917256
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,85/15,-1.3346856382542058,3.028358701324174
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.2838940434707736,1.6771880220462254
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.24671035265406682,1.720180849730423
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.32862931265034967,1.6239561448208826
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,85/15,0.3078364322566608,1.6489119947364497
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,90/10,0.33356095862677126,1.5549382030473475
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.2456388111338006,1.6543316799958874
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,90/10,0.12002056656332882,1.7867721695149563
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.22733677642366568,1.6742798060452133
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,90/10,0.3010429825197213,1.592421941872046
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,80/20,-0.7464877375887438,3.6073098184596044
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,80/20,0.41478224939702146,2.0881390674138656
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Lasso,80/20,-0.034275960173124176,2.7759963369763367
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.4179939313669182,2.0824013183662364
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,80/20,0.4255589734752906,2.0688232977505217
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,85/15,-2.1792723387172703,3.621975308831447
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,85/15,0.190114676996599,1.82807236704644
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Lasso,85/15,0.05034961144791994,1.9795364125196024
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.19140051107522982,1.8266205988650528
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,85/15,-0.04117823179835489,2.0727368066000245
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,90/10,-2.850609982199631,3.6902826655913126
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,90/10,0.015379778920419862,1.8660756346837346
