Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,85/15,-0.7402092309404367,0.0898843198452067
Rg norm w/0.418,No regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.3322078192916884,0.07864465138474701
Rg norm w/0.418,No regr out,All,ProtBERT,10,GPR,85/15,-1.1112772549974976,0.09900470566036984
Rg norm w/0.418,No regr out,All,ProtBERT,10,Linear,90/10,-0.9880556247730494,0.09903736795155103
Rg norm w/0.418,No regr out,All,ProtBERT,10,Ridge,90/10,-0.8788086244359685,0.09627778643082952
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,90/10,-0.3740212511784713,0.0823344424632781
Rg norm w/0.418,No regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.0648413354273345,0.07248151708056212
Rg norm w/0.418,No regr out,All,ProtBERT,10,GPR,90/10,-0.8883904757692351,0.09652298070200212
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Linear,80/20,-0.058478287410679064,0.10691163338914543
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.03447978133331353,0.10569269972495995
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.059477234044936544,0.10696207081020641
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.0640084229379222,0.10053561943882873
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,GPR,80/20,-1.307881329605722,0.15786677053630432
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Linear,85/15,-0.05975394905887299,0.10073956926100405
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.03707661555990582,0.09965589380399933
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.08197738242640051,0.10179036202990062
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.061310849842244886,0.09481094315238807
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,GPR,85/15,-1.218431580110464,0.14575403527285935
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Linear,90/10,-0.14990638475098716,0.10800953275203051
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.14245506074998193,0.1076590163698198
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.15970985223746625,0.10846897044838567
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.08832503361362076,0.10507760224465564
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,GPR,90/10,-1.4018570793579825,0.1561005471757049
Rg norm w/0.418,No regr out,All,ProtBERT,20,Linear,80/20,-0.9779349583667025,0.08929282228586698
Rg norm w/0.418,No regr out,All,ProtBERT,20,Ridge,80/20,-0.9408242164791281,0.08845118345064369
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,80/20,-0.8223001385062509,0.08570783026970065
Rg norm w/0.418,No regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.2958447050188946,0.07227482121586584
Rg norm w/0.418,No regr out,All,ProtBERT,20,GPR,80/20,-3.4059876570721963,0.13326993469071624
Rg norm w/0.418,No regr out,All,ProtBERT,20,Linear,85/15,-0.878577005790879,0.09338942544638389
Rg norm w/0.418,No regr out,All,ProtBERT,20,Ridge,85/15,-0.9137275183739084,0.09425909232278154
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,85/15,-0.7402092309404367,0.0898843198452067
Rg norm w/0.418,No regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.28368731363124966,0.07719920483353922
Rg norm w/0.418,No regr out,All,ProtBERT,20,GPR,85/15,-3.1616880951686896,0.13900101339673987
Rg norm w/0.418,No regr out,All,ProtBERT,20,Linear,90/10,-0.12728068714022212,0.07457630425333267
Rg norm w/0.418,No regr out,All,ProtBERT,20,Ridge,90/10,-0.15531997689715826,0.07549809014616224
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,90/10,-0.3740212511784713,0.0823344424632781
Rg norm w/0.418,No regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.01306137171702848,0.06977982850810022
Rg norm w/0.418,No regr out,All,ProtBERT,20,GPR,90/10,-2.4445409413796635,0.1303618453821538
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Linear,80/20,0.18375679955744173,0.09388447371138012
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Ridge,80/20,0.1678492325010733,0.09479490526322705
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.006727598894126663,0.10426534274701203
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.08123833544242887,0.09960598184572922
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,GPR,80/20,-0.7183431130397917,0.1362193900031629
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Linear,85/15,0.12182685578550856,0.09170386574688737
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Ridge,85/15,0.13395235243910197,0.09106855822093375
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.040744631148112775,0.09983197371919189
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.11950939224606594,0.0918247874257276
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,GPR,85/15,-0.9780839632280021,0.1376321609685018
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Linear,90/10,-0.03570792270314693,0.10250604887999212
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Ridge,90/10,0.009698711737256449,0.10023387415268974
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Lasso,90/10,0.02235121449933619,0.09959150083480257
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.009007382332503866,0.10117611903764137
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,GPR,90/10,-0.42345769815207945,0.12017195524583037
Rg norm w/0.418,No regr out,All,ProtBERT,50,Linear,80/20,-5.762138558111519,0.16510209323494884
Rg norm w/0.418,No regr out,All,ProtBERT,50,Ridge,80/20,-1.6518360512435182,0.10339127286849707
Rg norm w/0.418,No regr out,All,ProtBERT,50,Lasso,80/20,-0.8223001385062509,0.08570783026970065
Rg norm w/0.418,No regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.2673590863937294,0.07147602437046116
Rg norm w/0.418,No regr out,All,ProtBERT,50,GPR,80/20,-3.512917583198557,0.13487741937752906
Rg norm w/0.418,No regr out,All,ProtBERT,50,Linear,85/15,-3.2372140735188717,0.14025663185947457
Rg norm w/0.418,No regr out,All,ProtBERT,50,Ridge,85/15,-1.211899496246129,0.10133649928159258
Rg norm w/0.418,No regr out,All,ProtBERT,50,Lasso,85/15,-0.7402092309404367,0.0898843198452067
Rg norm w/0.418,No regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.2623709764257236,0.07655555387463031
Rg norm w/0.418,No regr out,All,ProtBERT,50,GPR,85/15,-3.800227332598805,0.14928428939394933
Rg norm w/0.418,No regr out,All,ProtBERT,50,Linear,90/10,-1.250001825785525,0.10536012067102142
Rg norm w/0.418,No regr out,All,ProtBERT,50,Ridge,90/10,-0.26149072462905343,0.0788908898858013
Rg norm w/0.418,No regr out,All,ProtBERT,50,Lasso,90/10,-0.3740212511784713,0.0823344424632781
Rg norm w/0.418,No regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.03043865729694517,0.06916278452126977
Rg norm w/0.418,No regr out,All,ProtBERT,50,GPR,90/10,-3.6855646804790885,0.15204277684370066
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Linear,80/20,-0.5347859575106002,0.1287383374677256
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Ridge,80/20,0.15923689180007694,0.09528418230633622
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.006365442644594266,0.10424658705675498
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.17302297312329273,0.09449976106489096
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,GPR,80/20,-0.4053635395931412,0.12319081513780761
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Linear,85/15,-0.5236823785157827,0.12079384074397687
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Ridge,85/15,0.07999487039541398,0.0938626242420572
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.13059687016884713,0.10405224556639699
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.07910867742042405,0.09390781984714013
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,GPR,85/15,-0.7534254916844998,0.1295809697752908
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Linear,90/10,-0.8012493673754133,0.13518165692348777
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.07823628646835079,0.10458943485026788
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.17916354179553462,0.10937494964816391
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,-0.06392013592914814,0.10389277795840321
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,GPR,90/10,-0.074179771627217,0.10439250751823143
Rg norm w/0.418,No regr out,All,ProtBERT,100,Linear,80/20,-91.3260853508289,0.6100602911674975
Rg norm w/0.418,No regr out,All,ProtBERT,100,Ridge,80/20,-1.3914010492106486,0.09818310322820353
Rg norm w/0.418,No regr out,All,ProtBERT,100,Lasso,80/20,-0.8223001385062509,0.08570783026970065
Rg norm w/0.418,No regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.2583935285266048,0.0712227576391521
Rg norm w/0.418,No regr out,All,ProtBERT,100,GPR,80/20,-3.1925743453387154,0.13000226921379043
Rg norm w/0.418,No regr out,All,ProtBERT,100,Linear,85/15,-97.797073535718,0.6772597137605947
Rg norm w/0.418,No regr out,All,ProtBERT,100,Ridge,85/15,-0.8768801104528621,0.09334723716163161
Rg norm w/0.418,No regr out,All,ProtBERT,100,Lasso,85/15,-0.7402092309404367,0.0898843198452067
Rg norm w/0.418,No regr out,All,ProtBERT,100,Kernel Ridge,85/15,-0.25521379733780236,0.07633822447712643
Rg norm w/0.418,No regr out,All,ProtBERT,100,GPR,85/15,-3.5092511424066135,0.1446889664688513
Rg norm w/0.418,No regr out,All,ProtBERT,100,Linear,90/10,-48.53337433061486,0.4943491379616259
Rg norm w/0.418,No regr out,All,ProtBERT,100,Ridge,90/10,-0.2967559250621603,0.07998599370179454
Rg norm w/0.418,No regr out,All,ProtBERT,100,Lasso,90/10,-0.3740212511784713,0.0823344424632781
Rg norm w/0.418,No regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.036139861980822974,0.06895913956330736
Rg norm w/0.418,No regr out,All,ProtBERT,100,GPR,90/10,-3.1348953263861956,0.14282922644813884
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Linear,80/20,-20.963121669909732,0.4870023104056393
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Ridge,80/20,0.1782743533524891,0.09419924213449139
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.006363704572083906,0.10424649703567625
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.1936826278155871,0.09331189220233645
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,GPR,80/20,-0.28718374364830646,0.11789740903868996
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Linear,85/15,-26.823500577549396,0.516182708882536
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.11184681469777902,0.09222348012636504
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Lasso,85/15,-0.12420647010688013,0.10375776494650357
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.11084832058489891,0.09227530605956123
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,GPR,85/15,-0.6056647238242787,0.12400094669687733
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Linear,90/10,-17.031931065774508,0.4277125207473028
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Ridge,90/10,0.007467005880650079,0.10034675224451875
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.12931700871439133,0.10703819556537353
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.016433115329217762,0.09989247963195695
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,GPR,90/10,-0.2903442408872561,0.11441517746456781
Rg norm w/0.418,No regr out,All,ProtBERT,190,Linear,80/20,-18.16517923764173,0.27795019907133467
Rg norm w/0.418,No regr out,All,ProtBERT,190,Ridge,80/20,-1.3322052497533772,0.09696029565766891
Rg norm w/0.418,No regr out,All,ProtBERT,190,Lasso,80/20,-0.8223001385062509,0.08570783026970065
Rg norm w/0.418,No regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.2610314435179848,0.0712973691251408
Rg norm w/0.418,No regr out,All,ProtBERT,190,GPR,80/20,-2.7523303785494986,0.12298753055999175
Rg norm w/0.418,No regr out,All,ProtBERT,190,Linear,85/15,-16.765546760520206,0.2871921014535634
Rg norm w/0.418,No regr out,All,ProtBERT,190,Ridge,85/15,-0.8979820444320983,0.09387052616979974
Rg norm w/0.418,No regr out,All,ProtBERT,190,Lasso,85/15,-0.7402092309404367,0.0898843198452067
Rg norm w/0.418,No regr out,All,ProtBERT,190,Kernel Ridge,85/15,-0.2584775984032388,0.07643740719311512
Rg norm w/0.418,No regr out,All,ProtBERT,190,GPR,85/15,-2.8984423086932374,0.13453297877708725
Rg norm w/0.418,No regr out,All,ProtBERT,190,Linear,90/10,-16.466799508909865,0.2935563584963151
Rg norm w/0.418,No regr out,All,ProtBERT,190,Ridge,90/10,-0.23828604353896332,0.07816193694129733
Rg norm w/0.418,No regr out,All,ProtBERT,190,Lasso,90/10,-0.3740212511784713,0.0823344424632781
Rg norm w/0.418,No regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.03332125143941278,0.06905989436134669
Rg norm w/0.418,No regr out,All,ProtBERT,190,GPR,90/10,-2.491258452057081,0.1312429018041786
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Linear,80/20,-0.3932461835505221,0.12265857612208018
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Ridge,80/20,0.18118549229011272,0.09403223360129169
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Lasso,80/20,-0.0063637029847578575,0.10424649695346283
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.2012552392364333,0.09287268450162647
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,GPR,80/20,-0.03556837604372909,0.105748295911094
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Linear,85/15,-0.22788559891752014,0.10843675699315428
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Ridge,85/15,0.11337509123470402,0.09214409986472992
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Lasso,85/15,-0.12455321486432336,0.10377376498219339
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.11490610600288831,0.09206450874890937
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,GPR,85/15,-0.18765084281446787,0.10664535848082347
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Linear,90/10,0.09635143665582513,0.09574820167609627
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Ridge,90/10,0.013132053609620109,0.1000599695251467
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.12981470858278277,0.10706177930106071
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.03620436714093944,0.09888338427691204
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,GPR,90/10,-0.02770827504050244,0.10210941107652415
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,80/20,-1.3507927709849485,1.6925425581096747
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,80/20,-1.260953037398779,1.6598857446458364
Rg w/no norm,pH regr out,All,ProtBERT,10,Lasso,80/20,-1.1051896973584951,1.6016884444066186
Rg w/no norm,pH regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.07316710185330866,1.1435788107176252
Rg w/no norm,pH regr out,All,ProtBERT,10,GPR,80/20,-0.14457885377335078,1.1810146457928163
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,85/15,-1.0319441801103424,1.6500081030075333
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,85/15,-1.0180060245876752,1.6443392355899502
Rg w/no norm,pH regr out,All,ProtBERT,10,Lasso,85/15,-0.91590377567262,1.602201142314482
Rg w/no norm,pH regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.05181592522617562,1.1871348689258059
Rg w/no norm,pH regr out,All,ProtBERT,10,GPR,85/15,-0.024831969900686035,1.1718081732152514
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,90/10,-0.8158525517956428,1.5739106776545249
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,90/10,-0.7543203758860619,1.5470140043565717
Rg w/no norm,pH regr out,All,ProtBERT,10,Lasso,90/10,-0.6982988113643411,1.522112821306575
Rg w/no norm,pH regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.15429021424499823,1.0741142277597182
Rg w/no norm,pH regr out,All,ProtBERT,10,GPR,90/10,-0.022961337305356544,1.1813250175027057
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Linear,80/20,-0.38670037996996753,1.3077956040089127
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.29391695486729086,1.2632862168420815
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.3866762894069158,1.3077842440678085
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.5816830006515632,1.3967165506557133
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,GPR,80/20,0.014651327157825356,1.1024109641629722
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Linear,85/15,-0.2709290215002842,1.3001082318346358
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.25141664422744725,1.2900894482909366
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.27090916634594997,1.3000980762909438
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.472776434628323,1.399546308090353
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,GPR,85/15,0.22734497250141672,1.0137052064629413
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Linear,90/10,-0.22017333552118412,1.4282678613603033
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.18298353844952686,1.4063332647981666
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.21912660350937263,1.4276551064293834
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.19323023715661036,1.4124107809577486
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,GPR,90/10,0.1469306285873918,1.1942385153653332
Rg w/no norm,pH regr out,All,ProtBERT,20,Linear,80/20,-0.7576325485879842,1.4635126058920795
Rg w/no norm,pH regr out,All,ProtBERT,20,Ridge,80/20,-0.6795228054213747,1.4306235735337829
Rg w/no norm,pH regr out,All,ProtBERT,20,Lasso,80/20,-1.1052046996066776,1.6016941514658862
Rg w/no norm,pH regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.0797239243941148,1.1470670023505571
Rg w/no norm,pH regr out,All,ProtBERT,20,GPR,80/20,-0.16767711023586718,1.19287189885625
Rg w/no norm,pH regr out,All,ProtBERT,20,Linear,85/15,-0.6676304948683294,1.4947897270124162
Rg w/no norm,pH regr out,All,ProtBERT,20,Ridge,85/15,-0.599166478812059,1.4637841128051587
Rg w/no norm,pH regr out,All,ProtBERT,20,Lasso,85/15,-0.5252029015102018,1.4295323960724329
Rg w/no norm,pH regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.051960570487876945,1.1872164932512175
Rg w/no norm,pH regr out,All,ProtBERT,20,GPR,85/15,-0.10520323870402915,1.2168898392148955
Rg w/no norm,pH regr out,All,ProtBERT,20,Linear,90/10,-0.49521491695301845,1.4282084620915143
Rg w/no norm,pH regr out,All,ProtBERT,20,Ridge,90/10,-0.45552473744084243,1.4091252167946238
Rg w/no norm,pH regr out,All,ProtBERT,20,Lasso,90/10,-0.46779330960854604,1.4150514909400127
Rg w/no norm,pH regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.1547787624465431,1.073803936694103
Rg w/no norm,pH regr out,All,ProtBERT,20,GPR,90/10,-0.15123351345390912,1.2532032234236563
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Linear,80/20,-0.6290669024317932,1.417483512397774
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Ridge,80/20,-0.336969250609219,1.2841308079271492
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.6289315711102224,1.4174246339376924
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,-0.5388647891191034,1.3776813752072914
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,GPR,80/20,-0.2480636685644213,1.240700411884262
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Linear,85/15,-0.5962009298527962,1.4570103586192087
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.288401413851312,1.309014496253719
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.5147608972024755,1.4193545764782447
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,-0.557549712603703,1.4392618642963473
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,GPR,85/15,-0.1748930960632773,1.2500230909857122
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Linear,90/10,-0.5724149710014161,1.6213713097136844
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.315289556816722,1.4828922135808436
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.5480208855210975,1.6087453578220368
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.7068265488214438,1.689248700727997
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,GPR,90/10,-0.2666296564905746,1.4552034810646124
Rg w/no norm,pH regr out,All,ProtBERT,50,Linear,80/20,-2.344184053879548,2.0187266213482866
Rg w/no norm,pH regr out,All,ProtBERT,50,Ridge,80/20,-0.5951819253481156,1.3942399875950569
Rg w/no norm,pH regr out,All,ProtBERT,50,Lasso,80/20,-1.105175768905379,1.6016831458153957
Rg w/no norm,pH regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.08063942966867943,1.1475532022740145
Rg w/no norm,pH regr out,All,ProtBERT,50,GPR,80/20,-0.16526601017089826,1.1916397004462351
Rg w/no norm,pH regr out,All,ProtBERT,50,Linear,85/15,-1.4139451517659958,1.7984314532100714
Rg w/no norm,pH regr out,All,ProtBERT,50,Ridge,85/15,-0.5213705648544114,1.427735292514784
Rg w/no norm,pH regr out,All,ProtBERT,50,Lasso,85/15,-0.6324014754276377,1.4789165864851088
Rg w/no norm,pH regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.05313609500278438,1.1878796418836626
Rg w/no norm,pH regr out,All,ProtBERT,50,GPR,85/15,-0.17543526000934073,1.254959029055752
Rg w/no norm,pH regr out,All,ProtBERT,50,Linear,90/10,-0.6487381085282915,1.4997388074635432
Rg w/no norm,pH regr out,All,ProtBERT,50,Ridge,90/10,-0.20829914881135192,1.2838876643093067
Rg w/no norm,pH regr out,All,ProtBERT,50,Lasso,90/10,-0.3547119618580643,1.3594501098819725
Rg w/no norm,pH regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.15480488826559724,1.0737873409065777
Rg w/no norm,pH regr out,All,ProtBERT,50,GPR,90/10,-0.1580564441153658,1.2569113708454969
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Linear,80/20,-0.3140023175718789,1.273053401196281
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Ridge,80/20,-0.08500482808120324,1.156816278457388
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.36194847937334473,1.2960713051147135
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.08573070879668898,1.0619048939427354
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,GPR,80/20,0.020285568183778024,1.099254643087357
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Linear,85/15,-0.11758609804353926,1.2191562097726703
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.045631405805558245,1.1792562023702844
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.3863150218772391,1.3578438333181877
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,-0.048656014274182535,1.1809605375043266
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,GPR,85/15,-0.03566519262477863,1.173622832170785
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Linear,90/10,-0.1410173261725094,1.3811632636385378
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.08004483152336372,1.3437540627187965
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.2684416712598914,1.4562440013952227
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.006938560860438425,1.2885075215409627
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,GPR,90/10,-0.012257688939173672,1.3009015794311307
Rg w/no norm,pH regr out,All,ProtBERT,100,Linear,80/20,-30.371714220031595,6.183032786519068
Rg w/no norm,pH regr out,All,ProtBERT,100,Ridge,80/20,-0.3824803601225064,1.2979617954103104
Rg w/no norm,pH regr out,All,ProtBERT,100,Lasso,80/20,-1.1051757827100444,1.601683151066905
Rg w/no norm,pH regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.08144471804211961,1.147980698777197
Rg w/no norm,pH regr out,All,ProtBERT,100,GPR,80/20,-0.11766673987412979,1.1670476485877697
Rg w/no norm,pH regr out,All,ProtBERT,100,Linear,85/15,-39.09378040743527,7.329404561133058
Rg w/no norm,pH regr out,All,ProtBERT,100,Ridge,85/15,-0.254549286907916,1.2965045772079995
Rg w/no norm,pH regr out,All,ProtBERT,100,Lasso,85/15,-0.6487729396709454,1.4863141620435807
Rg w/no norm,pH regr out,All,ProtBERT,100,Kernel Ridge,85/15,-0.06612998293375139,1.1951853716988503
Rg w/no norm,pH regr out,All,ProtBERT,100,GPR,85/15,-0.08804994835043489,1.2074095504132019
Rg w/no norm,pH regr out,All,ProtBERT,100,Linear,90/10,-17.382838652228354,5.007789659469996
Rg w/no norm,pH regr out,All,ProtBERT,100,Ridge,90/10,-0.03902344065085006,1.190563226350156
Rg w/no norm,pH regr out,All,ProtBERT,100,Lasso,90/10,-0.37219737002660414,1.3681952636708723
Rg w/no norm,pH regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.15480488860840724,1.0737873406888143
Rg w/no norm,pH regr out,All,ProtBERT,100,GPR,90/10,0.031060025971130778,1.149709786114501
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,Linear,80/20,-21.750049065353252,5.297118942167029
