Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.421,No regr out,All,ProtBERT,high,190,Linear,85/15,-24.28857354637057,0.4016998041302935,4
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,mid,190,Linear,80/20,-5.264462975663406,0.4018469906350749,4
Rg norm w/0.406,No regr out,All,ProtBERT,mid,190,Linear,80/20,-25.190904303565617,0.4018945974492526,3
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Linear,80/20,-25.1938306335892,0.4018984962555938,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-6.740084511425962,0.402052034359953,4
Rg norm w/0.5,No regr out,All,ProtBERT,low,20,GPR,90/10,-22.344560073669196,0.4028664279023854,4
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-10.586093528026108,0.4034695482320163,4
Rg norm w/0.406,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-10.58808534852256,0.4035064510314773,4
Rg norm w/0.406,No regr out,All,ProtBERT,mid,190,Linear,85/15,-26.31223391093121,0.4038085818690415,3
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Linear,85/15,-26.316352942070285,0.4038107424707373,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-32.498932368051136,0.404195134601787,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,100,Linear,90/10,-31.78073597131312,0.4048257739823387,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.495031082591772,0.4051422478290843,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,190,Linear,80/20,-3.602550007355669,0.4053798860201668,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Linear,85/15,-24.48436722988596,0.4057505368946715,2
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-3.644038692582149,0.4058710043804293,1
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,high,50,Linear,90/10,-2.5562722884079525,0.4058982722806841,3
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Linear,80/20,-29.85290388993371,0.4064158653879293,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Linear,80/20,-29.85695038392905,0.4064176826308767,1
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,mid,50,Linear,80/20,-1.7028252913720152,0.4067594695636274,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-2.720585085231888,0.4069994230752384,2
Rg norm w/0.5,No regr out,All,ProtBERT,low,10,GPR,80/20,-11.41868068661595,0.4072777204151511,2
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-3.1708025671763904,0.407455343165193,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-2.0070419187574067,0.4075399874256671,3
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-22.245627536293497,0.4083989592575935,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-22.246034172153816,0.4084009805250619,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,90/10,-3.776973532195109,0.4089526893745985,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-12.472736280263598,0.4094585851133431,4
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,50,Linear,80/20,-2.932297924794868,0.4096758351477553,2
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.208420337822595,0.4098015530787098,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.3911089725043024,0.4102393405035323,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.6332418996626163,0.4102672561872639,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-9.49531922184498,0.4104720885487498,1
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,190,Linear,85/15,-5.448033965473185,0.4109893628269254,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,100,Linear,80/20,-8.6042480818854,0.4118328960457223,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,190,Linear,80/20,-4.7976149418334,0.4120882689914782,3
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,100,Linear,90/10,-2.379330396745786,0.4122358814294534,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,50,Linear,85/15,-2.4045830343827217,0.41224366341923,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,100,Linear,80/20,-25.15162013322116,0.4123603562497068,4
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Linear,90/10,-12.828450646281434,0.4124382119254088,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,190,Linear,90/10,-12.830980729533128,0.4124548213936952,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,190,Linear,85/15,-3.1874893511396216,0.4126530132299705,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,50,Linear,90/10,-2.4313426900306765,0.4130407752859925,4
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,85/15,-2.1679033054712993,0.4135097069424577,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,190,Linear,90/10,-30.923279555751307,0.4136946083577204,1
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,190,Linear,85/15,-2.3693792635476254,0.4143072901902219,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,190,Linear,85/15,-4.544828615642062,0.415118956815053,1
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,190,Linear,85/15,-19.349920876291193,0.4152215920392814,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,190,Linear,90/10,-2.912470446260594,0.4155042296609054,2
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,190,Linear,85/15,-2.775198436722863,0.4162884525517502,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,mid,190,Linear,85/15,-5.616618836606562,0.416327388122076,4
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,50,Linear,85/15,-2.8327933914515295,0.416495901241097,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-3.51924680621665,0.4167857960495293,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-3.989997987558784,0.4169862800057421,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,100,Linear,85/15,-9.758624731882264,0.4173255644984179,1
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,50,Linear,90/10,-3.231082566154206,0.4175678427014787,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,190,Linear,90/10,-34.01895328153241,0.4184180251745421,2
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,80/20,-2.173889494840022,0.4187717394480388,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Linear,85/15,-2.2669950390511744,0.4205710800691408,4
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,50,Linear,80/20,-3.903789721427006,0.4209014215242443,1
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,low,190,Linear,85/15,-2.9986268819881983,0.421163288518437,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.569079072469127,0.4212490800067752,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,50,Linear,90/10,-2.0768973348463997,0.4216073656377184,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,100,Linear,85/15,-5.80321249574163,0.4221569480914782,4
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,mid,190,Linear,90/10,-4.835925337833189,0.4233364149582632,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-141.32921864907397,0.4234474869346509,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-9.72389431262192,0.423459834811357,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.0410718055726274,0.4234624176150174,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-141.37613411077362,0.4235068236336599,2
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,50,Linear,90/10,-13.888776450296303,0.4237523143846363,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,100,Linear,90/10,-27.374026799337248,0.4239847853167997,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,50,Linear,85/15,-2.529115309594572,0.4240143455659544,4
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,190,Linear,80/20,-2.848173421249151,0.4251509181112681,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-12.156998882911502,0.4257462842708028,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,190,Linear,80/20,-4.219212316264342,0.42645583652581,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Linear,90/10,-2.1595254767029854,0.4272308621479395,3
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,high,100,Linear,90/10,-5.6219970289711965,0.4272869475848613,2
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Linear,80/20,-14.977979867749053,0.4273976734646184,2
Rg norm w/0.421,pH regr out,All,ProtBERT,low,50,Linear,80/20,-14.97767169896503,0.427399334925063,2
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,high,50,Linear,80/20,-2.4608184720609767,0.427750341048374,3
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,50,Linear,80/20,-2.895823205269811,0.4277750231786651,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,190,Linear,80/20,-2.467545074526919,0.42816583665492,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,low,100,Linear,80/20,-14.1993382098284,0.4290818708206281,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,100,Linear,80/20,-14.200156400706756,0.4290920666073467,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,100,Linear,90/10,-29.405274723627684,0.4301827109373998,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,50,Linear,85/15,-10.046696929610649,0.4301855332562226,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,190,Linear,80/20,-26.970532157882925,0.4306835404486555,2
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-3.5468446178541644,0.4306932623938423,3
Rg norm w/0.5,No regr out,All,ProtBERT,low,10,GPR,90/10,-25.693734396764647,0.4307972260931375,4
Rg norm w/0.406,pH regr out,All,ProtBERT,high,190,Linear,85/15,-23.827934691883776,0.4310330875656065,4
Rg norm w/0.5,No regr out,All,ProtBERT,high,190,Linear,85/15,-23.826721476718237,0.4310387181452332,4
Rg norm w/0.421,No regr out,All,ProtBERT,low,100,Linear,85/15,-14.262384201748429,0.4324290667207084,1
Rg norm w/0.421,pH regr out,All,ProtBERT,low,100,Linear,85/15,-14.268048605755869,0.4324632297366314,1
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,high,190,Linear,85/15,-3.14646556609678,0.4332036018815986,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-13.31732087441786,0.4347912161627844,1
Rg norm w/0.421,No regr out,All,ProtBERT,high,190,Linear,80/20,-25.59511964357357,0.4351969156034576,4
Rg norm w/0.421,pH regr out,All,ProtBERT,high,190,Linear,80/20,-25.596855432421066,0.435199625140489,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-32.63862515115808,0.4353281966284019,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Linear,80/20,-34.06757028915432,0.4356804193231789,2
Rg norm w/0.406,No regr out,All,ProtBERT,mid,190,Linear,80/20,-34.06791216524605,0.4356837856501454,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,190,Linear,80/20,-14.27362762807538,0.4364376172477451,4
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-2.6002953692342654,0.4364935630582987,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-21.819654075510822,0.4365373414255568,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-3.5752140629353812,0.4380026403112396,1
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,190,Linear,80/20,-3.993211357735162,0.438096571922948,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,190,Linear,85/15,-3.633757008122573,0.4396777289618374,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-2.035439934134001,0.4396999088736099,3
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-15.377650111359376,0.43975505375151,4
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,100,Linear,85/15,-15.380449484698882,0.4397924555794861,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Linear,90/10,-35.130905089611254,0.440114351706936,1
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,190,Linear,85/15,-3.102277865782189,0.4413755747228584,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,190,Linear,80/20,-3.0924996383713994,0.4414626191347521,2
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Linear,85/15,-39.93548801822282,0.4414733305067273,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Linear,85/15,-39.94802034099978,0.44147700254437,1
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,190,Linear,85/15,-3.0891146308283464,0.4415713925411461,2
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-2.685367052577762,0.4416912219472552,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,Linear,90/10,-29.39362858057118,0.4417289141463986,3
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Linear,90/10,-29.405563892196955,0.4417838060106035,3
Rg norm w/0.5,No regr out,All,ProtBERT,mid,190,Linear,90/10,-12.85721028728458,0.4418519105503337,3
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,190,Linear,90/10,-12.859595919974398,0.4418692738647282,3
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-18.882833729159668,0.4429235897424101,2
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,190,Linear,85/15,-7.500385119329493,0.4430104444113071,4
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-19.333026538714847,0.4444925150745123,2
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,190,Linear,85/15,-19.304498840183204,0.4451837538543637,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-26.664057202491453,0.4468040544063,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,190,Linear,80/20,-2.896548742050912,0.4470797527603399,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,100,Linear,85/15,-2.829581400861025,0.4472493665936243,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,50,Linear,80/20,-10.504245241759696,0.4499179081258255,3
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Linear,90/10,-59.330976577082886,0.4505085285309838,2
Rg norm w/0.406,No regr out,All,ProtBERT,mid,190,Linear,90/10,-59.33389984452437,0.4505190349574393,2
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,190,Linear,80/20,-3.167090490276975,0.4506478109896721,4
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-3.7647358432571254,0.4509584767574609,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,50,Linear,80/20,-4.8441263835298285,0.4512647184988586,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-69.61401997507178,0.4519660561110921,2
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-69.62241438403368,0.4519829372327277,2
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,190,Linear,80/20,-6.898380104802204,0.4521346944017871,4
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,190,Linear,80/20,-6.932805777186473,0.4522017176037086,4
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,high,190,Linear,80/20,-3.512513143868132,0.452271959060151,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,100,Linear,85/15,-30.6803943503112,0.4523946551892671,2
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-7.858920255907568,0.4531991691774412,2
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,190,Linear,85/15,-3.0584859668399584,0.4542892968139813,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,mid,50,Linear,80/20,-6.500795113119536,0.4542984189851244,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,50,Linear,90/10,-2.5107667321745972,0.4549907027710843,3
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,mid,190,Linear,90/10,-4.7542285804306985,0.4562268708942368,1
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,100,Linear,90/10,-15.233895998845547,0.456788555517684,1
Rg norm w/0.406,No regr out,All,ProtBERT,mid,190,Linear,90/10,-43.72486314674245,0.4576103781250863,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Linear,90/10,-43.74462714641298,0.4576153672929913,1
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-13.114953427317738,0.4576594323426035,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-13.117643549821176,0.4577053490496697,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,100,Linear,90/10,-28.85429171321851,0.4588092287711877,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,190,Linear,90/10,-8.692559428290627,0.4591782601394356,3
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-3.7553204678707246,0.4592878559822548,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,190,Linear,80/20,-4.595886149164633,0.4595817585253386,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-12.219706286769606,0.4596967792457229,2
Rg norm w/0.5,No regr out,All,ProtBERT,low,50,Linear,80/20,-14.873941755304802,0.4604636102174281,2
Rg norm w/0.406,pH regr out,All,ProtBERT,low,50,Linear,80/20,-14.8735685942873,0.4604654227390314,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,50,Linear,90/10,-13.717987208748408,0.4606522658031984,1
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,190,Linear,80/20,-2.4699711327169083,0.4608839837695854,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,high,50,Linear,80/20,-2.4835004200761035,0.4617815943704615,3
Rg norm w/0.5,No regr out,All,ProtBERT,low,100,Linear,85/15,-13.539803395599126,0.4625087142741939,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,100,Linear,85/15,-13.544996915394467,0.4625450523265892,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,50,Linear,85/15,-10.143163188053856,0.4632557223103225,3
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,high,100,Linear,90/10,-5.643095854989257,0.4632738267026931,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,100,Linear,85/15,-24.429813241373022,0.4641626085378749,4
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,100,Linear,90/10,-7.426703375119402,0.4647766234808655,4
Rg norm w/0.406,expr buffer only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-3.6074741475130088,0.4652080883346819,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,190,Linear,90/10,-33.197729602584275,0.4654664914790145,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,100,Linear,90/10,-3.917526146448883,0.465825493718924,2
Rg norm w/0.406,No regr out,Inliers,ProtBERT,low,100,Linear,80/20,-14.461229186677324,0.4660866338874393,4
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,low,100,Linear,80/20,-14.462177991080145,0.4660983667976402,4
Rg norm w/0.421,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-6.092634891795121,0.4666965239657202,1
Rg norm w/0.5,No regr out,All,ProtBERT,high,190,Linear,80/20,-25.185027386334713,0.4668005312192517,4
Rg norm w/0.406,pH regr out,All,ProtBERT,high,190,Linear,80/20,-25.18641329627971,0.4668033932605457,4
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,mid,190,Linear,90/10,-5.149168144967337,0.467033782284755,1
Rg norm w/0.421,No regr out,All,ProtBERT,low,100,Linear,85/15,-33.19353068629576,0.4671016774140831,4
Rg norm w/0.421,pH regr out,All,ProtBERT,low,100,Linear,85/15,-33.2051755244568,0.4671590153880043,4
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,190,Linear,80/20,-14.094999847190811,0.4672726023510844,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,190,Linear,90/10,-12.05984909861269,0.4673099633774793,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-9.067833554884924,0.4673634654409805,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-7.247503465764099,0.4674468693323338,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,190,Linear,85/15,-7.338294866779316,0.4675931627791936,3
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-34.53639318165591,0.4680084894491472,2
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,190,Linear,85/15,-2.965651931712342,0.4680128561574846,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,85/15,-2.548484130120899,0.4684862382963662,4
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-3.589912458070601,0.4686209131014539,2
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,85/15,-3.625780301118722,0.4686927766647911,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,high,100,Linear,90/10,-6.366058834026316,0.4687025526146079,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,190,Linear,85/15,-9.170128800481386,0.4697318116740013,3
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-14.159640599165616,0.4705635840649541,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-18.600212637229525,0.4714553691171748,2
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,mid,190,Linear,85/15,-7.636249301047373,0.4724442273833595,2
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-17.013272024561775,0.4739393111945194,4
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Linear,85/15,-4.4072570841322545,0.4749592487896768,3
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-15.566841019200789,0.4751280426006551,4
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,100,Linear,85/15,-15.569344923044316,0.4751646161325053,4
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,100,Linear,90/10,-63.51298739400822,0.4751952683910487,2
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-63.52045040073129,0.4752115180673077,2
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,190,Linear,80/20,-4.407812404710782,0.4753892230849872,3
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-2.660407339151305,0.4755776762663734,4
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Linear,90/10,-3.934783350434629,0.4781385336434291,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-3.934789911277099,0.4797025814768724,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-19.537599638229597,0.4803871120714245,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,50,Linear,85/15,-4.685459441021367,0.4808293239328623,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,mid,50,Linear,85/15,-7.156643964679246,0.4811019491720404,3
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,50,Linear,80/20,-6.933575809577237,0.4820588448681162,3
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,Linear,90/10,-68.1209457755475,0.4822111876491782,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Linear,90/10,-68.12222031552365,0.4822160700121181,2
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,50,Linear,80/20,-10.45474987236439,0.4848830524174269,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,190,Linear,90/10,-7.913671137466158,0.4849421694916319,1
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,50,Linear,80/20,-7.549157801847937,0.485008378157118,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,high,190,Linear,85/15,-3.5815385128545705,0.4854248647677736,2
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,100,Linear,90/10,-14.55467169043316,0.4859045255904148,1
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,85/15,-6.757022706374257,0.4884203629926016,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,50,Linear,85/15,-4.201320481103713,0.4886312953679486,3
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-5.644063071084251,0.4887032820428426,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,50,Linear,80/20,-12.686021320338051,0.4907302390734582,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,50,Linear,80/20,-16.950274784484044,0.4913171268903653,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,50,Linear,80/20,-16.950269293170187,0.4913277397410642,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,high,190,Linear,85/15,-4.063450537842359,0.4913710581825752,2
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-13.231737402867957,0.4917246846113011,3
Rg norm w/0.406,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-13.23423944057182,0.4917710014388827,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,50,Linear,85/15,-19.764656558052316,0.4925409052332312,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,50,Linear,85/15,-19.764016642390605,0.4925617176090737,3
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,mid,50,Linear,80/20,-5.427942467807983,0.4925658948486454,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,low,50,Linear,85/15,-7.553214617439783,0.4926585771686218,3
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,mid,190,Linear,85/15,-3.7207278788696296,0.4927434169786184,2
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,high,190,Linear,85/15,-7.0613328586143,0.494207150703829,1
