Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.34190958709922903,0.13545287741002557
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.15725373903863515,0.10734332027494363
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.10208842935818607,0.11080092634376147
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.14713563505709537,0.10798578548609478
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.30706275923556414,0.0973360142224273
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Linear,90/10,0.15679794152008164,0.10084361545119006
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.2371946311794778,0.0959156444463256
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.17156448005165792,0.09995670564404815
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.2644649610888229,0.09418554641608763
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,low,50,GPR,90/10,0.4116606581506397,0.08423576488811042
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-1.8065960100707992,0.13273650325934283
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Ridge,80/20,-0.6882584929763447,0.10294846902249953
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Lasso,80/20,-0.1760393951816277,0.085923380639135
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,0.2659462632834979,0.06788351904053772
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,GPR,80/20,0.3193279228613197,0.06536863080857049
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Linear,85/15,-2.5547176974833814,0.13580336977863267
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Ridge,85/15,-1.2214357832438876,0.10735564114728223
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Lasso,85/15,-0.1758743518234276,0.07810672838857993
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,0.3025603530628833,0.06015355576746914
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,GPR,85/15,0.31690387143808074,0.05953178440955958
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Linear,90/10,-3.2627048854318375,0.15117108969124943
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Ridge,90/10,-1.3888451399327275,0.11316707963913061
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Lasso,90/10,-0.15321701946655986,0.07862879713346296
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,0.04255362963883358,0.07164457962840358
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,GPR,90/10,0.07566206094812045,0.07039494917087605
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.5783171842831782,0.09429633676940707
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.1603375474587636,0.06877807963133693
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.13641706966924094,0.06975088202191397
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.1489261569132776,0.06924386493887259
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.09695150179120504,0.07861246105406987
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.3192096802103159,0.08836557673645777
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.1897980365446177,0.06925048944820651
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.13752089435616288,0.07144971370423875
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.1780857087376888,0.06974923802958126
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.21044403269831968,0.06836245675993918
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Linear,90/10,0.11774366071116638,0.06559534072481846
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.22376044699561093,0.06152809694505781
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.14528182703679604,0.06456350028947004
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.23551160155019246,0.06106059726693791
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,50,GPR,90/10,0.40116277373592946,0.05404182335187592
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-1.4943839017582836,0.21252149093476616
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Ridge,80/20,-0.5642884186356292,0.1682982582887893
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Lasso,80/20,-0.25798806385055584,0.15092440303610358
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,0.30339773888544097,0.11230876367022852
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,GPR,80/20,0.3380675505622699,0.10947829934293261
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,85/15,-1.8512350493198362,0.21483899908765272
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Ridge,85/15,-0.8803811158043802,0.1744695136255935
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Lasso,85/15,-0.19831966767193587,0.13927813845769071
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,0.3691802296425556,0.10105301087474405
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,GPR,85/15,0.37886914769091395,0.1002739586972461
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Linear,90/10,-2.7519159748290134,0.23864210509478248
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Ridge,90/10,-1.1795519469791222,0.18188803522623928
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Lasso,90/10,-0.38215334826208336,0.14484337460501182
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,0.04435023474236033,0.12043976466201649
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,50,GPR,90/10,0.0646825015550393,0.11915164682797563
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.49411450219520536,0.1559582866638004
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.14950282085952016,0.11766653200314181
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.09910316968688582,0.12110276091072532
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.16984662712805199,0.11625072853434525
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.06605984288940725,0.13173685981872263
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.3358195908091677,0.14690766988060222
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.15670915498669935,0.11672375731089815
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.10351970462265325,0.12034857166293708
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.1474527741706967,0.11736261806375925
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.3251701592030809,0.1044161571039664
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Linear,90/10,0.1687657364303068,0.10947393259538205
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.2431280497635433,0.10446244977105223
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.16762869657512403,0.10954878134227324
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.2645466412974772,0.10297375952345637
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,50,GPR,90/10,0.41406001076553167,0.09191270983393444
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-0.5777422594445965,2.3295648703387033
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Ridge,80/20,-0.05189285220561213,1.9021402323904373
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Lasso,80/20,0.049087571553673826,1.8085355137478085
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,-0.13129407545093152,1.972625013657533
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,GPR,80/20,0.20656703061965231,1.6520070669484985
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Linear,85/15,-0.6703931177114182,2.465744295616461
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Ridge,85/15,-0.07815511642915918,1.9809764616437258
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Lasso,85/15,0.07049480273491726,1.8393509557233507
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,-0.1637063526541629,2.0580711921400052
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,GPR,85/15,0.2814888929716085,1.617169098620869
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Linear,90/10,-1.355496763999569,2.4377185857895225
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Ridge,90/10,-0.6050165466467234,2.0122506185786855
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Lasso,90/10,-0.4194952067214732,1.8923840447399098
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.7711763027236413,2.1138453407624316
Rg w/no norm,expr pH only regr out,All,ProtBERT,low,50,GPR,90/10,0.01892134013577551,1.5732372730072248
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,80/20,0.01094306351572294,2.1971142881398165
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.2956657155282213,1.854092581461204
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.3711758068832509,1.7518891500593752
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.2587765536533815,1.9020265551330429
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,80/20,0.08851456929973134,2.1091956522407536
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,85/15,0.03153155833715038,2.2774111529738823
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.3669243070168666,1.8413083641893988
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.4029475916544216,1.7881540624116827
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.3481448438449929,1.8684189311955672
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.3046739473740485,1.9297140433141537
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,90/10,0.2922814778299937,1.9602856945556646
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.4155071944872275,1.7814706617250435
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.3513777676440424,1.8766574400411622
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.2757230034356366,1.9830854843037224
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,90/10,-0.04961049694065589,2.387278970111471
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-0.8812028375947503,0.260694750221187
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Ridge,80/20,-0.17626028281067985,0.20614185961765175
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Lasso,80/20,-0.11410048095503278,0.20062112150681707
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,-0.028773384509101163,0.1927854852993537
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,GPR,80/20,0.2125078209595308,0.16866990396424908
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,85/15,-1.2734585247466899,0.2708175564043757
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Ridge,85/15,-0.42138709180547473,0.21413589888382542
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Lasso,85/15,-0.32377349518305487,0.20665224988689052
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,-0.23016292751701672,0.19921159593135832
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,GPR,85/15,0.11361421455650977,0.16910042095075967
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Linear,90/10,-1.628773016593854,0.284491103473546
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Ridge,90/10,-0.7084339053135504,0.22934603513400173
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Lasso,90/10,-0.6164599068392549,0.22308718031753616
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.5143378195508215,0.2159252991890459
Rg norm w/0.421,expr pH only regr out,All,ProtBERT,low,50,GPR,90/10,-0.07333434092221869,0.18178567536997248
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.48058134303654043,0.22304973518134308
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.030909318858301282,0.18045452819394073
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.19825169016847055,0.16413628602255365
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.11023115060996325,0.17291161784135883
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.151741740684048,0.19672661939665223
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.4054184968098715,0.2295933530373983
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.14552877790784202,0.17902150277217765
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.3061735801473279,0.16131765293159317
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.14853522122230967,0.17870628310837158
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.10673490149632259,0.18304027556990177
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,90/10,-0.1482179282192504,0.20181445679188587
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.16449548866286134,0.17215296662889373
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.16150442273899324,0.1724608409971818
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.15281396942356917,0.17335225861525322
Rg norm w/0.421,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,90/10,-0.49334592084009654,0.2301549508819366
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-0.5259233076979153,0.23341528478981197
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Ridge,80/20,-0.029567438430152304,0.1917301172085382
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Lasso,80/20,0.038891893197144034,0.1852460936132056
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,0.05877578691899976,0.18331984600871978
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,GPR,80/20,0.11466053990002967,0.17779430631416962
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Linear,85/15,-0.8614147594142805,0.24051938202667789
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Ridge,85/15,-0.20675956320543798,0.19365953169919395
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Lasso,85/15,-0.0838993040927678,0.18353672225915774
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,-0.12072350116779695,0.18662840406823536
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,GPR,85/15,0.0029216820157167422,0.1760326143445699
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Linear,90/10,-1.24824905356291,0.25579506748419806
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Ridge,90/10,-0.4818499458403933,0.20766919066802733
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Lasso,90/10,-0.3078314503565065,0.19509486762569303
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.3541925891842064,0.19852269967304462
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,GPR,90/10,-0.1829833431656822,0.18554927889677608
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.5293300710614,0.14817941746321406
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.011120008523724745,0.11915412008940188
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.17498745310629227,0.10883474041802295
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.10609337186593915,0.11328785340736477
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.15278294237721202,0.12865037008743824
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.4429037721581197,0.1521964383300758
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.13179488672258677,0.1180584221363596
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.2775542422182584,0.10769323613176256
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.23091468284824646,0.11111509578608252
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.10639102917443755,0.11977317574249319
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,90/10,-0.21374616524186307,0.1342029326714575
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.13190728188340084,0.11349614944329148
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.1430158746832073,0.1127676316742597
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.14730124899115682,0.11248532938836184
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,90/10,-0.5506288034140954,0.15168826865605148
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,80/20,-1.3559905363687697,0.2351317916080333
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Ridge,80/20,-0.3489710414731264,0.1779204611556881
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Lasso,80/20,-0.10609285783585398,0.16110921301736184
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,0.2011307725249002,0.13691859325415076
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,GPR,80/20,0.3463105124427923,0.12385408425807592
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,85/15,-1.7567645608116131,0.24496012752784266
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Ridge,85/15,-0.6629502442585311,0.19025460986335999
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Lasso,85/15,-0.47395081088448365,0.17911710284388208
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,0.18378874697363845,0.13328977962318575
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,GPR,85/15,0.27430852039742215,0.12568156296088642
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Linear,90/10,-2.204014811174183,0.25734389232602284
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Ridge,90/10,-0.9497656389605349,0.200751044744005
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Lasso,90/10,-0.7705881312253984,0.1913045864591484
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.6648045388117887,0.18550184500793768
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,GPR,90/10,0.0268138831806497,0.14182884306530424
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.4672447272416069,0.24100503894233263
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.03721959860350077,0.19522636350084038
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.19588924589676282,0.1784155813294832
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.11323813584134323,0.18736063430200747
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.14860011023863828,0.21323538321119254
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.3943426659394944,0.248172467234439
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.15048174087842825,0.1937114084668607
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.31368611550143843,0.1741126126820944
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.1517861759385959,0.1935626294243725
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.10933239452066812,0.19834747143587847
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Linear,90/10,-0.1334978109569489,0.21801248344589352
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.1723121529616053,0.186296333872218
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.17317537430618224,0.18619916141523377
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.15567212397201735,0.18815968756508106
Rg norm w/0.406,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,90/10,-0.4799007898599401,0.2491077965411424
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-0.49129533996924923,2.246861416515957
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Ridge,80/20,-0.09018636598805685,1.9210772515619954
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Lasso,80/20,-0.025013268332683358,1.8627698487913646
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,-0.13685922944502993,1.9617687045351628
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,GPR,80/20,0.11963177961145743,1.726341197257425
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Linear,85/15,-0.4792080711501703,2.2211748200803205
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Ridge,85/15,-0.07021917714452486,1.8893154323715773
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Lasso,85/15,-0.04155300081157609,1.863840716447876
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,-0.10650991223504702,1.9210813770739574
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,GPR,85/15,0.20232107448464964,1.631105930388315
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Linear,90/10,-1.0924432962610422,2.2257903396360144
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Ridge,90/10,-0.5098478625014466,1.8907059831174342
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Lasso,90/10,-0.5258638681241885,1.9007075459052893
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.3139753924347073,1.763806831223473
Rg w/no norm,expr buffer only regr out,All,ProtBERT,low,50,GPR,90/10,-0.06534179618012415,1.5881879157380012
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.10857057250869895,2.1138943699680204
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.18443393106978423,1.8131393510818203
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.1647716015866848,1.834865501413927
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.14692237241712636,1.8543678340522174
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.11526746555815826,2.1202697912764448
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Linear,85/15,-0.18597302378966551,2.2732582560033356
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.17186837812620703,1.8995951665401736
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Lasso,85/15,0.18079589931048534,1.8893283027674483
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.13828301274630372,1.9377319445481547
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,GPR,85/15,0.062399965191490714,2.021250680370362
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Linear,90/10,0.056278314437304466,2.0604180114203747
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.23955686382726293,1.8495528367088496
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Lasso,90/10,0.1575452191941461,1.9467342507637435
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.20832980730765782,1.8871460704430654
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,low,50,GPR,90/10,-0.19195489566595447,2.3155986152257326
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Linear,80/20,-0.7515656169254126,0.24661061694208866
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Ridge,80/20,-0.16218350952600447,0.20087963859800903
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Lasso,80/20,-0.12044283876112116,0.19723928364183654
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,-0.04203554752381855,0.19021284056893548
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,GPR,80/20,0.102590230658406,0.17652001694027372
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Linear,85/15,-1.0464047487425474,0.2490011572209954
Rg norm w/0.421,expr buffer only regr out,All,ProtBERT,low,50,Ridge,85/15,-0.362525822217417,0.20317860249375663
