Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed,Combined Score,_source_file
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,10,Kernel Ridge,90/10,0.6001582566314756,0.2718517228443922,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,10,GPR,90/10,0.7435576476344676,0.2177122667197867,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,80/20,0.1953900087805152,0.1307202994172936,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,80/20,0.2015934451238652,0.1302154062818157,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Lasso,80/20,0.1617376154664503,0.1334259527428737,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,80/20,0.2126670333451973,0.1293092347428358,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,80/20,-0.8064575155712232,0.1958683205440088,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,85/15,0.2263502755244975,0.1363314776647207,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,85/15,0.2234476866521459,0.136586983322339,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Lasso,85/15,0.2063063807132522,0.1380862382802106,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,85/15,0.2142131964173587,0.1373967056711765,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,85/15,-0.5068706058383861,0.1902663272529475,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,90/10,0.4145353263246208,0.1106283827967783,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,90/10,0.39374122822685,0.1125758497417338,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Lasso,90/10,0.3830023086975169,0.1135685250761343,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,90/10,0.4555597427596016,0.1066820448108905,,,protbertLosses1.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,90/10,-0.3054035729822608,0.1651918491359999,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Linear,80/20,0.1027838754872684,0.4856645091136618,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Ridge,80/20,0.0974557841515859,0.4871044266900616,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Lasso,80/20,-0.0091664539000912,0.5150735344249134,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Kernel Ridge,80/20,0.0898845419217989,0.4891432650044872,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,GPR,80/20,0.8211131145011334,0.2168588169251913,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Linear,85/15,0.1054891651461453,0.4845359437121905,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Ridge,85/15,0.1030012831341524,0.4852092900764979,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Lasso,85/15,0.0963621892315318,0.487001606647463,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Kernel Ridge,85/15,0.6577069458512479,0.2997313983618322,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,GPR,85/15,0.811797860351053,0.2222518961679866,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Linear,90/10,0.1007786559294587,0.5800370966700952,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Ridge,90/10,0.0956027370930677,0.5817040483838701,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Lasso,90/10,0.0447733888812112,0.597827203123361,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Kernel Ridge,90/10,0.8514608872945354,0.2357452111067302,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,GPR,90/10,0.8717773049677323,0.2190306626358402,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,80/20,0.1928035802114294,0.1939156956960679,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,80/20,0.2023647003572863,0.1927638234770158,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Lasso,80/20,0.1832127938774469,0.1950643084584678,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,80/20,0.212096794778116,0.1915842409962003,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,80/20,-0.8178232534252246,0.2910041459563449,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,85/15,0.2277609756741972,0.2009640558376626,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,85/15,0.2257068309638693,0.2012311590836131,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Lasso,85/15,0.1958739607671225,0.2050711550851858,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,85/15,0.226775270239407,0.2010922727393617,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,85/15,-0.518021708055524,0.2817614060510617,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,90/10,0.3796354222852639,0.171252228529171,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,90/10,0.3655752595779605,0.1731820160526967,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Lasso,90/10,0.2940068387120139,0.1826892457779117,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,90/10,0.43911917451379,0.1628351026884036,,,protbertLosses1.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,90/10,-0.2947090353532811,0.247399504308631,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Linear,80/20,-28.600529567715228,23.038205996163217,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3746620502776324,3.3485463093372716,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Lasso,80/20,0.1180880345642257,3.9765965762473736,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.1861312899760239,3.82011197156958,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,GPR,80/20,0.7406590459520106,2.1564255500584393,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Linear,85/15,-8.663148425543115,12.761527458721345,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3958061929990155,3.19103427378243,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Lasso,85/15,0.1645166338064615,3.75242687763001,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.5016166707339202,2.898178214565574,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,GPR,85/15,0.6886201257846967,2.29080753817701,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Linear,90/10,-2.744208145497899,9.457328800392885,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3911856477604388,3.813563106183812,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Lasso,90/10,0.1387658212175923,4.535750162888317,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.1965767175702145,4.380873399647071,,,protbertLosses1.csv
Rg w/no norm,No regr out,All,ProtBERT,mid,100,GPR,90/10,0.7551848585626164,2.4182858449051228,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-8.247889472680104,4.334031975195352,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.5255969039579557,0.9816226101349697,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2657053337869753,1.2212539533390012,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.5365780172643242,0.9701951768916264,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.5439156108355405,0.9624837359658446,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-5.09495610451667,2.632959600435452,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.4242256740790738,0.8092543678128155,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,-0.2283234672849421,1.1819940188490792,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.5387160175981807,0.7243410387243688,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.4682120540482045,0.7777287413279378,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-1.779942524397638,1.9019771402743857,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.3193859406120537,0.9411044834926756,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,-0.2237901258771766,1.2619462482028934,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.4354713883878501,0.8570977664333027,,,protbertLosses1.csv
Rg w/no norm,No regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.4871338762745962,0.8169385519426831,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Linear,80/20,-39.68446080863561,3.093214867435104,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3515847547888621,0.3905012381379965,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0101039508166353,0.4873924994520305,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.0242822108633292,0.4790247116529197,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,GPR,80/20,0.7166565502406284,0.2581382700303934,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Linear,85/15,-12.716334872656493,1.7565525623505944,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3534660398833178,0.381362320138211,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0321968569593114,0.4665902122905257,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.0374628089013658,0.4653190896181219,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,GPR,85/15,0.6720325133687255,0.2716173489259558,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Linear,90/10,-3.3994751494254167,1.1940282597634049,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3623600662256286,0.4545712086230452,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Lasso,90/10,0.021978995876645,0.5629739013875177,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.0256806241585135,0.5619075154613795,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,100,GPR,90/10,0.7520638590738291,0.2834549788802745,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-14.905404262356726,0.3853410546619403,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.2353775627448435,0.0844882752913603,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2001196306440545,0.0864142659133145,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.2251047700235203,0.0850539366753465,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,GPR,80/20,-0.0080205573900256,0.0970080155045408,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-4.105634146215873,0.2169022880922267,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.2855977568808369,0.0811354580744551,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.2815049592904675,0.0813675379431863,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.2994684941258925,0.080343939703438,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,GPR,85/15,-0.0170328608336522,0.0968070041539475,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-9.643088486681815,0.2724094216801001,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.121703177553193,0.078254432003501,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.0078247710788299,0.0831730213127379,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.2280562009100658,0.0733636836073077,,,protbertLosses1.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.1585326914730481,0.076596144855091,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Linear,80/20,-39.44691308487666,3.2269788939201987,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3518075148591933,0.4085125751536719,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0097676673543258,0.5098755235589676,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.0244090516622375,0.5011725951601,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,GPR,80/20,0.7176566463286762,0.269613862694805,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Linear,85/15,-12.639318335463727,1.832407849910631,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3540700635486649,0.3987663629147014,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0344631991602032,0.4875399701223888,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.0375420809378195,0.4867620212699548,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,GPR,85/15,0.6729807985409988,0.2837346905122233,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Linear,90/10,-3.391138569699888,1.247862301323732,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3627901846369904,0.4753563742973198,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0237556114814084,0.5883792777076301,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.0258143575961242,0.5877585505294415,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,100,GPR,90/10,0.7526434582212268,0.2961691328464257,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-12.927643873100608,0.2589097048297141,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.2994588251693438,0.0580665918068556,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2251315417543208,0.0610693776699483,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.2611235000754741,0.0596342044425343,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.0167822851296168,0.0687914320307065,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-3.3288310479900005,0.1521610847459141,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.3749521722171561,0.0578195760325068,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.3380295927099954,0.0595028222898635,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.3515660226744559,0.0588913024596131,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.0592578806416548,0.0709338565268537,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-10.483473445512166,0.2042819421183661,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.2523276833373604,0.0521253510922539,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.1903642555629782,0.0542423103946351,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.3345086276183576,0.0491772860460163,,,protbertLosses1.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.2387345814878488,0.0525970508593622,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Linear,80/20,-41.57466387139971,2.1978269484785957,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3505674893699305,0.2714469042348902,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0129489994815583,0.3390093451200575,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.023635420562995,0.3328310905907147,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,GPR,80/20,0.7074341431166429,0.1821921668353034,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Linear,85/15,-13.307585625554786,1.2479071140128437,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3493624449621455,0.2661145664128635,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0231708991721707,0.3260681491522632,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.037052001400691,0.323743085191109,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,GPR,85/15,0.6630458973343086,0.1915069140032877,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Linear,90/10,-3.454709413955352,0.8358853121281599,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3594660258608515,0.3169626499232956,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0133923450526097,0.3933772541502792,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.0247772487680081,0.3911009910095908,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,All,ProtBERT,mid,100,GPR,90/10,0.7461194882136823,0.1995499791393252,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-15.044991952568814,0.4049538565937745,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.2317881510718832,0.0886086843514304,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.1904090155435021,0.0909638051344622,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.2248430854393135,0.0890083192349888,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,GPR,80/20,-0.0044390013233477,0.1013205576313635,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-4.207832272623042,0.2271313505108913,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.2755173433446045,0.0847154428798797,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.2640434773101645,0.0853836405841284,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.2945061070078727,0.083597871179599,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,GPR,85/15,-0.0232514764915998,0.100679205316941,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-9.479191351280454,0.2825609897264619,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.1104597932798681,0.0823248805270441,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,-0.0126194466604707,0.0878357774128278,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.2193365304042128,0.0771223485731055,,,protbertLosses1.csv
Rg norm w/0.418,No regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.1537211032592247,0.0802980637909922,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Linear,80/20,-28.600635429390756,23.037946729951912,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3746584815880271,3.348512192574128,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Lasso,80/20,0.1180682269769699,3.9765893698798993,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.8976780111314259,1.3544960387034235,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,GPR,80/20,0.8931094444150366,1.3844042373886516,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Linear,85/15,-8.663139278291133,12.761377597599632,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3957991075979311,3.191017021576968,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Lasso,85/15,0.1644951874638518,3.752432748560913,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.8931066829824178,1.3421891278831326,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,GPR,85/15,0.8871385900759221,1.379148957025276,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Linear,90/10,-2.7440410242753277,9.456983149223277,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3911727976364925,3.813549079618099,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Lasso,90/10,0.1387430849111555,4.535745483337605,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.882001639850766,1.6788824981746342,,,protbertLosses1.csv
Rg w/no norm,pH regr out,All,ProtBERT,mid,100,GPR,90/10,0.8955940110504549,1.5792286764411625,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-8.247588698937552,4.333865373641428,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.5255869796713639,0.9816111061875312,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2655564955775376,1.221350629712074,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.5892845454112347,0.913338334264928,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.5641603787129942,0.9408589441523784,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-5.095698686744802,2.6330975251801076,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.4242360698918203,0.8092401580218773,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,-0.2283988141244419,1.1820201863029376,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.4228177611105447,0.8102362663244422,,,protbertLosses1.csv
