Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.5132010573914572,0.17984885808239998
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,85/15,0.0991837634668028,0.24653357050792998
Rg norm w/0.5,expr pH only regr out,All,-1,Linear,90/10,-79024682169.40904,49483.59406660077
Rg norm w/0.5,expr pH only regr out,All,-1,Ridge,90/10,-0.2642179700879909,0.18032061927291093
Rg norm w/0.5,expr pH only regr out,All,-1,Lasso,90/10,-0.2660611081239343,0.18108668580529041
Rg norm w/0.5,expr pH only regr out,All,-1,Kernel Ridge,90/10,-0.1182660474974797,0.18156038089784193
Rg norm w/0.5,expr pH only regr out,All,-1,GPR,90/10,-0.0664186355251728,0.22232495591488757
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,80/20,-9502056509.567003,30549.502519348527
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,80/20,0.2965600951836178,0.24924763542069583
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,80/20,0.0106615777559959,0.26657192445461153
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.7158581370505253,0.22845910731043037
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,80/20,0.4244201729817567,0.25615890038512185
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,85/15,-8121674678.28803,29639.88432905653
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,85/15,0.3174017061352294,0.18582752526382823
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,85/15,0.3332016270952398,0.1902011138053203
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.3213397478647487,0.16782196966271917
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,85/15,0.4660150462316702,0.19170734939113124
Rg norm w/0.418,expr pH only regr out,All,-1,Linear,90/10,-59054133482.9983,34601.35093015243
Rg norm w/0.418,expr pH only regr out,All,-1,Ridge,90/10,-0.3680645036676695,0.14297900836437555
Rg norm w/0.418,expr pH only regr out,All,-1,Lasso,90/10,-0.7968457615797895,0.15566593118138253
Rg norm w/0.418,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.0468016318945804,0.13813734470373396
Rg norm w/0.418,expr pH only regr out,All,-1,GPR,90/10,0.0781969603860824,0.1535157439504262
Rg w/no norm,expr buffer only regr out,All,-1,Linear,80/20,-7751473299.972619,255361.47638526093
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,80/20,0.3663205310562201,2.2738103137311554
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,80/20,0.3762198620051395,2.2636456733490533
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.3585224163323013,2.236892983778694
Rg w/no norm,expr buffer only regr out,All,-1,GPR,80/20,0.0962555449673424,2.8246062451829
Rg w/no norm,expr buffer only regr out,All,-1,Linear,85/15,-7098661059.519879,248136.67926854797
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,85/15,0.4035939096954665,1.941154422553869
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,85/15,0.4028791821080153,1.9308195366505416
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.3953092040416758,1.8757519271929237
Rg w/no norm,expr buffer only regr out,All,-1,GPR,85/15,0.0811816604517086,2.514993009212371
Rg w/no norm,expr buffer only regr out,All,-1,Linear,90/10,-18641919586.593525,288325.50577610696
Rg w/no norm,expr buffer only regr out,All,-1,Ridge,90/10,0.1710991866571608,1.8466317511858485
Rg w/no norm,expr buffer only regr out,All,-1,Lasso,90/10,-0.0043156002704154,1.8975092785375949
Rg w/no norm,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.2345503952438666,1.8545812060304485
Rg w/no norm,expr buffer only regr out,All,-1,GPR,90/10,-0.0126364606249376,2.3682467943855388
Rg norm w/0.427,expr buffer only regr out,All,-1,Linear,80/20,-13374017744.76442,36851.65848528922
Rg norm w/0.427,expr buffer only regr out,All,-1,Ridge,80/20,0.3061859158246476,0.2607714000272786
Rg norm w/0.427,expr buffer only regr out,All,-1,Lasso,80/20,0.3641933512744926,0.2661935094843659
Rg norm w/0.427,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.3098387334462026,0.255870491610806
Rg norm w/0.427,expr buffer only regr out,All,-1,GPR,80/20,0.1694302553087205,0.30614113182176605
Rg norm w/0.427,expr buffer only regr out,All,-1,Linear,85/15,-11866438181.827171,35736.181844675346
Rg norm w/0.427,expr buffer only regr out,All,-1,Ridge,85/15,0.331142219237017,0.2021685525928066
Rg norm w/0.427,expr buffer only regr out,All,-1,Lasso,85/15,0.3544745779899262,0.19818403692004602
Rg norm w/0.427,expr buffer only regr out,All,-1,Kernel Ridge,85/15,0.322001308286802,0.200228233632083
Rg norm w/0.427,expr buffer only regr out,All,-1,GPR,85/15,0.2197807941928219,0.26047992758273636
Rg norm w/0.427,expr buffer only regr out,All,-1,Linear,90/10,-48678521587.26438,41717.73622538989
Rg norm w/0.427,expr buffer only regr out,All,-1,Ridge,90/10,-0.2667213744059482,0.17915561008398
Rg norm w/0.427,expr buffer only regr out,All,-1,Lasso,90/10,-0.3656258357751301,0.18208881323848944
Rg norm w/0.427,expr buffer only regr out,All,-1,Kernel Ridge,90/10,0.0268404936542887,0.17488389286036496
Rg norm w/0.427,expr buffer only regr out,All,-1,GPR,90/10,-0.1245112946016968,0.2262023040718486
Rg norm w/0.5,expr buffer only regr out,All,-1,Linear,80/20,-25015878756.032173,40706.98673417719
Rg norm w/0.5,expr buffer only regr out,All,-1,Ridge,80/20,0.3255940065478028,0.21851530692750393
Rg norm w/0.5,expr buffer only regr out,All,-1,Lasso,80/20,0.3992967869135304,0.21367996089364177
Rg norm w/0.5,expr buffer only regr out,All,-1,Kernel Ridge,80/20,0.3180442866826333,0.22075953574754797
Rg norm w/0.5,expr buffer only regr out,All,-1,GPR,80/20,-0.0553353950488153,0.2773271261965883
Rg norm w/0.5,expr buffer only regr out,All,-1,Linear,85/15,-23578250956.40095,39477.12607449874
Rg norm w/0.5,expr buffer only regr out,All,-1,Ridge,85/15,0.3418848869679854,0.17971713837138611
