Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,pH regr out,All,1,GPR,85/15,-0.03339264454835478,1.7209072583622371
Rg w/no norm,pH regr out,Inliers,1,GPR,85/15,0.25859380408022015,1.3113495936390307
Rg w/no norm,pH regr out,All,1,Linear,90/10,0.4667375172893552,1.393347927675934
Rg w/no norm,pH regr out,Inliers,1,Linear,90/10,0.4163790279546469,1.2573793002104219
Rg w/no norm,pH regr out,All,1,Ridge,90/10,0.5498737122053619,1.2801364077158794
Rg w/no norm,pH regr out,Inliers,1,Ridge,90/10,0.41698704128805997,1.2567241638856292
Rg w/no norm,pH regr out,All,1,Lasso,90/10,0.5778254459411767,1.2397527705813913
Rg w/no norm,pH regr out,Inliers,1,Lasso,90/10,0.4167718677101865,1.25695605314708
Rg w/no norm,pH regr out,All,1,Kernel Ridge,90/10,0.5421077896409086,1.2911321294777112
Rg w/no norm,pH regr out,Inliers,1,Kernel Ridge,90/10,0.3746933946623533,1.3015095819015454
Rg w/no norm,pH regr out,All,1,GPR,90/10,-0.004692529314168414,1.9125185110744072
Rg w/no norm,pH regr out,Inliers,1,GPR,90/10,0.3175862445848626,1.3596425513623585
Rg norm w/0.421,pH regr out,All,1,Linear,80/20,-0.2979949681176808,0.11601223131726347
Rg norm w/0.421,pH regr out,Inliers,1,Linear,80/20,0.00019987545196786805,0.10302637957588279
Rg norm w/0.421,pH regr out,All,1,Ridge,80/20,-0.015162636178621236,0.10259710062227122
Rg norm w/0.421,pH regr out,Inliers,1,Ridge,80/20,0.048008278522155834,0.10053295110604847
Rg norm w/0.421,pH regr out,All,1,Lasso,80/20,-0.015038879293492347,0.10259084670583549
Rg norm w/0.421,pH regr out,Inliers,1,Lasso,80/20,0.02930274413312839,0.101515824519424
Rg norm w/0.421,pH regr out,All,1,Kernel Ridge,80/20,-0.06560142178081119,0.10511499429577123
Rg norm w/0.421,pH regr out,Inliers,1,Kernel Ridge,80/20,0.07774866477594056,0.098950157937547
Rg norm w/0.421,pH regr out,All,1,GPR,80/20,-0.165271636875018,0.10992104874263889
Rg norm w/0.421,pH regr out,Inliers,1,GPR,80/20,0.028096645626827454,0.1015788720219448
Rg norm w/0.421,pH regr out,All,1,Linear,85/15,-0.3641233590413584,0.12482884484738496
Rg norm w/0.421,pH regr out,Inliers,1,Linear,85/15,-0.10770508485138919,0.1136835981617052
