Normalization,Regressing out,Points,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,buffer regr out,All,-1,Lasso,80/20,0.0103046073393948,0.1383633610968379
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,80/20,0.1495850344005139,0.1084769447907015
Rg norm w/0.418,buffer regr out,All,-1,GPR,80/20,0.1657173846239191,0.1122062121895009
Rg norm w/0.418,buffer regr out,All,-1,Linear,85/15,-12880735.264748184,406.168436267166
Rg norm w/0.418,buffer regr out,All,-1,Ridge,85/15,0.1238131965655755,0.1072448946802631
Rg norm w/0.418,buffer regr out,All,-1,Lasso,85/15,-0.0084664330409522,0.1136492438438318
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,85/15,0.1833577877618138,0.1022708202901865
Rg norm w/0.418,buffer regr out,All,-1,GPR,85/15,0.2816474260689823,0.0959190023476327
Rg norm w/0.418,buffer regr out,All,-1,Linear,90/10,-1130173526.2922764,3846.427089690641
Rg norm w/0.418,buffer regr out,All,-1,Ridge,90/10,-0.7002971216004252,0.1142070747919047
Rg norm w/0.418,buffer regr out,All,-1,Lasso,90/10,-0.209061928701661,0.1258082764318294
Rg norm w/0.418,buffer regr out,All,-1,Kernel Ridge,90/10,-0.1475074401177638,0.0938227921285943
Rg norm w/0.418,buffer regr out,All,-1,GPR,90/10,-0.221408686982877,0.0967968223366533
Rg w/no norm,expr pH only regr out,All,-1,Linear,80/20,0.1788414467731363,2.4735129243528875
Rg w/no norm,expr pH only regr out,All,-1,Ridge,80/20,0.4999099871232924,1.6600849347458484
Rg w/no norm,expr pH only regr out,All,-1,Lasso,80/20,0.4785332729676492,1.695194439071607
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.5444526218235105,1.5844297683708994
Rg w/no norm,expr pH only regr out,All,-1,GPR,80/20,0.4718871707785871,1.9836453674663104
Rg w/no norm,expr pH only regr out,All,-1,Linear,85/15,-0.2819171104141154,2.2999139731547795
Rg w/no norm,expr pH only regr out,All,-1,Ridge,85/15,0.5957435102542794,1.5249142049263444
Rg w/no norm,expr pH only regr out,All,-1,Lasso,85/15,0.5633900928113145,1.5847607366224652
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.6103996749997298,1.497016423516694
Rg w/no norm,expr pH only regr out,All,-1,GPR,85/15,0.0838404710531832,1.9443174376316312
Rg w/no norm,expr pH only regr out,All,-1,Linear,90/10,-13441818666.702518,357891.7483814483
Rg w/no norm,expr pH only regr out,All,-1,Ridge,90/10,0.6468863967389787,1.3409430982609825
Rg w/no norm,expr pH only regr out,All,-1,Lasso,90/10,0.6151080088401022,1.3999823558950903
Rg w/no norm,expr pH only regr out,All,-1,Kernel Ridge,90/10,0.6400171547712435,1.3539231924158934
Rg w/no norm,expr pH only regr out,All,-1,GPR,90/10,0.0416616198398288,1.8410022010589184
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,80/20,-261429.6329085248,117.04468949160514
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,80/20,0.400607704099772,0.1752496317398653
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,80/20,0.4231726954999601,0.1719192233911101
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,80/20,0.4249313853916228,0.1716569408926439
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,80/20,-0.0489340316709425,0.2194190034245391
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,85/15,-271723.4443770588,107.18030531336072
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,85/15,0.4737096172461909,0.1581271039757282
Rg norm w/0.427,expr pH only regr out,All,-1,Lasso,85/15,0.5022428033236456,0.1537808914273923
Rg norm w/0.427,expr pH only regr out,All,-1,Kernel Ridge,85/15,0.4447497544739961,0.1624194291528778
Rg norm w/0.427,expr pH only regr out,All,-1,GPR,85/15,-0.0007536946567314,0.2207915685652321
Rg norm w/0.427,expr pH only regr out,All,-1,Linear,90/10,-43016819692.33595,41374.94174650069
Rg norm w/0.427,expr pH only regr out,All,-1,Ridge,90/10,0.5308628489947226,0.1500582163321086
