Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,80/20,-0.10003693245395473,0.22761227836113204
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.05912452653115441,0.14315800163179485
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,80/20,-0.668035628916908,0.280281681484829
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,80/20,-0.9554200305504852,0.20638093866063642
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,85/15,-0.10932713648836945,0.2352882538152978
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,85/15,-0.1588430780648673,0.16943938575151732
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,85/15,-0.005504218043436149,0.22400740580953088
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,85/15,-0.011822143184314848,0.15832669370567465
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,85/15,0.014738178545049885,0.2217411294896659
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,85/15,-0.03296730025291117,0.15997250287955941
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.10899838379998195,0.2352533870139976
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,-0.0014268216757380436,0.15751128060253347
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,85/15,-0.5805606273302495,0.2808510214945063
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,85/15,-1.0105502304186675,0.22318218070091922
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,90/10,-0.21357047494795922,0.19706690654762365
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,90/10,-0.33592007214247555,0.18770267420352674
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,90/10,-0.08227496338566098,0.18610155600218647
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,90/10,-0.2334364972150067,0.18035933276933788
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,90/10,-0.03927275414884601,0.182366880497488
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,90/10,-0.25394881454874163,0.18185285644120142
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.3677493081226919,0.20921096863375419
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.2936391703787613,0.18470846581556907
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,90/10,-0.6959559250929364,0.23296382006621882
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,90/10,-1.5531788417359134,0.2594901283582828
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,80/20,-0.08196847013859831,0.17472201805375148
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,80/20,-0.07016701755659138,0.24360351243547698
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,80/20,-0.006286323480675593,0.16850047122336878
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,80/20,0.05794816447658735,0.2285573358123115
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,80/20,-0.019746725241793106,0.16962368518494403
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,80/20,0.057348502243549926,0.2286300682210988
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.04176341168563269,0.1644283540206501
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.056500664683977186,0.22873286209194524
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,80/20,-0.6267830969154009,0.21424226950850522
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,80/20,-0.9889815622575933,0.3321032637178441
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,85/15,-0.29604354710124503,0.19072425451296537
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,85/15,-0.14700035804566247,0.26744060909566447
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,85/15,-0.0421157295197101,0.17102283626344889
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,85/15,-0.0031985660046633946,0.25011459058782215
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,85/15,-0.041652022840047875,0.17098478230589775
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,85/15,-0.006399514092979786,0.25051329839822906
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.030508085756832504,0.1700676970773419
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,-0.016375759492746722,0.2517518816526867
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,85/15,-0.573209018441897,0.2101306203577594
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,85/15,-1.0480331148834514,0.3573666847058126
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,90/10,-0.6661435290046271,0.19276546672981626
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,90/10,-0.3131873975939976,0.2945227465398891
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,90/10,-0.22016655074592673,0.16496149597302437
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,90/10,-0.21931623627618002,0.28380083381888577
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,90/10,-0.20854507629994035,0.16417402867109065
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,90/10,-0.24036336327592234,0.2862397564179033
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.2099807237493876,0.16427151203147497
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.31477727614578654,0.2947009822413948
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,90/10,-0.512859321999501,0.1836844116916784
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,90/10,-1.6083120444477554,0.4150833012199181
