Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,buffer regr out,All,1,Ridge,85/15,-0.07731980251633264,0.12503755471432185
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,85/15,-0.25895557697724847,0.10628288876125135
Rg norm w/0.421,buffer regr out,All,1,Lasso,85/15,-0.09030533379846761,0.12578887088169632
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,85/15,-0.22980895751536745,0.10504538399193587
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,85/15,-0.05940457812079569,0.1239935439691591
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,85/15,-0.15951952826075222,0.10199929749164172
Rg norm w/0.421,buffer regr out,All,1,GPR,85/15,-0.07838335321992806,0.12509925922125667
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,85/15,-0.2818886372683225,0.10724654151206113
Rg norm w/0.421,buffer regr out,All,1,Linear,90/10,-0.22863069029120386,0.12100917888074127
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,90/10,-0.43705530254009695,0.11251434057182018
Rg norm w/0.421,buffer regr out,All,1,Ridge,90/10,-0.23679777426787685,0.12141070523025811
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,90/10,-0.41576532925563936,0.11167778066392739
Rg norm w/0.421,buffer regr out,All,1,Lasso,90/10,-0.16034101110747812,0.11759814071351686
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,90/10,-0.3770456929571582,0.11014006134625887
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,90/10,-0.4110469522238669,0.12968160197700845
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.07385613345357378,0.09032549825375417
Rg norm w/0.421,buffer regr out,All,1,GPR,90/10,-0.053457489278861514,0.11205110449412917
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,90/10,-0.15348107759302998,0.10080367736939673
Rg norm w/0.5,buffer regr out,All,1,Linear,80/20,-0.09288311652440306,0.07905228008676926
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,80/20,-0.007069284750248039,0.06545309095746339
Rg norm w/0.5,buffer regr out,All,1,Ridge,80/20,-0.005924322854507613,0.07584207332680439
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,80/20,-0.006770912735438506,0.06544339409863598
Rg norm w/0.5,buffer regr out,All,1,Lasso,80/20,-0.02283002238675169,0.07647672397601536
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,80/20,0.017691000028945858,0.06464345302648741
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,80/20,-0.15063725612811818,0.08111417552562636
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,80/20,-0.015044946101662626,0.06571176341829445
Rg norm w/0.5,buffer regr out,All,1,GPR,80/20,-0.10958444587993821,0.07965402433287119
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,80/20,-0.37463016810886374,0.07647041036377991
Rg norm w/0.5,buffer regr out,All,1,Linear,85/15,-0.11618367583330858,0.0822914764648185
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,85/15,-0.1125918356621658,0.0685590644734381
Rg norm w/0.5,buffer regr out,All,1,Ridge,85/15,-0.05534043511716513,0.08001719263467637
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,85/15,-0.1030326234607235,0.06826390482244722
Rg norm w/0.5,buffer regr out,All,1,Lasso,85/15,-0.07304250651145194,0.08068549805250051
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,85/15,-0.07364983692227445,0.06734855461443882
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,85/15,-0.04389348511818403,0.07958204862861924
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,85/15,-0.06800851672945529,0.06717138551330011
Rg norm w/0.5,buffer regr out,All,1,GPR,85/15,-0.11119861659542885,0.08210750721505226
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,85/15,-0.2707498986641734,0.07327013475640802
Rg norm w/0.5,buffer regr out,All,1,Linear,90/10,-0.22523182813155973,0.07807867072339518
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,90/10,-0.2273443497721106,0.07218369841311773
Rg norm w/0.5,buffer regr out,All,1,Ridge,90/10,-0.2190836209002176,0.0778825251585148
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,90/10,-0.2087956513383442,0.07163617034878636
Rg norm w/0.5,buffer regr out,All,1,Lasso,90/10,-0.1982210779016138,0.07721323587933755
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,90/10,-0.14996911337968633,0.06987132901851105
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,90/10,-0.4199869289231939,0.08405536710670984
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.20734945879679523,0.05800918932807049
Rg norm w/0.5,buffer regr out,All,1,GPR,90/10,-0.08189549317442735,0.07336956289487649
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,90/10,-0.1694074363728837,0.07045938394764534
Rg norm w/0.406,buffer regr out,All,1,Linear,80/20,-0.05612812298228431,0.13137548592512038
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,80/20,-0.15222758380380075,0.11018158107235164
Rg norm w/0.406,buffer regr out,All,1,Ridge,80/20,-0.03489320143246677,0.1300480362588236
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,80/20,-0.15189388948081795,0.1101656251835127
Rg norm w/0.406,buffer regr out,All,1,Lasso,80/20,-0.04905458344714653,0.13093479558073604
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,80/20,-0.13453083472522764,0.10933218261211311
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,80/20,-0.1482977379778161,0.13698824012722283
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,80/20,-0.0960945905155628,0.10746421815416891
Rg norm w/0.406,buffer regr out,All,1,GPR,80/20,-0.07661858559814871,0.13264380396140943
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,80/20,-0.3315911627549344,0.11844734168421385
Rg norm w/0.406,buffer regr out,All,1,Linear,85/15,-0.08596224022662535,0.13673604580516185
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,85/15,-0.27738931476833595,0.11546959126196545
Rg norm w/0.406,buffer regr out,All,1,Ridge,85/15,-0.07743862991840156,0.1361983748396176
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,85/15,-0.27686473736043515,0.11544587924315938
Rg norm w/0.406,buffer regr out,All,1,Lasso,85/15,-0.08996691603067242,0.13698793284831337
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,85/15,-0.2494740433527911,0.11420092148838587
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,85/15,-0.059672900171886534,0.13507082988594732
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,85/15,-0.041343578447910145,0.10425646867552299
Rg norm w/0.406,buffer regr out,All,1,GPR,85/15,-0.07185200453247864,0.13584481494110842
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,85/15,-0.2802756915553839,0.115599974647189
Rg norm w/0.406,buffer regr out,All,1,Linear,90/10,-0.2196191576977804,0.13166490994010244
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,90/10,-0.46770948510212107,0.12235259370168139
Rg norm w/0.406,buffer regr out,All,1,Ridge,90/10,-0.2313214800453729,0.1322950684824389
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,90/10,-0.4460547134747901,0.12144663680174926
Rg norm w/0.406,buffer regr out,All,1,Lasso,90/10,-0.14497414033732037,0.12757211821771508
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,90/10,-0.4110577576017953,0.11996802938921314
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,90/10,-0.3981148318877483,0.14097085996450176
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.054329701305083855,0.09821164929053589
Rg norm w/0.406,buffer regr out,All,1,GPR,90/10,-0.047613165265671276,0.12202769316680881
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,90/10,-0.14942987500368798,0.10827654020091414
Rg w/no norm,expr pH only regr out,All,1,Linear,80/20,0.26072401132124723,1.6333344008836743
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,80/20,0.161337065572964,1.7021032791464212
Rg w/no norm,expr pH only regr out,All,1,Ridge,80/20,0.332548666938665,1.5519638864220333
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,80/20,0.2107607202085855,1.6511880220237876
Rg w/no norm,expr pH only regr out,All,1,Lasso,80/20,0.32668515409202314,1.5587659268225311
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,80/20,0.25167810842426863,1.6078162321875935
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,80/20,0.26441077471914154,1.62925659778929
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.19442818780452886,1.6681853942205958
Rg w/no norm,expr pH only regr out,All,1,GPR,80/20,-0.2284715114985032,2.105495674579913
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,80/20,-0.3122986418851659,2.129161102149938
Rg w/no norm,expr pH only regr out,All,1,Linear,85/15,0.18640777707602096,1.755775235605308
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,85/15,0.29359207763574946,1.5167642454971018
Rg w/no norm,expr pH only regr out,All,1,Ridge,85/15,0.2761971704962587,1.6560584584390152
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,85/15,0.31612003129153854,1.4923828290134624
Rg w/no norm,expr pH only regr out,All,1,Lasso,85/15,0.2687622883481151,1.6645422206309068
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,85/15,0.33850314252036207,1.4677571160369765
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,85/15,0.22610283691138267,1.7124076221335567
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.4264294474282547,1.3667331398388214
Rg w/no norm,expr pH only regr out,All,1,GPR,85/15,-0.21769860571669453,2.1480056991977134
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,85/15,-0.24477402120936897,2.013425477934427
Rg w/no norm,expr pH only regr out,All,1,Linear,90/10,0.32573696522498374,1.7772246499591664
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,90/10,0.2390100653039583,1.5541678573275404
Rg w/no norm,expr pH only regr out,All,1,Ridge,90/10,0.3735928180403889,1.7129946909716411
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,90/10,0.2627697128401031,1.5297133290757647
Rg w/no norm,expr pH only regr out,All,1,Lasso,90/10,0.3727821313642987,1.7141027984402466
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,90/10,0.29452650892704313,1.4964038475496502
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,90/10,0.30914637327601313,1.798956548650157
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,0.3950651338536225,1.3856794448119094
Rg w/no norm,expr pH only regr out,All,1,GPR,90/10,-0.06804331280403897,2.2367738941670647
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,90/10,-0.11003621604293268,1.8770551837623104
Rg norm w/0.421,expr pH only regr out,All,1,Linear,80/20,-0.07418341940887863,0.19127281742500868
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,80/20,-0.09213475413549888,0.20337855717957715
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,80/20,0.07205352426613687,0.17777696845019336
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,80/20,-0.03327590582521078,0.1978222784020749
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,80/20,0.07312304087601118,0.17767448935094943
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,80/20,0.0038957134960085904,0.1942314054613071
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,80/20,0.06722916934276912,0.17823849687353363
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.16223983082528315,0.1781258305555086
Rg norm w/0.421,expr pH only regr out,All,1,GPR,80/20,-0.4144906137897266,0.2194896609918456
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,80/20,-0.6200889730102577,0.24770597430873031
Rg norm w/0.421,expr pH only regr out,All,1,Linear,85/15,-0.15993567350417792,0.20797960829727918
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,85/15,-0.055901334025406646,0.18215439668791641
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,85/15,0.02679073760544759,0.1905052375106107
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,85/15,-0.023294174851996585,0.17931979759871663
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,85/15,0.039749734732755226,0.1892326282035591
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,85/15,0.001028174294601114,0.17717588427723274
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,85/15,0.05335908142270385,0.187886873542
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.41340678059264724,0.1357677148531934
Rg norm w/0.421,expr pH only regr out,All,1,GPR,85/15,-0.3608192378000763,0.22527034461675996
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,85/15,-0.4713094379801508,0.2150205653817363
Rg norm w/0.421,expr pH only regr out,All,1,Linear,90/10,-0.19071715792250155,0.2102442879612669
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,90/10,-0.04750758405357769,0.18076995804642904
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,90/10,-0.060553401716238575,0.1984203312132467
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,90/10,0.02174959580615432,0.17469186736993894
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,90/10,-0.0468739438370851,0.1971365241223931
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,90/10,0.011420075015608044,0.17561174677263772
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,90/10,-0.0382385755781558,0.19632177866469266
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,0.448020103406086,0.1312227997698438
Rg norm w/0.421,expr pH only regr out,All,1,GPR,90/10,-0.17483036481355696,0.2088370169178565
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,90/10,-0.3749302937967065,0.20710377241092853
Rg norm w/0.5,expr pH only regr out,All,1,Linear,80/20,-0.12024018093975641,0.19700594206393993
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,80/20,-0.07765660153868681,0.1371850165436354
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,80/20,0.010994768348065898,0.18510708722709374
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,80/20,-0.019976209668140843,0.1334631909902199
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,80/20,0.0142053129392824,0.18480639233276186
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,80/20,0.039505649128107945,0.1295131572285804
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,80/20,0.09005987707687091,0.1775538771221803
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.16263452383370736,0.12092720324690395
Rg norm w/0.5,expr pH only regr out,All,1,GPR,80/20,-0.4031617428836103,0.22048427458909037
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,80/20,-0.6586901383334611,0.1701959080964746
Rg norm w/0.5,expr pH only regr out,All,1,Linear,85/15,-0.19046047144885891,0.21124519115937715
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,85/15,-0.03457788133700679,0.1222663521880736
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,85/15,-0.0302204695314523,0.19651442227370713
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,85/15,0.038800168679107405,0.1178507100778171
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,85/15,-0.02406209191946651,0.1959261870091125
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,85/15,0.036804521491569764,0.11797298771572799
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,85/15,0.04783120784576045,0.1889236437462015
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.4074103058823477,0.0925342283658439
Rg norm w/0.5,expr pH only regr out,All,1,GPR,85/15,-0.3646141437278918,0.22616962384582123
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,85/15,-0.49059067885722185,0.14675893827308897
Rg norm w/0.5,expr pH only regr out,All,1,Linear,90/10,-0.25428563876357146,0.20618688042818878
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,90/10,-0.00897081253804033,0.12025171876163843
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,90/10,-0.13252103869961585,0.1959232346591218
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,90/10,0.06477081887060998,0.11577399388774347
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,90/10,-0.11509423452517242,0.19440999458985103
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,90/10,0.0694550125975052,0.11548369682249468
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,90/10,-0.07493189741177564,0.1908768582772185
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,0.44180862828548984,0.08944242190049181
Rg norm w/0.5,expr pH only regr out,All,1,GPR,90/10,-0.2336941330513702,0.20448739984917824
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,90/10,-0.428286038992574,0.1430736268507442
Rg norm w/0.406,expr pH only regr out,All,1,Linear,80/20,-0.013352205466069522,0.14719827615903422
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,80/20,-0.09160923811672106,0.21898320381477207
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,80/20,0.13773695852600332,0.13578206252848746
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,80/20,-0.03271597246854663,0.21299413811459483
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,80/20,-0.07606554102118523,0.15168473513742323
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,80/20,-0.0002938670792247411,0.2096240016447749
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,80/20,0.21717816801662737,0.12937607757052516
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.1639978248451721,0.1916376814699693
Rg norm w/0.406,expr pH only regr out,All,1,GPR,80/20,-0.38128189043663596,0.1718555944816103
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,80/20,-0.6112946154140111,0.266050869179204
Rg norm w/0.406,expr pH only regr out,All,1,Linear,85/15,-0.09639965833420594,0.16134395947571475
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,85/15,-0.05520677214932679,0.19627350280653427
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,85/15,0.10267752660148266,0.14596291809264123
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,85/15,-0.022615543536664395,0.19321866766908052
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,85/15,0.11125859737170973,0.14526332178217083
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,85/15,-0.0013504890216946563,0.19119914480692135
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,85/15,0.18412757193828178,0.13918082072895285
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.4156149981883398,0.14606374076710257
Rg norm w/0.406,expr pH only regr out,All,1,GPR,85/15,-0.31287081072246314,0.17655469101909652
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,85/15,-0.4660092377719247,0.2313455988200788
Rg norm w/0.406,expr pH only regr out,All,1,Linear,90/10,-0.12196560251205013,0.17098672539772442
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,90/10,-0.04986802667830448,0.1950933655227166
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,90/10,-0.06851735299769413,0.16686429339297862
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,90/10,0.01805350013862328,0.18867704208016475
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,90/10,-0.040323082845978186,0.16464810678179587
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,90/10,0.005469217066138121,0.18988220265012734
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,90/10,0.07800529387480315,0.1550018342908817
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,0.44982900761719313,0.1412290345318728
Rg norm w/0.406,expr pH only regr out,All,1,GPR,90/10,-0.1088936238526459,0.16998772712511798
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,90/10,-0.36421789768292334,0.2223909025371639
Rg w/no norm,expr buffer only regr out,All,1,Linear,80/20,-0.09127843818637138,1.6743469196909624
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,80/20,-0.13147035378713534,1.7012979422019696
Rg w/no norm,expr buffer only regr out,All,1,Ridge,80/20,0.06723751431015745,1.5479723387791722
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,80/20,-0.0646057189311553,1.6502630831139506
Rg w/no norm,expr buffer only regr out,All,1,Lasso,80/20,0.048108694294853205,1.5637644663941432
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.0329040777543359,1.625506771642689
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,80/20,-0.06621332224607035,1.6550065338093263
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,-0.006299618138991603,1.6044361588017462
Rg w/no norm,expr buffer only regr out,All,1,GPR,80/20,-0.5300544949491222,1.9825817762568607
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,80/20,-0.7812590838622848,2.134628645583455
Rg w/no norm,expr buffer only regr out,All,1,Linear,85/15,0.010828335694610058,1.7299003174480794
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,85/15,0.006236805146875191,1.5347158076461478
Rg w/no norm,expr buffer only regr out,All,1,Ridge,85/15,0.10900859482812975,1.6418066188212999
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,85/15,0.11098216473909095,1.4515825849974844
Rg w/no norm,expr buffer only regr out,All,1,Lasso,85/15,0.06274912880687067,1.6838878805496629
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,85/15,0.05809856962284854,1.494132940461273
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,85/15,0.06583382548082628,1.6811145759675041
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.05877396804514401,1.4935971540375372
Rg w/no norm,expr buffer only regr out,All,1,GPR,85/15,-0.38936973571024014,2.0501902416796427
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,85/15,-0.7035273643196991,2.009375346165437
Rg w/no norm,expr buffer only regr out,All,1,Linear,90/10,0.036425738442670386,1.8791858277443347
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,90/10,-0.03072441526847136,1.572503283670965
Rg w/no norm,expr buffer only regr out,All,1,Ridge,90/10,0.10009305321021689,1.8160421960453372
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,90/10,0.0826318088601985,1.4835156012882311
Rg w/no norm,expr buffer only regr out,All,1,Lasso,90/10,0.040545337885021016,1.8751644537337064
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,90/10,0.03589060444267811,1.5208396860975584
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,90/10,0.08276893183891243,1.8334391947169828
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.028743502046506886,1.5264663954771736
Rg w/no norm,expr buffer only regr out,All,1,GPR,90/10,-0.16136089526831876,2.063054649144732
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,90/10,-0.43706687526458277,1.8567728137627604
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,80/20,-0.07382409041594706,0.1787697285367468
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,80/20,-0.15059344475177627,0.1925724690832415
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,80/20,-0.01929841968786694,0.17417189808601052
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,80/20,-0.002887908862148514,0.17978748149304663
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,80/20,-0.0026635895419784283,0.1727448192647131
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.0659243832648635,0.1853516470394951
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,80/20,-0.07951208681374022,0.17924257068793042
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.003378437070915563,0.17922491816284825
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,80/20,-0.7154679371418389,0.2259533121897477
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,80/20,-1.1180868683313507,0.26127937885121494
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,85/15,-0.06753580700086181,0.19030957400002177
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,85/15,-0.09934121390211237,0.17289759683439698
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,85/15,-0.023936143165418367,0.18638280704360605
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,85/15,-0.019934751406611273,0.16653629430469064
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,85/15,-0.018598015422048864,0.18589633366093486
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,85/15,0.028161908819244408,0.16256223463648098
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.04614880146972067,0.18839359889759175
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.32074017184220927,0.13590663744682302
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,85/15,-0.5622510596616792,0.23022094147233443
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,85/15,-0.9800649182854766,0.23203976481599037
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,90/10,-0.17253428511950664,0.19576611956650575
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,90/10,-0.07953772064544973,0.17022841554030754
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,90/10,-0.20944702768157164,0.19882371440194413
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,90/10,-0.007526339173673957,0.16445282949463844
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,90/10,-0.19799890506759454,0.19788048574259562
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,90/10,0.023470097794997424,0.1619033813413435
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.23905721949180814,0.20124284040017207
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.3609887537588734,0.13096866380477779
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,90/10,-0.31440551369504344,0.20727142982447253
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,90/10,-0.823483196154968,0.22124019300958742
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,80/20,-0.11532758362068418,0.18813006250802294
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,80/20,-0.11143409785297131,0.12936409284521583
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,80/20,-0.024833585463614805,0.18033650683491106
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,80/20,0.02799233569618853,0.12097809286226484
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,80/20,-0.01945509223598818,0.17986266667010795
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.019652134927774734,0.12390758874159465
