Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,85/15,-0.10997012339717926,0.14235478603736326
Rg norm w/0.421,buffer regr out,All,1,Ridge,85/15,-0.19743664312465614,0.13765671858119394
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,85/15,-0.10976984093965414,0.14234194224452676
Rg norm w/0.421,buffer regr out,All,1,Lasso,85/15,-0.0791288125053311,0.13067959651946656
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,85/15,-0.09779217091098613,0.14157171492772738
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,85/15,-0.06900418378334616,0.1300651191794628
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,85/15,0.008273688469341955,0.13455887458547072
Rg norm w/0.421,buffer regr out,All,1,GPR,85/15,-0.19719840606150707,0.1376430240930996
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,85/15,0.047066147618201604,0.13190091429337888
Rg norm w/0.421,buffer regr out,All,1,Linear,90/10,-0.8409546751181001,0.19281423129621256
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,90/10,-0.0792006370110101,0.1298925047638816
Rg norm w/0.421,buffer regr out,All,1,Ridge,90/10,-0.2819835535156934,0.1609010077091721
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,90/10,0.042762060815372815,0.12233280857568482
Rg norm w/0.421,buffer regr out,All,1,Lasso,90/10,-0.14917547493598882,0.1523388636419895
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,90/10,-0.06424712751921291,0.12898946407724013
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,90/10,-0.10430952447377506,0.14933546072543938
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.05341563159239271,0.12165015292887825
Rg norm w/0.421,buffer regr out,All,1,GPR,90/10,-0.12985436782105286,0.15105279708955457
Rg norm w/0.421,buffer regr out,Inliers,1,GPR,90/10,-0.24479994136994243,0.1395027518442601
Rg norm w/0.5,buffer regr out,All,1,Linear,80/20,-0.6864927197100814,0.10183845802374951
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,80/20,0.02546213421878718,0.0841822302362107
Rg norm w/0.5,buffer regr out,All,1,Ridge,80/20,-0.19988426439175155,0.08589922755007351
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,80/20,0.09338086200452,0.0811957895670887
Rg norm w/0.5,buffer regr out,All,1,Lasso,80/20,-0.06391266025630782,0.08088585265348897
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,80/20,0.0611678305268476,0.08262568050715348
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,80/20,-0.24556060040915662,0.087518932258524
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.09349392222025266,0.08119072663640632
Rg norm w/0.5,buffer regr out,All,1,GPR,80/20,-0.11777244864425063,0.08290796967030449
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,80/20,-0.046033799979362966,0.08721555064242245
Rg norm w/0.5,buffer regr out,All,1,Linear,85/15,-0.9372973075518847,0.1125502357864826
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,85/15,-0.07895024136414608,0.09216897960902716
Rg norm w/0.5,buffer regr out,All,1,Ridge,85/15,-0.25774288649770294,0.09068682694849013
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,85/15,-0.0787615037412126,0.09216091783089023
Rg norm w/0.5,buffer regr out,All,1,Lasso,85/15,-0.02561635069037793,0.0818918608213991
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,85/15,-0.06204099152421794,0.091443893882093
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,85/15,-0.5450936758827092,0.10051379700585539
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,85/15,0.09629071360840857,0.08435259424708234
Rg norm w/0.5,buffer regr out,All,1,GPR,85/15,-0.2657889552248791,0.09097643669209492
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,85/15,0.03600520066878565,0.08712071212908508
Rg norm w/0.5,buffer regr out,All,1,Linear,90/10,-1.0969816025698855,0.1275674567597138
Rg norm w/0.5,buffer regr out,Inliers,1,Linear,90/10,-0.006399466486087579,0.0836644707870827
Rg norm w/0.5,buffer regr out,All,1,Ridge,90/10,-0.799700459166808,0.11817965040080859
Rg norm w/0.5,buffer regr out,Inliers,1,Ridge,90/10,-0.006198142870402323,0.08365610210408302
Rg norm w/0.5,buffer regr out,All,1,Lasso,90/10,-0.6202828184578115,0.11213417716236784
Rg norm w/0.5,buffer regr out,Inliers,1,Lasso,90/10,0.013402137614300313,0.08283730369976977
Rg norm w/0.5,buffer regr out,All,1,Kernel Ridge,90/10,-0.5260891255990132,0.10882596729306522
Rg norm w/0.5,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.1277981806696975,0.07788689009822551
Rg norm w/0.5,buffer regr out,All,1,GPR,90/10,-0.19049222109343633,0.09611825289056179
Rg norm w/0.5,buffer regr out,Inliers,1,GPR,90/10,-0.2100813960315766,0.09174093486774777
Rg norm w/0.406,buffer regr out,All,1,Linear,80/20,-0.5676147549628721,0.16447612987948085
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,80/20,-0.038175085726600555,0.14167301571276525
Rg norm w/0.406,buffer regr out,All,1,Ridge,80/20,-0.16669336455520867,0.14189319609405107
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,80/20,0.024796192439835107,0.13730916669823842
Rg norm w/0.406,buffer regr out,All,1,Lasso,80/20,-0.09009901669503373,0.1371564327410288
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,80/20,-0.010918924878905223,0.13980091078351212
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,80/20,-0.07432146779039028,0.13616024816944786
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.017432648277591833,0.13782658708958503
Rg norm w/0.406,buffer regr out,All,1,GPR,80/20,-0.07412071285955046,0.13614752566545985
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,80/20,-0.07566365601041047,0.1442082428056932
Rg norm w/0.406,buffer regr out,All,1,Linear,85/15,-0.7619988221750249,0.1820749653953812
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,85/15,-0.11060676856502738,0.15445504995098921
Rg norm w/0.406,buffer regr out,All,1,Ridge,85/15,-0.18234978501227017,0.14914902461666735
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,85/15,-0.11040569598266003,0.15444106746752023
Rg norm w/0.406,buffer regr out,All,1,Lasso,85/15,-0.09119250894635456,0.14328413860581685
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,85/15,-0.09924841182475497,0.15366320165131003
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,85/15,-0.06534638209612775,0.14157704610810062
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,85/15,0.002284636448978694,0.14639467646361973
Rg norm w/0.406,buffer regr out,All,1,GPR,85/15,-0.18466903985504235,0.14929523563424393
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,85/15,0.05094879662999896,0.1427798023312608
Rg norm w/0.406,buffer regr out,All,1,Linear,90/10,-0.7945833219555607,0.20859976885360235
Rg norm w/0.406,buffer regr out,Inliers,1,Linear,90/10,-0.08610131817240729,0.14108098037068112
Rg norm w/0.406,buffer regr out,All,1,Ridge,90/10,-0.25551704252270113,0.1744790610046701
Rg norm w/0.406,buffer regr out,Inliers,1,Ridge,90/10,0.033978086347375536,0.13305364840457584
Rg norm w/0.406,buffer regr out,All,1,Lasso,90/10,-0.14780621362928037,0.1668269826598176
Rg norm w/0.406,buffer regr out,Inliers,1,Lasso,90/10,-0.07207951012183722,0.14016732861155923
Rg norm w/0.406,buffer regr out,All,1,Kernel Ridge,90/10,-0.10141898179751752,0.1634211595192706
Rg norm w/0.406,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.04450217614633856,0.1323269034098098
Rg norm w/0.406,buffer regr out,All,1,GPR,90/10,-0.12051161038941949,0.1648314919735197
Rg norm w/0.406,buffer regr out,Inliers,1,GPR,90/10,-0.24978432274487283,0.15133899123760883
Rg w/no norm,expr pH only regr out,All,1,Linear,80/20,0.12533319754962868,1.9615725317462847
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,80/20,0.3900687317118914,1.511786994256088
Rg w/no norm,expr pH only regr out,All,1,Ridge,80/20,0.2954065197886083,1.7605661997240583
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,80/20,0.4248768049403372,1.4680153523487716
Rg w/no norm,expr pH only regr out,All,1,Lasso,80/20,0.2868109109617747,1.7712725605060762
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,80/20,0.4038718927691738,1.4945827151357935
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,80/20,0.23504074682718767,1.834434463359067
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,0.34384634624188837,1.568024815447307
Rg w/no norm,expr pH only regr out,All,1,GPR,80/20,-0.062334001342615686,2.161790433279107
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,80/20,-0.18965844798845954,2.1113552001771194
Rg w/no norm,expr pH only regr out,All,1,Linear,85/15,0.14477190067675116,2.040415347060358
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,85/15,0.4654452790038033,1.5061877367054564
Rg w/no norm,expr pH only regr out,All,1,Ridge,85/15,0.311820788392954,1.8303256897102151
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,85/15,0.475712224785079,1.4916532829008193
Rg w/no norm,expr pH only regr out,All,1,Lasso,85/15,0.317615626822339,1.8226032360575286
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,85/15,0.4625830245176378,1.5102147679309907
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,85/15,0.23586953430014002,1.9286852460965178
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,0.3864025466964123,1.6137074231225375
Rg w/no norm,expr pH only regr out,All,1,GPR,85/15,-0.19030253329920077,2.4071673247257444
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,85/15,-0.30017064604929944,2.3490009960735807
Rg w/no norm,expr pH only regr out,All,1,Linear,90/10,0.006145161326481019,2.0094974574472255
Rg w/no norm,expr pH only regr out,Inliers,1,Linear,90/10,0.44866299757393513,1.6422457401848334
Rg w/no norm,expr pH only regr out,All,1,Ridge,90/10,0.16894655191336716,1.8375554815875608
Rg w/no norm,expr pH only regr out,Inliers,1,Ridge,90/10,0.45972280756405437,1.6256905861040567
Rg w/no norm,expr pH only regr out,All,1,Lasso,90/10,0.1547846736942573,1.85314611959041
Rg w/no norm,expr pH only regr out,Inliers,1,Lasso,90/10,0.44579794896632163,1.6465072146506428
Rg w/no norm,expr pH only regr out,All,1,Kernel Ridge,90/10,0.1944198998954353,1.8091740406450072
Rg w/no norm,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,0.3462931027077092,1.7882206565477714
Rg w/no norm,expr pH only regr out,All,1,GPR,90/10,-0.2989245917938186,2.297301268369769
Rg w/no norm,expr pH only regr out,Inliers,1,GPR,90/10,-0.5883397499228906,2.787412710277713
Rg norm w/0.421,expr pH only regr out,All,1,Linear,80/20,-0.08984458709789367,0.21270710102595383
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,80/20,-0.00548007136552453,0.17084607967392804
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,80/20,0.04254824821198577,0.19936923935758388
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,80/20,0.0445045525073392,0.16654538205255726
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,80/20,0.11135012330558747,0.19207243640837668
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,80/20,0.0037858454419181786,0.17005704883470135
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,80/20,0.20845791991171425,0.18127449620194938
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,-0.08671806636611645,0.17761380884605654
Rg norm w/0.421,expr pH only regr out,All,1,GPR,80/20,-0.24556132159377775,0.2273957061149943
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,80/20,-0.5035799430446632,0.2089207354371766
Rg norm w/0.421,expr pH only regr out,All,1,Linear,85/15,-0.1803556272407556,0.21876436007989344
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,85/15,0.148908008653998,0.16747885299110474
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,85/15,0.08383904903285189,0.1927329734356679
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,85/15,0.17029395462598296,0.1653612905930536
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,85/15,0.08724429676166623,0.19237445864442385
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,85/15,0.09771063249362977,0.17244263315529657
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,85/15,0.15938787363633744,0.18461541395210965
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,-0.10855877592169016,0.19113978279138205
Rg norm w/0.421,expr pH only regr out,All,1,GPR,85/15,-0.48087456299205145,0.24503564756198642
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,85/15,-0.6763056059765635,0.23504354282662468
Rg norm w/0.421,expr pH only regr out,All,1,Linear,90/10,-0.01930649251673877,0.19172161729743653
Rg norm w/0.421,expr pH only regr out,Inliers,1,Linear,90/10,0.12624909345416424,0.17864009328631877
Rg norm w/0.421,expr pH only regr out,All,1,Ridge,90/10,0.11242503574455254,0.17890447772142942
Rg norm w/0.421,expr pH only regr out,Inliers,1,Ridge,90/10,0.13896566794588205,0.17733536428158067
Rg norm w/0.421,expr pH only regr out,All,1,Lasso,90/10,0.09980301981393846,0.18017206847346565
Rg norm w/0.421,expr pH only regr out,Inliers,1,Lasso,90/10,0.06777835135727617,0.18452053675570063
Rg norm w/0.421,expr pH only regr out,All,1,Kernel Ridge,90/10,0.07179400845860906,0.1829535632689142
Rg norm w/0.421,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,-0.22229392548067795,0.21128708131949223
Rg norm w/0.421,expr pH only regr out,All,1,GPR,90/10,-0.5177081438714375,0.23394449001402842
Rg norm w/0.421,expr pH only regr out,Inliers,1,GPR,90/10,-1.2030008159222723,0.28365630816434095
Rg norm w/0.5,expr pH only regr out,All,1,Linear,80/20,-0.057657920897844495,0.21107303966626245
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,80/20,-0.044078922984486235,0.1155679314316581
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,80/20,0.036716035020113114,0.20143610574100973
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,80/20,0.0011672282735264439,0.11303607452161026
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,80/20,0.09377683002653436,0.19537893245107057
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,80/20,-0.0800129563682832,0.11753985707059614
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,80/20,0.1294064362770445,0.1914996027566155
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,-0.1149946449548005,0.11942824937575326
Rg norm w/0.5,expr pH only regr out,All,1,GPR,80/20,-0.16182202032479087,0.22122283477213395
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,80/20,-0.5236404012920639,0.13960851755327078
Rg norm w/0.5,expr pH only regr out,All,1,Linear,85/15,-0.1560729907160392,0.21454640255368349
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,85/15,0.11252433825320973,0.11295193588761827
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,85/15,0.050524940196968626,0.1944331848691491
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,85/15,0.14143731517293368,0.11109677635134355
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,85/15,0.08490192747308456,0.1908808805040968
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,85/15,0.04382391347794845,0.11724231679886415
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,85/15,0.07866810518223466,0.19152993545814245
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,-0.14201156805212767,0.12812996408352414
Rg norm w/0.5,expr pH only regr out,All,1,GPR,85/15,-0.4197067997737487,0.2377540592810381
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,85/15,-0.7087175270123183,0.15672944291928464
Rg norm w/0.5,expr pH only regr out,All,1,Linear,90/10,-0.07691821798683018,0.1914958767915735
Rg norm w/0.5,expr pH only regr out,Inliers,1,Linear,90/10,0.09237278126494142,0.12015004919677193
Rg norm w/0.5,expr pH only regr out,All,1,Ridge,90/10,-0.012424828370778407,0.18567330115782188
Rg norm w/0.5,expr pH only regr out,Inliers,1,Ridge,90/10,0.11599365949617713,0.11857629796698467
Rg norm w/0.5,expr pH only regr out,All,1,Lasso,90/10,0.038452477748421976,0.18094785613511344
Rg norm w/0.5,expr pH only regr out,Inliers,1,Lasso,90/10,0.03467744277628659,0.12391001929656238
Rg norm w/0.5,expr pH only regr out,All,1,Kernel Ridge,90/10,0.03209767099629801,0.18154480792289854
Rg norm w/0.5,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,-0.25192072309439184,0.14111026629903983
Rg norm w/0.5,expr pH only regr out,All,1,GPR,90/10,-0.45517996352817747,0.22260064507796556
Rg norm w/0.5,expr pH only regr out,Inliers,1,GPR,90/10,-1.25278587352039,0.18929108227958974
Rg norm w/0.406,expr pH only regr out,All,1,Linear,80/20,-0.15163367890378399,0.16964305372775576
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,80/20,0.005244298552463222,0.18392541676715185
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,80/20,0.05547450976664059,0.15363343628656534
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,80/20,0.05555764850363454,0.17921372103806904
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,80/20,-0.1675144496130998,0.17080871879506704
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,80/20,0.016293528796813894,0.182901090349057
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,80/20,0.19219259444744274,0.14207995736678228
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,80/20,-0.07822331132180937,0.19148637993788872
Rg norm w/0.406,expr pH only regr out,All,1,GPR,80/20,-0.33695420556592337,0.1827835756602465
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,80/20,-0.49690992852804805,0.22562195850288388
Rg norm w/0.406,expr pH only regr out,All,1,Linear,85/15,-0.2418567914120715,0.17741782274406112
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,85/15,0.15792518865370864,0.1804164861794842
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,85/15,0.0579700988334344,0.1545232489854663
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,85/15,0.17762477272057675,0.17829365643746967
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,85/15,0.05310655849950863,0.15492162410258295
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,85/15,0.1129549591635498,0.18517131808235063
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,85/15,0.1209264256286211,0.14927053847276042
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,85/15,-0.09959453037932708,0.20616605810456637
Rg norm w/0.406,expr pH only regr out,All,1,GPR,85/15,-0.5496201996808172,0.19818652435643755
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,85/15,-0.6671938872703429,0.25385980171090256
Rg norm w/0.406,expr pH only regr out,All,1,Linear,90/10,0.02794130949314566,0.156477127667774
Rg norm w/0.406,expr pH only regr out,Inliers,1,Linear,90/10,0.1351721500907509,0.19253990540253751
Rg norm w/0.406,expr pH only regr out,All,1,Ridge,90/10,0.17281879494592844,0.14434606555772125
Rg norm w/0.406,expr pH only regr out,Inliers,1,Ridge,90/10,0.14572660046812258,0.1913614100787392
Rg norm w/0.406,expr pH only regr out,All,1,Lasso,90/10,0.14169121140173935,0.1470369215736832
Rg norm w/0.406,expr pH only regr out,Inliers,1,Lasso,90/10,0.08260233027199648,0.19830548975558032
Rg norm w/0.406,expr pH only regr out,All,1,Kernel Ridge,90/10,0.16481782512537468,0.14504248443099943
Rg norm w/0.406,expr pH only regr out,Inliers,1,Kernel Ridge,90/10,-0.21302263832195356,0.22802915284231912
Rg norm w/0.406,expr pH only regr out,All,1,GPR,90/10,-0.5782837743394889,0.19938715092205692
Rg norm w/0.406,expr pH only regr out,Inliers,1,GPR,90/10,-1.1885126513730144,0.30628833113757764
Rg w/no norm,expr buffer only regr out,All,1,Linear,80/20,-0.3875113855244201,2.165844857074546
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,80/20,0.2437191513289083,1.6842925379977653
Rg w/no norm,expr buffer only regr out,All,1,Ridge,80/20,-0.06951754686483547,1.9015293079939055
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,80/20,0.2626672215942074,1.663059332376375
Rg w/no norm,expr buffer only regr out,All,1,Lasso,80/20,-0.06370003022823623,1.8963506822073037
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,80/20,0.23944259207817942,1.6890479293479654
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.170549316159482,1.6745740281071975
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.25875126680325644,1.667469716231623
Rg w/no norm,expr buffer only regr out,All,1,GPR,80/20,-0.47059854811514024,2.2297497960716366
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,80/20,-0.27412875974295603,2.186163466930945
Rg w/no norm,expr buffer only regr out,All,1,Linear,85/15,-0.566443980642136,2.318688145675212
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,85/15,0.382159538783313,1.6549141791600859
Rg w/no norm,expr buffer only regr out,All,1,Ridge,85/15,-0.18387489526879452,2.0157553131212853
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,85/15,0.3749059458892815,1.6646003741661055
Rg w/no norm,expr buffer only regr out,All,1,Lasso,85/15,-0.14656441761471717,1.9837371999008644
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,85/15,0.25995287326541805,1.8112024307391588
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.306437441257005,2.1175282685114194
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.3824600567749765,1.6545116545546101
Rg w/no norm,expr buffer only regr out,All,1,GPR,85/15,-0.7905006107779051,2.478974984709071
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,85/15,-0.2688289213797528,2.371585785171861
Rg w/no norm,expr buffer only regr out,All,1,Linear,90/10,-0.9335556749339273,2.3702336296470574
Rg w/no norm,expr buffer only regr out,Inliers,1,Linear,90/10,0.34371533938746945,1.7075632190537664
Rg w/no norm,expr buffer only regr out,All,1,Ridge,90/10,-0.4935098807499001,2.0831323577949497
Rg w/no norm,expr buffer only regr out,Inliers,1,Ridge,90/10,0.33973485251174784,1.7127337329825718
Rg w/no norm,expr buffer only regr out,All,1,Lasso,90/10,-0.7268449196290991,2.2399559796130575
Rg w/no norm,expr buffer only regr out,Inliers,1,Lasso,90/10,0.3259419528593799,1.7305307217662902
Rg w/no norm,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.42067291884677593,2.0317013345051538
Rg w/no norm,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.2985813116250817,1.7653032923395726
Rg w/no norm,expr buffer only regr out,All,1,GPR,90/10,-0.8312641398100478,2.3066851005568805
Rg w/no norm,expr buffer only regr out,Inliers,1,GPR,90/10,-0.5372684633957903,2.6133978149706465
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,80/20,-0.33023653257720076,0.2222928100212521
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,80/20,0.02208551513287038,0.17335028064792643
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,80/20,0.007237918197321114,0.19203640667012808
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,80/20,0.02345657359600295,0.17322871749625426
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,80/20,-0.1449089616595407,0.20622744338328505
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.05908782137049462,0.18040148021132285
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.047472167101570206,0.18810477395677774
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.03704029262021613,0.1720196926621816
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,80/20,-0.5731796558430275,0.24174090364838555
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,80/20,-0.5219410850018011,0.21625842222372074
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,85/15,-0.6654942768553844,0.23474508389557422
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,85/15,0.1644717612318647,0.16944273525184878
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,85/15,-0.1642951834056623,0.19627115762308373
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,85/15,0.0800013094576808,0.17780173388575066
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,85/15,-0.10558070854870394,0.1912582420250204
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,85/15,0.052608448746434666,0.18042933186066742
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,85/15,-0.08537758700511433,0.18950268082851063
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.06927827196140801,0.17883491540253726
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,85/15,-1.035570387289996,0.2595183048212112
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,85/15,-0.6711115401125356,0.23963216217178995
Rg norm w/0.421,expr buffer only regr out,All,1,Linear,90/10,-0.6105410166513328,0.21715316941836488
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Linear,90/10,0.08655936736000747,0.17477822370449864
Rg norm w/0.421,expr buffer only regr out,All,1,Ridge,90/10,-0.2001346301600888,0.18745423707400416
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Ridge,90/10,0.07963713940680228,0.17543922518567162
Rg norm w/0.421,expr buffer only regr out,All,1,Lasso,90/10,-0.3177855910404652,0.19642766533595554
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Lasso,90/10,0.018444890642761336,0.18117759984937407
Rg norm w/0.421,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.135159676331307,0.18230927135060881
Rg norm w/0.421,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,-0.1448017389249623,0.19566461749117178
Rg norm w/0.421,expr buffer only regr out,All,1,GPR,90/10,-0.9943417495791311,0.24164625448928273
Rg norm w/0.421,expr buffer only regr out,Inliers,1,GPR,90/10,-1.180570644613185,0.27004257378809043
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,80/20,-0.16473016473655155,0.21195762526789078
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,80/20,0.00536636238268795,0.11524024146496069
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,80/20,0.01815716833141412,0.19460651275473173
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,80/20,-0.054455263914170216,0.11865517054709333
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,80/20,0.06598933493594628,0.18980703329766802
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,80/20,-0.10529535258778999,0.12148195161674394
