Normalization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.2443861923166395,0.21165387824134677
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.14873464316522167,0.1342561208917949
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,80/20,-0.6597526685138604,0.3136880509253947
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,80/20,-1.0520420225144527,0.20844656370602355
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,85/15,0.28663828366164734,0.20570976397418084
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,85/15,0.12918690631034813,0.13393473267217798
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,85/15,0.16438864196790026,0.22263947737434378
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,85/15,0.13551341536353578,0.13344732388519354
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,85/15,-0.0005317046405757253,0.24362139974013164
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,85/15,0.1441781314342886,0.13277687095417326
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,85/15,0.22339116708326034,0.2146353097591293
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.08968106990571145,0.13693911818338686
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,85/15,-0.6449172226918098,0.3123719513035398
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,85/15,-1.2344042102475168,0.21454164706252143
Rg norm w/0.5,expr buffer only regr out,All,1,Linear,90/10,0.2042941651856317,0.17823368353487679
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Linear,90/10,0.0034303913532480745,0.13693260832259496
Rg norm w/0.5,expr buffer only regr out,All,1,Ridge,90/10,0.13420391693825573,0.18591794899579678
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Ridge,90/10,0.047467245136028735,0.13387300770914454
Rg norm w/0.5,expr buffer only regr out,All,1,Lasso,90/10,0.2319349789266013,0.17511062773808628
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Lasso,90/10,0.1469127366348153,0.12669217451925208
Rg norm w/0.5,expr buffer only regr out,All,1,Kernel Ridge,90/10,-0.08244378186371626,0.20788166487726858
Rg norm w/0.5,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.12110557985509318,0.12859421007033509
Rg norm w/0.5,expr buffer only regr out,All,1,GPR,90/10,-0.6709579738084701,0.258283269253544
Rg norm w/0.5,expr buffer only regr out,Inliers,1,GPR,90/10,-1.454577420046781,0.21490248070555928
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,80/20,0.1745306221715216,0.17436903530630568
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,80/20,0.2186258254624841,0.20274366009571948
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,80/20,0.05136170928036865,0.186925782162831
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,80/20,0.18214277331926965,0.20742280533201907
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,80/20,-0.001709166526865591,0.19208334290041304
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,80/20,0.16338807675362954,0.20978758367592618
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,80/20,0.20213616640239607,0.17142859707534366
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,80/20,0.1449723367288579,0.21208396733388635
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,80/20,-0.4339578512359412,0.2298196052820004
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,80/20,-1.077235303151689,0.3305678425572828
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,85/15,0.21897384159592737,0.17001871416486336
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,85/15,0.108071138729252,0.21079469364059467
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,85/15,0.16467814648979828,0.17582914295832947
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,85/15,0.1173372692555803,0.2096968758823188
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,85/15,0.11786680733721489,0.18068871088282193
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,85/15,0.1263344530114856,0.208625394236869
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,85/15,0.21558379009392725,0.17038729856345064
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,85/15,0.09657818983912425,0.21214844412031064
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,85/15,-0.42171214023832637,0.2293875133327809
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,85/15,-1.2367992648586874,0.333816708977498
Rg norm w/0.406,expr buffer only regr out,All,1,Linear,90/10,0.11754395053849664,0.13264311078663235
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Linear,90/10,0.02254963230855489,0.2200668986124021
Rg norm w/0.406,expr buffer only regr out,All,1,Ridge,90/10,0.13116205892249255,0.13161565368422232
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Ridge,90/10,0.046433693329991144,0.21736159611398576
Rg norm w/0.406,expr buffer only regr out,All,1,Lasso,90/10,0.1152968901960425,0.13281188268998217
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Lasso,90/10,0.10638926410586524,0.2104173538544249
Rg norm w/0.406,expr buffer only regr out,All,1,Kernel Ridge,90/10,0.0931872198590703,0.1344611967530494
Rg norm w/0.406,expr buffer only regr out,Inliers,1,Kernel Ridge,90/10,0.16269037570918665,0.20368094788727717
Rg norm w/0.406,expr buffer only regr out,All,1,GPR,90/10,-0.8603884473619552,0.1925927671890024
Rg norm w/0.406,expr buffer only regr out,Inliers,1,GPR,90/10,-1.31171571620645,0.3384344610737723
