Normalization,Regressing out,Points,Model,PCA Components,Regression Type,RMSE Score
Rg norm w/0.427,No regr out,All,ProtBERT,10,GPR,0.21782823019009198
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Linear,0.21816225075879325
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Lasso,0.21851859536643062
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,0.21919924312566053
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,0.22001450876240816
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,Lasso,0.22065213515300497
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,0.22111239290070137
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Ridge,0.22123636269661526
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,0.22134685087776904
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Lasso,0.2229688297239886
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Lasso,0.2229688348507636
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,Linear,0.22317285287575503
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,0.22351657591921967
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Linear,0.22374349122850037
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,0.2239533763206721
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,0.22480254734581817
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Lasso,0.22496348365048716
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,0.22546127386037462
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,0.22552024761984776
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,Ridge,0.2257633237514246
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Lasso,0.2258042884266622
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,0.22664977706377146
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,GPR,0.22668772037732263
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,0.2277611575103552
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,Linear,0.2278830800223329
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,GPR,0.22788390863694244
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,0.22884185999405438
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,Lasso,0.22920513142012824
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,Lasso,0.2292054756408163
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,Lasso,0.22979044699878973
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,Linear,0.2303071146658747
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,0.23055939593615463
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,0.23102393555559272
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,Lasso,0.23161108510096348
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,0.23230746570509464
Rg norm w/0.427,No regr out,All,ProtBERT,50,GPR,0.23356336109689732
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Ridge,0.23379481254565862
Rg norm w/0.427,pH regr out,All,ProtBERT,50,Linear,0.23421757515670638
Rg norm w/0.427,No regr out,All,ProtBERT,50,Linear,0.23422186224229613
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,10,GPR,0.2348934738906088
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,GPR,0.23498221324585455
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Linear,0.23540436494452388
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Ridge,0.23602951580509005
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,GPR,0.23606069971938726
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,GPR,0.23617133299939688
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Linear,0.23670838929167978
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Ridge,0.23685637668991955
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,GPR,0.23694076356816776
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Ridge,0.23695958050059093
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,Ridge,0.23779036110819898
Rg norm w/0.427,No regr out,All,ProtBERT,100,GPR,0.23788497416752707
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,Ridge,0.23789319749528795
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Lasso,0.2383190606926989
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Lasso,0.23831907201529523
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Lasso,0.23831907202407987
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Lasso,0.23918330434910573
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Linear,0.2393795796513762
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,GPR,0.23993658625723688
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,Ridge,0.2404001758941141
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Ridge,0.24064754361123
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Lasso,0.2411778249666081
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,Lasso,0.24198863739422197
Rg norm w/0.427,No regr out,All,ProtBERT,20,GPR,0.24334385408982642
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,Linear,0.2436982882436836
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,GPR,0.24404990469413315
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,0.24407914630321725
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,GPR,0.24443488315582362
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,Linear,0.2449813539585931
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Linear,0.2452354492507668
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,0.24523990556278463
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,GPR,0.24561459095384
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Ridge,0.24608335431358688
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,GPR,0.24610860666558257
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,Linear,0.24664833956518992
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,Lasso,0.2472887038907031
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,Linear,0.2477593114523314
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,Lasso,0.24837587754548007
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Lasso,0.2483758826586959
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,Lasso,0.24837588266607402
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,GPR,0.2484050434612409
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,0.2484987126966095
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,GPR,0.24850597980193156
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Linear,0.24937557237472852
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,Ridge,0.24940684559860946
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,GPR,0.250535383384668
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,10,Linear,0.2517945709631914
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,GPR,0.25188829755383013
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,0.25444322784895274
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,20,GPR,0.25452909115712685
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,GPR,0.25553230600679755
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Linear,0.2564414476557109
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,GPR,0.25778518650761584
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,GPR,0.2588494067416715
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,Linear,0.26811286833019626
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Linear,0.2687472374922195
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,0.2718216122472687
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,50,Linear,0.27636133310742755
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,Linear,0.3017423152578296
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Linear,0.3045051864854006
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Linear,0.3065839789892812
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,0.30659161090261006
Rg norm w/0.5,pH regr out,All,ProtBERT,190,Linear,0.31490764714123676
Rg norm w/0.418,No regr out,All,ProtBERT,190,Linear,0.3149111156729088
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Linear,0.31796232179095374
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Linear,0.3220706046446283
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Linear,0.3220788185606353
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,100,Linear,0.3285122039417845
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,100,Linear,0.3285531005061695
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,100,Linear,0.3378679044701927
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,0.3542895998565765
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Linear,0.40547632407448103
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,Linear,0.40753084257739575
Rg norm w/0.427,pH regr out,All,ProtBERT,190,Linear,0.4490988753484651
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,0.44910356371910076
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,Linear,0.4520759833824293
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Linear,0.46917937029243323
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,0.46918423804840753
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,0.4721201790201263
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Linear,0.4729120378195415
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,Linear,0.4789581678647557
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,Linear,0.4947132461010902
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,0.501777108993875
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,0.5056898723274362
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,190,Linear,0.5060233555995322
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Linear,0.5188587589045174
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Linear,0.5200541778508168
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Linear,0.5230153610777304
Rg norm w/0.5,pH regr out,All,ProtBERT,100,Linear,0.5496689570295389
Rg norm w/0.418,No regr out,All,ProtBERT,100,Linear,0.5497016198047049
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Linear,0.6068104294512692
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,Linear,0.6384616963563633
Rg norm w/0.427,buffer regr out,All,ProtBERT,100,Linear,0.7421159089808995
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Linear,0.7747780575384144
Rg norm w/0.427,pH regr out,All,ProtBERT,100,Linear,0.781190702003379
Rg norm w/0.427,No regr out,All,ProtBERT,100,Linear,0.7812359976715305
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Linear,0.8038558530750811
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,100,Linear,0.8092796371382264
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Linear,0.8157450147520783
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,0.8157921932704842
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,Linear,0.8498037099825834
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,0.8568469055729286
Rg w/no norm,pH regr out,Inliers,ProtBERT,190,GPR,1.0291236572159017
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,GPR,1.0483131154178524
Rg w/no norm,No regr out,Inliers,ProtBERT,190,Kernel Ridge,1.0551303837050459
Rg w/no norm,No regr out,Inliers,ProtBERT,50,Kernel Ridge,1.061248019676979
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,GPR,1.0621594714745914
Rg w/no norm,No regr out,Inliers,ProtBERT,190,GPR,1.0778106888110288
Rg w/no norm,No regr out,Inliers,ProtBERT,100,Kernel Ridge,1.077824218377396
Rg w/no norm,pH regr out,Inliers,ProtBERT,190,Kernel Ridge,1.0783493483637956
Rg w/no norm,No regr out,Inliers,ProtBERT,190,Ridge,1.0915577093468605
Rg w/no norm,pH regr out,Inliers,ProtBERT,190,Ridge,1.0915634552297486
Rg w/no norm,No regr out,Inliers,ProtBERT,100,GPR,1.0993808845626274
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,1.1063166939288034
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Ridge,1.1095569386011042
Rg w/no norm,No regr out,Inliers,ProtBERT,50,Ridge,1.1095579501823802
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,1.1103595984845227
Rg w/no norm,No regr out,Inliers,ProtBERT,100,Ridge,1.115443615372097
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,Ridge,1.1154494298177895
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,GPR,1.1180553481036346
Rg w/no norm,No regr out,Inliers,ProtBERT,50,GPR,1.1219949383142838
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Linear,1.1464497448826134
Rg w/no norm,No regr out,Inliers,ProtBERT,50,Linear,1.1464573916377099
Rg w/no norm,pH regr out,Inliers,ProtBERT,50,Lasso,1.1754053915921914
Rg w/no norm,No regr out,Inliers,ProtBERT,50,Lasso,1.1754093267671373
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,GPR,1.1772525530640883
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,1.1805753242136114
Rg w/no norm,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,1.1860745961187236
Rg w/no norm,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,1.1942890720357426
Rg w/no norm,buffer regr out,Inliers,ProtBERT,100,Ridge,1.2037519030712696
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,Ridge,1.2041480298277183
Rg w/no norm,buffer regr out,Inliers,ProtBERT,50,Ridge,1.2057137047859647
Rg w/no norm,No regr out,Inliers,ProtBERT,190,Lasso,1.2109733080195992
Rg w/no norm,pH regr out,Inliers,ProtBERT,190,Lasso,1.2110135435720775
Rg w/no norm,No regr out,Inliers,ProtBERT,190,Linear,1.216161549926993
Rg w/no norm,pH regr out,Inliers,ProtBERT,190,Linear,1.2161620401340045
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,GPR,1.2346350056169824
Rg w/no norm,buffer regr out,Inliers,ProtBERT,100,Lasso,1.2361510058526737
Rg w/no norm,buffer regr out,Inliers,ProtBERT,50,Lasso,1.236557427790705
Rg w/no norm,buffer regr out,Inliers,ProtBERT,100,GPR,1.2381797776381704
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,GPR,1.2382446296754581
Rg w/no norm,buffer regr out,Inliers,ProtBERT,50,GPR,1.2384655787144905
Rg w/no norm,No regr out,Inliers,ProtBERT,100,Lasso,1.2385527695591647
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,Lasso,1.2385572100571942
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,Lasso,1.238796037234106
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,GPR,1.2402746751406
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Kernel Ridge,1.253572946914608
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,1.2627238415418855
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Kernel Ridge,1.2700602297314783
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Ridge,1.2723006083022412
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Lasso,1.2767039854947557
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,1.277655905691541
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Linear,1.2801427962874048
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,1.281110962401575
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Ridge,1.2818406886136422
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Lasso,1.2831393944690666
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,1.2852956399418578
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Ridge,1.2922204281331038
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Ridge,1.2922307808517364
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Ridge,1.3133059959544626
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Ridge,1.3133126421659729
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Linear,1.3146019175084933
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Linear,1.314607740941995
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Lasso,1.3163121878213806
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Lasso,1.3163179530392486
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Linear,1.3273811664411048
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Linear,1.3273937147304584
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,1.3312405710304802
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Lasso,1.3377479107778576
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Lasso,1.3377576267225386
Rg w/no norm,buffer regr out,All,ProtBERT,100,GPR,1.3541379304863481
Rg w/no norm,buffer regr out,All,ProtBERT,20,GPR,1.3543593610876161
Rg w/no norm,buffer regr out,All,ProtBERT,50,GPR,1.3601610490083258
Rg w/no norm,buffer regr out,All,ProtBERT,10,GPR,1.3628543518601648
Rg w/no norm,No regr out,Inliers,ProtBERT,20,GPR,1.3671689767988795
Rg w/no norm,buffer regr out,All,ProtBERT,100,Kernel Ridge,1.37259188945041
Rg w/no norm,buffer regr out,All,ProtBERT,190,Kernel Ridge,1.3778133754062551
Rg w/no norm,buffer regr out,All,ProtBERT,10,Kernel Ridge,1.4076644774141396
Rg w/no norm,buffer regr out,Inliers,ProtBERT,50,Linear,1.4124610573628535
Rg w/no norm,buffer regr out,All,ProtBERT,50,Kernel Ridge,1.413413211929936
Rg w/no norm,buffer regr out,All,ProtBERT,190,GPR,1.4279744770227127
Rg w/no norm,pH regr out,All,ProtBERT,20,GPR,1.438387250763402
Rg w/no norm,buffer regr out,All,ProtBERT,20,Kernel Ridge,1.4419337798370646
Rg w/no norm,pH regr out,All,ProtBERT,50,GPR,1.4419811347175973
Rg w/no norm,pH regr out,All,ProtBERT,100,GPR,1.4436961381686377
Rg w/no norm,pH regr out,All,ProtBERT,50,Kernel Ridge,1.464775573809434
Rg w/no norm,pH regr out,All,ProtBERT,100,Kernel Ridge,1.4736886632310997
Rg w/no norm,pH regr out,All,ProtBERT,10,Kernel Ridge,1.4819043529778682
Rg w/no norm,pH regr out,All,ProtBERT,190,Kernel Ridge,1.4948837316044106
Rg w/no norm,pH regr out,All,ProtBERT,20,Kernel Ridge,1.5056004340805638
Rg w/no norm,pH regr out,All,ProtBERT,10,GPR,1.5116144389224768
Rg w/no norm,pH regr out,All,ProtBERT,190,GPR,1.522370502339194
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,1.5411793037701533
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,1.5421237341793785
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,1.5447945234595286
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,1.551364850579897
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,1.563624553306637
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,1.5755708848881804
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,1.5809697355656924
Rg w/no norm,No regr out,All,ProtBERT,10,Kernel Ridge,1.5941512066196255
Rg w/no norm,No regr out,All,ProtBERT,20,Lasso,1.5974714916936403
Rg w/no norm,pH regr out,All,ProtBERT,20,Lasso,1.5974804673959069
Rg w/no norm,No regr out,All,ProtBERT,190,Kernel Ridge,1.6078520455312484
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,1.6079046072721352
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,1.608048572642976
Rg w/no norm,No regr out,Inliers,ProtBERT,10,GPR,1.6089447429159411
Rg w/no norm,No regr out,All,ProtBERT,190,Ridge,1.6105549548270721
Rg w/no norm,pH regr out,All,ProtBERT,190,Ridge,1.610568001055437
Rg w/no norm,No regr out,All,ProtBERT,100,Kernel Ridge,1.6109768320025075
Rg w/no norm,No regr out,All,ProtBERT,100,Ridge,1.6135581542624822
Rg w/no norm,pH regr out,All,ProtBERT,100,Ridge,1.6135696267418453
Rg w/no norm,buffer regr out,Inliers,ProtBERT,190,Linear,1.6221904221011727
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,1.6222465985040302
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,1.6249327240552771
Rg w/no norm,No regr out,All,ProtBERT,50,Kernel Ridge,1.6373785226882465
Rg w/no norm,No regr out,All,ProtBERT,50,Lasso,1.6441041739129834
Rg w/no norm,pH regr out,All,ProtBERT,50,Lasso,1.6441363982659116
Rg w/no norm,No regr out,All,ProtBERT,20,Kernel Ridge,1.6451858066297838
Rg w/no norm,No regr out,All,ProtBERT,50,Ridge,1.6485912795859627
Rg w/no norm,pH regr out,All,ProtBERT,50,Ridge,1.6486022927468937
Rg w/no norm,pH regr out,All,ProtBERT,20,Ridge,1.6499798602165
Rg w/no norm,No regr out,All,ProtBERT,20,Ridge,1.649980088243094
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,1.6624293562207777
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,1.6664154451302153
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,1.6664320877619243
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,1.669980999511471
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,1.6779480562957516
Rg w/no norm,buffer regr out,All,ProtBERT,50,Lasso,1.6816022305516747
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,1.6930069119885542
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,1.693900970396438
Rg w/no norm,No regr out,All,ProtBERT,10,Lasso,1.6954667403390038
Rg w/no norm,pH regr out,All,ProtBERT,10,Lasso,1.6954667803843844
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,1.6963596574537478
Rg w/no norm,buffer regr out,All,ProtBERT,190,Lasso,1.6964581082736527
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,1.6978465226675674
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,1.698456202327014
Rg w/no norm,No regr out,All,ProtBERT,190,Lasso,1.7012320781189019
Rg w/no norm,pH regr out,All,ProtBERT,190,Lasso,1.701279072777929
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,1.709431722092253
Rg w/no norm,buffer regr out,All,ProtBERT,100,Ridge,1.7154863196507348
Rg w/no norm,buffer regr out,All,ProtBERT,190,Ridge,1.7166605624170772
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,1.7247273254025324
Rg w/no norm,No regr out,All,ProtBERT,20,Linear,1.7317945285987537
Rg w/no norm,pH regr out,All,ProtBERT,20,Linear,1.7318021573103175
Rg w/no norm,buffer regr out,All,ProtBERT,20,Ridge,1.734024638966299
Rg w/no norm,No regr out,All,ProtBERT,100,Lasso,1.7366344487294372
Rg w/no norm,pH regr out,All,ProtBERT,100,Lasso,1.7366804890888143
Rg w/no norm,buffer regr out,All,ProtBERT,100,Lasso,1.739520960788074
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,1.7434717432281108
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,1.7447569596637005
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,1.7512177959044326
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,1.7551932396662895
Rg w/no norm,No regr out,All,ProtBERT,10,Ridge,1.7552095058381163
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,1.7590616668176622
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,1.7748395498567806
Rg w/no norm,No regr out,All,ProtBERT,10,Linear,1.7748645667850644
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,1.7786424344215754
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,1.7836063525214352
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,1.7858874276141778
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,1.7883393258081846
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,1.8034728434543466
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,1.805959262171221
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,1.8253681480309731
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,1.835574478836719
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,1.8357014350689838
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,1.8376686534665572
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,1.8455993361039844
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,1.8530374090601844
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,1.8683177085159788
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,1.8718709517034435
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,1.8761129044322165
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,1.939847047344155
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,1.945329956988547
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,1.9459694885193748
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,1.9485943459627002
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,GPR,1.9655238340089853
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,1.9829022465577786
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,1.987107852622563
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Linear,2.0103252604635466
Rg w/no norm,No regr out,All,ProtBERT,10,GPR,2.0233412667025483
