Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg w/no norm,pH regr out,All,ProtBERT,20,Linear,85/15,0.0111736001100828,1.5329159807473944,2
Rg w/no norm,No regr out,All,ProtBERT,20,Linear,85/15,0.0111009068078498,1.5330104438079295,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.4667961364421629,1.533119656409446,4
Rg w/no norm,No regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.1203106040286008,1.5332791367644234,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,85/15,0.5073530021240549,1.5334669168914905,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.4321352746301372,1.5341749939941325,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.49010954351029,1.5349723239191604,1
Rg w/no norm,No regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.5492257477283811,1.5356995793698611,2
Rg w/no norm,No regr out,Inliers,ProtBERT,20,GPR,90/10,-0.4122573379020684,1.5365646425006194,3
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Linear,80/20,0.166194710993197,1.5375214127942936,2
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Linear,80/20,0.1662052361213849,1.5375307375418297,2
Rg w/no norm,buffer regr out,All,ProtBERT,190,Ridge,80/20,-0.9033594839010256,1.5377326282243324,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4630691236629815,1.538468460841791,4
Rg w/no norm,No regr out,All,ProtBERT,50,GPR,80/20,-0.944098438320638,1.5390982901542,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.5244547875161096,1.5398074235905843,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Linear,80/20,0.3256381997567926,1.540064640991585,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,Ridge,90/10,-0.2989290056714206,1.540356173106165,2
Rg w/no norm,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.8613512093844231,1.5405776336412411,3
Rg w/no norm,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.8613512131839112,1.5405776352135956,3
Rg w/no norm,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.8613512133288714,1.540577635273585,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.8613517300275937,1.5405778491006248,3
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.8613967206496307,1.540596467595932,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.4611512406856084,1.5412136674003205,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.4108054443029535,1.544138912871842,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.4837176750901796,1.5445633880917256,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.4240154219365605,1.5451045856419503,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.4234659949723649,1.5458413412823906,3
Rg w/no norm,No regr out,All,ProtBERT,10,Ridge,90/10,-0.7543752796499159,1.546904448993112,3
Rg w/no norm,pH regr out,All,ProtBERT,10,Ridge,90/10,-0.7543203758860619,1.5470140043565717,3
Rg w/no norm,No regr out,Inliers,ProtBERT,20,Linear,90/10,-0.0628089795510848,1.5471173095230788,2
Rg w/no norm,pH regr out,Inliers,ProtBERT,20,Linear,90/10,-0.06281660787062,1.5471298464089378,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.3968614775926091,1.5486186977566765,4
Rg w/no norm,pH regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.266664913539274,1.549660156167197,4
Rg w/no norm,No regr out,All,ProtBERT,10,GPR,90/10,-0.761866148550459,1.550203433991594,3
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.4611539516353184,1.5502479375890683,1
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Lasso,80/20,0.1513952658707783,1.551106347711208,2
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Lasso,80/20,0.1514073570479688,1.5511144943194957,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.4954032109618457,1.5519535973290552,2
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,90/10,-0.3201312883618432,1.5528768231856989,2
Rg w/no norm,No regr out,All,ProtBERT,20,Lasso,90/10,0.262933080968168,1.553533591584514,4
Rg w/no norm,pH regr out,All,ProtBERT,20,Lasso,90/10,0.2629586093832328,1.553571242163669,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.3415456591224963,1.554654435127599,1
Rg w/no norm,pH regr out,Inliers,ProtBERT,10,Ridge,80/20,0.1474631470780306,1.5546958194733922,2
Rg w/no norm,No regr out,Inliers,ProtBERT,10,Ridge,80/20,0.1474716562936637,1.5547073021327769,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,90/10,0.3335609586267712,1.5549382030473475,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.384270394986648,1.5552067294654677,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.52120419791411,1.556088951346592,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4155086186224045,1.5564727067263309,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.409825443116789,1.5564743091364603,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.4888352732232573,1.5582328100266696,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.4491827329397543,1.5582358113774164,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,Linear,90/10,-1.9074546458382151,1.5592154754532703,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.4877442942049473,1.5598947920667336,4
Rg w/no norm,pH regr out,All,ProtBERT,10,GPR,80/20,-0.099564055036935,1.5603467305805212,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,85/15,0.3266916497139047,1.5608340945408683,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.4891005473985722,1.5616158535285098,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.3857140313735613,1.5628642695976007,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.4035932065730496,1.564670902396761,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.3033640012177738,1.565292216203353,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.4694746208496352,1.5657239323446732,1
Rg w/no norm,pH regr out,All,ProtBERT,100,GPR,90/10,0.2509078199928301,1.5662203641417614,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,Ridge,90/10,-0.6986350974682161,1.56655017576943,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.4686385934012691,1.566957118304944,1
Rg w/no norm,pH regr out,All,ProtBERT,190,GPR,90/10,0.2497176634681177,1.567464074611529,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,90/10,0.481419337469507,1.569495464337924,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,80/20,0.3273009391536464,1.571380821300731,1
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.4033700660119119,1.5725518476403832,3
Rg w/no norm,No regr out,All,ProtBERT,10,Linear,90/10,-0.8159166212616153,1.573802354881192,3
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,90/10,-0.8158525517956428,1.5739106776545249,3
Rg w/no norm,buffer regr out,All,ProtBERT,100,Ridge,90/10,-0.3584609065286654,1.5752591770891076,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.4366459959275059,1.5758689581048853,4
Rg w/no norm,pH regr out,All,ProtBERT,190,Ridge,80/20,-0.1218473975620926,1.5760781223193705,2
Rg w/no norm,No regr out,All,ProtBERT,190,Ridge,80/20,-0.1218785466114447,1.5761412434037805,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.3856559358186212,1.576749994381982,3
Rg w/no norm,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.1640906365849976,1.5780845987025045,2
Rg w/no norm,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.1641097183733033,1.578097532640762,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.4203157245391065,1.578163643594347,2
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,80/20,-1.0052018342296454,1.5783360127715196,3
Rg w/no norm,buffer regr out,All,ProtBERT,190,Lasso,80/20,-1.0052026073605136,1.5783363170451723,3
Rg w/no norm,buffer regr out,All,ProtBERT,100,Lasso,80/20,-1.005202607457449,1.5783363170833224,3
Rg w/no norm,buffer regr out,All,ProtBERT,50,Lasso,80/20,-1.005202613270669,1.578336319371175,3
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,80/20,-1.0052344876057,1.578348863794462,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4599829230210899,1.5796681236893868,1
Rg w/no norm,No regr out,All,ProtBERT,20,GPR,80/20,-1.050799775214868,1.5807706382345168,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.5049472577116012,1.582286006997697,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.2715324032760983,1.5824184356937974,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.2882419259632308,1.58255799107213,3
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.4317319361119613,1.582727079502208,4
Rg w/no norm,pH regr out,All,ProtBERT,50,GPR,85/15,-0.0545587967291556,1.583046692730782,2
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.4722806953471211,1.5832642174916185,4
Rg w/no norm,pH regr out,All,ProtBERT,10,Linear,80/20,-0.1332018861045667,1.5840339759447883,2
Rg w/no norm,No regr out,All,ProtBERT,10,Linear,80/20,-0.133255259831776,1.584112728687182,2
Rg w/no norm,pH regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.0561613360986898,1.5842490588781066,2
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.286588686645729,1.5843948719360872,3
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.3059528736172996,1.5846896558547403,3
