Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.45550802453181394,1.4714032349723443
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,GPR,85/15,0.004799763723769002,1.9892583968208417
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Linear,90/10,0.06975488385993112,1.7881951556723457
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.19905895895891024,1.659267812928421
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.09186312323195966,1.7668182250450364
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.2421821709841706,1.6139817661905191
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.06266378447234944,1.9112352852013759
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Linear,80/20,-9.751466773039091,12.29529690360084
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Ridge,80/20,-0.01782851250221862,3.783053369916358
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Lasso,80/20,-0.0006860629026110843,3.751060660901225
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.014519897079354527,3.7224518768499193
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,GPR,80/20,-0.06068426817964934,3.8618751164975245
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Linear,85/15,-18.94706512633051,12.420939715652437
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Ridge,85/15,0.05405095761119838,2.7048851032795604
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Lasso,85/15,-0.009240383808674757,2.793909029099583
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.1784149440811318,2.5208164063680996
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,GPR,85/15,-0.09017592604879376,2.9037768921353777
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Linear,90/10,-0.536645192387361,3.519538531775656
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Ridge,90/10,-0.033209075608024996,2.885978089566515
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Lasso,90/10,-0.1930116620792286,3.1011392516294842
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.17799517232642326,2.574163378651312
Rg w/no norm,expr buffer only regr out,All,ProtBERT,100,GPR,90/10,-0.1757750725570315,3.078655169748458
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Linear,80/20,-1.4199216473876288,2.9173808066357267
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.3578048601030379,1.5028857839418304
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.23456742284857368,1.6407633258369072
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4082268861257745,1.4426802422292302
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,GPR,80/20,-0.03845369715660629,1.911111551632492
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Linear,85/15,-1.8210425898386342,3.349197714084448
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.3857140313735613,1.5628642695976007
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.21905817938313277,1.7621598628680133
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.43734939305997367,1.4957374257809775
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,GPR,85/15,0.08699260776461282,1.905342749263062
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Linear,90/10,-3.597090634690699,3.9751886874232123
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.23891470521474534,1.617457507751516
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,90/10,0.09185180151979311,1.7668292384426647
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.2715324032760983,1.5824184356937974
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.011425420470635439,1.864589125569543
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Linear,80/20,-0.4271084389874962,4.479542372915977
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Ridge,80/20,-0.017966002905980494,3.7833088726679995
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Lasso,80/20,-0.0006860629026110843,3.751060660901225
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.013943329898248646,3.7235406506107314
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,GPR,80/20,-0.027610708238787085,3.801189075829165
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Linear,85/15,-2.274994177546135,5.0329222026378595
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Ridge,85/15,-0.17455495861364145,3.0140581195518523
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Lasso,85/15,-0.009240383808674757,2.793909029099583
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.17779361185361864,2.52176942300808
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,GPR,85/15,0.07417401371505705,2.6759601050178237
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Linear,90/10,-1.3042416257783453,4.309857711841786
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Ridge,90/10,-0.03376249387735464,2.886750895005247
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Lasso,90/10,-0.1929801934599069,3.101098351268986
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.17762169183162146,2.5747481018798357
Rg w/no norm,expr buffer only regr out,All,ProtBERT,190,GPR,90/10,0.07582979532548795,2.729448502912609
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Linear,80/20,-0.12251243531847078,1.9869550829591704
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.3855422650154322,1.4700715638891044
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.23456742593759694,1.6407633225261282
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.3348328493541416,1.5295295289156647
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,80/20,0.16023186699126712,1.718589540403545
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Linear,85/15,-0.0832248386047425,2.075368733932144
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.40967136909285484,1.5320850973514963
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.18535658557655976,1.7997813211222058
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.39686147759260915,1.5486186977566763
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,85/15,0.27540572442204436,1.6973969366538941
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Linear,90/10,-0.5411685599001799,2.3016606084212095
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,90/10,0.22391327905601977,1.6333202293158702
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,90/10,0.09185181231466866,1.7668292279417896
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.2500691672983597,1.605561033826836
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,GPR,90/10,0.06307343596829962,1.7946054854442879
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Linear,80/20,-0.1330917793580646,0.49652543843843283
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Ridge,80/20,-0.1098477134081226,0.49140622647791615
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Lasso,80/20,-0.010701269283142079,0.46894333182534537
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.1397226189764229,0.49797614962885905
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,GPR,80/20,-0.18634010599555917,0.5080583173299595
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Linear,85/15,-0.6928273291193221,0.28122195043379083
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Ridge,85/15,-0.5436756213173473,0.26854737273925944
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Lasso,85/15,-0.16458719806442446,0.2332538877236925
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.028257113583234572,0.2191763783881262
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,GPR,85/15,-0.25950779553091063,0.24257347796578302
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Linear,90/10,-0.6823970860747754,0.24172344141577556
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Ridge,90/10,-0.5900501217886187,0.23499570357738905
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Lasso,90/10,-0.3756164444388148,0.21857636254926477
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.136698739644026,0.1986905464357353
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,10,GPR,90/10,-0.38172376542561315,0.21906103167186866
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Linear,80/20,-0.3548354641904703,0.18454701444729338
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.2663895117074835,0.1784215870557507
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.3124787845212633,0.18163933012616917
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.02276229532962004,0.16034340435779437
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,GPR,80/20,-0.09088975602557436,0.1655976530269287
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Linear,85/15,-0.40508895427975733,0.19056159565482036
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.31979359309192423,0.18468706460115597
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.3624515488705824,0.18764802781013734
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.0027026529236955366,0.1609791214305261
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.027413948777581076,0.1629506884554531
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Linear,90/10,-0.35815889872944906,0.19560932020771724
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.2854049700427408,0.1902980067883204
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.20341486031255385,0.18412889084924403
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.05539357371579379,0.16313220256791305
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.16330699802099424,0.18103453147506463
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Linear,80/20,-0.11405346657054616,0.4923364347409916
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Ridge,80/20,-0.07925385672992658,0.4845858894360233
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Lasso,80/20,-0.010701269283142079,0.46894333182534537
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.03418710319440543,0.47436049983533213
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,GPR,80/20,-0.1003239493322794,0.48929326979095744
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Linear,85/15,-0.6483823954072221,0.2775056750543463
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Ridge,85/15,-0.4567897407949384,0.2608803222893414
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Lasso,85/15,-0.3893100929598423,0.25476659372618227
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.3652277228141223,0.25254887279899035
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,GPR,85/15,-0.38674930966142207,0.25453169190456265
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Linear,90/10,-1.0014471852988653,0.2636492754080001
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Ridge,90/10,-0.7256662912339436,0.24481212453428247
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Lasso,90/10,-0.6364456120464492,0.23839947951301563
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.3400998628527412,0.21573623554144963
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,GPR,90/10,-0.4908924430809576,0.22755043582697787
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,-0.1628241820684877,0.170970339059111
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,-0.1142897949679107,0.16736429873511655
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.14842930053205472,0.16990880200213626
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.10283480616082785,0.1501757998837793
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,GPR,80/20,-0.24208759243668676,0.1767013458505041
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Linear,85/15,-0.2199244171028707,0.1775619610202741
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.16332209630695638,0.17339375807530216
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.18473625195480103,0.17498237615551823
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,-0.15996482703667114,0.17314337594068274
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,GPR,85/15,-0.17626658400355533,0.17435578061218812
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Linear,90/10,-0.2137576246462134,0.18491844706396793
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.15609209385309342,0.18047226446214884
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.09262110196557627,0.17544825131438535
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.10160364493718088,0.17616796359479006
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,GPR,90/10,-0.31331377775637015,0.19235279544424744
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Linear,80/20,-0.30013137223461084,0.5318664281830994
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Ridge,80/20,-0.09348502637689471,0.4877703297838342
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Lasso,80/20,-0.010701269283142079,0.46894333182534537
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.014999894004746883,0.4699395077671879
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,GPR,80/20,-0.08296306025001443,0.48541789293734755
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Linear,85/15,-1.5666436835288549,0.34627861827893297
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Ridge,85/15,-0.6155404231882942,0.2747272884719076
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Lasso,85/15,-0.15992637254842057,0.23278666397729275
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.20758909455564534,0.23752125337864424
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,GPR,85/15,-0.34681520539462185,0.25084005688254135
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Linear,90/10,-2.072425520898112,0.32665942771550466
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Ridge,90/10,-1.1146826719815075,0.27100488432802483
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Lasso,90/10,-0.3726777995584556,0.2183427721053049
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.3804589936947398,0.21896074909769198
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,50,GPR,90/10,-0.454863622683253,0.22478413573358563
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Linear,80/20,-0.08621429369372158,0.16524240312417202
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,-0.020886064929493298,0.16019626397674902
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.07535849139824902,0.16441459990587295
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.23021697692665888,0.13910665578176432
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,GPR,80/20,-0.09407432865905507,0.1658391868026521
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Linear,85/15,-0.2825429771953918,0.1820620524235957
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.0996105718367244,0.16857878682643934
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.13333769070809276,0.171144574840754
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.15653490738970866,0.14764441646238277
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,GPR,85/15,-0.049087383048954214,0.16466045184452116
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Linear,90/10,-0.38346345257066683,0.19742315925699833
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.14813847600371144,0.17985039152934545
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.17626093442741353,0.18203969066852096
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.16707268186832092,0.15318555174093398
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.22591750654113896,0.18584243001958903
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Linear,80/20,-7.089338958265248,1.326677842926825
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Ridge,80/20,-0.08938679242071568,0.4868554231364206
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Lasso,80/20,-0.010701269283142079,0.46894333182534537
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.006401773726979476,0.4679448327428371
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,GPR,80/20,-0.06940638365985485,0.4823700615190953
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Linear,85/15,-34.17184459504868,1.2818595932714734
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Ridge,85/15,-0.6403712513902313,0.27683051447486695
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Lasso,85/15,-0.15992644908663767,0.23278667165755434
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,85/15,-0.14060770157704416,0.2308399837114342
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,GPR,85/15,-0.376228464723517,0.2535643263961167
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Linear,90/10,-3.983625675533168,0.4160324652191916
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Ridge,90/10,-1.0464604761427072,0.2665975755710747
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Lasso,90/10,-0.37267778958463027,0.21834277131206972
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,90/10,-0.2834394313826045,0.2111262354591304
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,100,GPR,90/10,-0.42916966928084777,0.22279036772342564
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Linear,80/20,-4.353442449523662,0.36684306616021445
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,80/20,-0.10753319121894522,0.16685611241293077
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.07516041485856229,0.164399456967456
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.03848412186455186,0.15546834513444777
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,GPR,80/20,-0.019512500056068305,0.16008845859455312
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Linear,85/15,-6.280271973939144,0.4337677630249596
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,85/15,-0.3011454140826091,0.18337764392730116
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,85/15,-0.13255150299045226,0.1710852036990969
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.13239417147201138,0.14974236958292744
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,GPR,85/15,0.018931777820924256,0.15923299917695088
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Linear,90/10,-9.358139924704151,0.5402006952271068
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.2391311031547103,0.1868413003528977
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.3425171429079965,0.19447965349610935
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.05383811062375976,0.17230631800656232
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.1571626593877813,0.18055580567807003
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Linear,80/20,-0.4633128277284946,0.5642577711876124
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Ridge,80/20,-0.08703007740252788,0.48632852088702766
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Lasso,80/20,-0.010701269283142079,0.46894333182534537
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.006342781274285114,0.4679311177342408
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,GPR,80/20,-0.04866051821469042,0.47766829683511736
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Linear,85/15,-6.660892569385044,0.598249812578418
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Ridge,85/15,-0.624845626279422,0.27551734072214235
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Lasso,85/15,-0.1599264489862402,0.23278667164747993
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,85/15,-0.12931591930894148,0.22969450742214978
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,GPR,85/15,-0.23359008556603644,0.24006470873136623
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Linear,90/10,-6.553055008905783,0.5121720076546197
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Ridge,90/10,-1.0307533259798025,0.26557249978334874
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Lasso,90/10,-0.372677789482996,0.21834277130398658
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.26518515690591427,0.20961944124422793
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,190,GPR,90/10,-0.2851247051365571,0.21126480404678472
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Linear,80/20,-0.7072621203979217,0.20716379008055644
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,-0.03873468518900647,0.1615905884340361
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,-0.2878106791069108,0.17992427303666136
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.04851559493182411,0.15465521990798656
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,GPR,80/20,0.08655079383523823,0.15153255533853144
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Linear,85/15,-1.0051025271642882,0.22764167002309887
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,85/15,-0.3875232778886355,0.18936669945352616
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,85/15,-0.45664936093996156,0.19402646986537833
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.0924708922302836,0.15314885440222897
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,GPR,85/15,0.11182881763140395,0.15150668987147078
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Linear,90/10,-1.0387080259601769,0.23965791041605788
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.21480161370618078,0.1849979569006201
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.3496431273354146,0.19499511240259731
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,-0.06381144758857138,0.17311973624321295
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,GPR,90/10,-0.06849719082624106,0.17350058537536706
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Linear,80/20,-0.16499890874760048,0.38589224071554334
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Ridge,80/20,-0.1292871855711193,0.3799316615133541
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Lasso,80/20,-0.11450638464917096,0.3774370830830039
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.1770660486472846,0.3878856414312365
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,GPR,80/20,-0.24347185731414744,0.3986770785576027
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Linear,85/15,-0.45126839401108043,0.2609658787063925
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Ridge,85/15,-0.3340206738886706,0.2502022082910388
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Lasso,85/15,-0.3970616766600965,0.25604579518134835
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.058325592777801916,0.22285352485826934
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,GPR,85/15,-0.23113197608631864,0.24035998271158546
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Linear,90/10,-0.37966722288998556,0.21899603464407705
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Ridge,90/10,-0.2948668375311847,0.21215908415615603
