Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,-0.05172828142920749,1.138938652932493
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.014280635668193709,1.1026183100227145
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-20.114145825601707,5.299142739991007
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,-0.06950029753591158,1.192639844721169
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,-0.3780482140181043,1.3537892648674186
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.07920454698614643,1.1980384122637897
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.04429565733741092,1.1785027375079524
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-8.90688123137704,4.06974667547045
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.0813295452121523,1.3445530231522862
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.23695845192234,1.438058174132948
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.008237618878210062,1.29831581584796
Rg w/no norm,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.0495539508440368,1.3246504236645704
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Linear,80/20,-90.11490827316736,0.8583510384966246
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-1.451690654144639,0.14080012862098676
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.9571627690739055,0.12580088275015874
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.23806994240547585,0.07849242903784477
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.24624044590048633,0.07807044067116822
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Linear,85/15,-97.01872547096076,0.9553285356322861
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.954159438201724,0.13488952396458762
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.8583210906509426,0.13154023175042898
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.2849947196824546,0.08159299018916777
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.2915063675619658,0.08122060131182861
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Linear,90/10,-44.03354847256423,0.6839629835179233
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.2925647606295867,0.11587524604216484
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.4180865357001573,0.12137126552959138
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.33816661473586695,0.08291609661711676
Rg norm w/0.427,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.2560050104946564,0.08791227500552229
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-27.834350789177464,0.5346558390412971
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.18557302890192495,0.08985563117451424
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.08527764400783655,0.09522782651411707
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.05473525882441299,0.0968045910782102
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.03583209738423965,0.09776773640134591
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-29.99382934440652,0.5189665278121061
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.11693851216627815,0.08759860726431888
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,-0.12275767050021202,0.09877447826807875
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.0836093856729121,0.08923640076419416
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.04667898889156863,0.095369275214496
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-16.95120598495882,0.40515135992831264
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.013470027110943805,0.0949785703423368
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.1172481657872646,0.1010753632944067
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.1820098679177211,0.10396353472279658
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.1184755694061066,0.1011308685152597
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,80/20,-92.26224311948653,0.6131107603844039
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-1.3897344339723774,0.09814333928671239
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.8224337136074278,0.0857061290237246
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.31555272901548237,0.05252378416024075
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.3430280874084457,0.05145877118229435
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,85/15,-98.30650480596863,0.6789682571366857
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.8748171693329307,0.09329107198253471
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.740352701948525,0.089883351637327
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.36752346498290756,0.05418546832171765
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.38890141142509194,0.05326185191054405
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Linear,90/10,-48.10941851153523,0.4922719920589062
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.29723754414437087,0.08000782898048302
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.37403948576643353,0.0823421756708806
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.353491226148423,0.05648198391968823
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.2752445379717351,0.05980238158575755
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-23.50492397859078,0.35493792757097525
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.2433072758848217,0.06237140230499331
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.23595646720703767,0.06267362019502015
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.108239672802391,0.06770953061862967
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.06381479171154025,0.06937557839443452
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-28.606013046390107,0.34613534939352375
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.17154336094061928,0.05790164235924647
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.05869756732071385,0.06171924172414404
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.047805725374225894,0.06511729849370534
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.04198367278292281,0.06493613683931179
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-17.235595569362832,0.27108135039132075
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.0766061744776555,0.06100046528210138
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.019330109252255534,0.06286386592894978
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.1568685359390647,0.06827813803001556
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.1293537861720122,0.06746129451182674
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Linear,80/20,-89.38174305099328,0.8947024717715667
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Ridge,80/20,-1.447843805079168,0.14724146573290925
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Lasso,80/20,-0.9707088158986827,0.13211420342010205
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.2273367127664645,0.08272436069371844
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.2330482601473718,0.08241804323992347
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Linear,85/15,-96.37047094543952,0.9963941980410009
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Ridge,85/15,-0.955341888072023,0.14119811754123504
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.8699096404292503,0.13807907373929276
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.27350755603937715,0.08606629456435237
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.2780825488971943,0.08579487085751383
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Linear,90/10,-43.40026973206801,0.7122909881246838
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Ridge,90/10,-0.2885348205643423,0.12134244038872131
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.4228677802558731,0.12751078460671045
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.33540749073866327,0.0871449783717757
Rg norm w/0.418,pH regr out,All,ProtBERT,high,100,GPR,90/10,0.2528826741193697,0.09239725081880402
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Linear,80/20,-28.260028590423556,0.5621141605928885
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.17837602779958206,0.09419410066379572
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Lasso,80/20,-0.00633042315744059,0.10424553298900133
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,0.04949758321523512,0.1013126711105953
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.03291183207682247,0.10219277393921634
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Linear,85/15,-30.056362254295518,0.5453554967992026
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Ridge,85/15,0.11057422656685334,0.09229098008355555
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,-0.12419544783359915,0.10375888929893864
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,0.08097526496708551,0.09381407549648034
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.04788867203669134,0.10017560539800131
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Linear,90/10,-16.852589919515808,0.42557250275973263
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.007074431333453091,0.10036476959821614
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.12937384993576284,0.10703894221345459
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.1829787441378361,0.1095497562123599
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,high,100,GPR,90/10,-0.11762809321292234,0.10648087217363467
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-32.64988469868164,6.465650266944112
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.8804303192629699,1.528442276711525
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,-1.005202607457449,1.5783363170833224
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,-0.031015229219697904,1.1317564009901702
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,80/20,-0.003331580879878393,1.1164586952507578
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-41.109592782342474,7.32756950058455
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.747920340913188,1.4928983694516835
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,-0.8613512133288714,1.540577635273585
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.019191870824179724,1.1183080570939996
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.03762333115014005,1.1077505348382024
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-14.262967643603009,4.695845015778924
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.7043919455050438,1.5692025297610663
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,-0.8075117782249628,1.6159757191244737
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.07366545067825292,1.1568530451138181
Rg w/no norm,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.07162375589643954,1.158127228828591
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-23.272012025300924,5.688497495396953
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,-0.16154095628169585,1.244405568348814
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,-0.17869329329868222,1.2535598914377424
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,-0.18607046632467394,1.257476645490304
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.023922873008177525,1.1683643694579102
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-14.620417391807996,4.968564549722716
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,-0.1781776182832413,1.3645517265640814
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,-0.17826246872566354,1.3646008620812407
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.21788178039755723,1.387353665307179
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.048111405055154544,1.2870290290428794
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-12.856847864495412,4.4247600043532485
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.37024218586206503,1.3914133390543002
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.3558870011683948,1.3841056582194664
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.3997291039650561,1.4063049060403772
Rg w/no norm,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.012081994371630489,1.1814570710096923
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-58.06497111843864,0.867419498275099
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.9077952943188659,0.1558942399057501
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,-0.5855102195049022,0.14211787497567827
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.16754531186293153,0.10297800737405509
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.06876947832538904,0.10891627583908547
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-59.37231424575859,0.9520103449544467
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.3839811341656054,0.14414110288047496
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,-0.4239635252573071,0.14620835409688113
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.11599469893025904,0.11519939289301646
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.24622266864495734,0.10637615583661998
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-25.5493542552993,0.5943217657467565
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.5793632718488899,0.1449558248439367
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,-0.33951848407973073,0.13349623266043575
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.13631860850813804,0.10719423659448164
Rg norm w/0.427,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.180459360831418,0.10441908937811609
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-24.6553488042337,0.5849801063600932
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.02543941268126748,0.11401357333866637
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,-0.0019512477227026093,0.11560468389716062
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,-0.04090714157261477,0.11783061092839074
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.17072325838525249,0.12496237150121035
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-17.29354645177408,0.4895117551690416
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,-0.06612355433935746,0.11817291294249974
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.12300376424346227,0.10717982320561704
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.0913557156514353,0.11956314640039724
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.1614136441351095,0.12334104781971392
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-14.434394776912658,0.40451758703659413
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.11925652176236312,0.10893248792211567
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.08126651872828927,0.10706782576052166
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.07283764787664726,0.10664969271818824
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.004346919299897611,0.10274167145072409
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-56.3958163299576,0.61864024826509
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.75163918331971,0.10807378920953604
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,-0.48231150092276676,0.09941863406787356
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.19710873394158768,0.07316888208613849
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.19727987647512024,0.07316108341167073
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-56.403323462900765,0.676463923564293
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.23362606048539525,0.09916716305026947
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,-0.34179966382505,0.10342367386522525
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.12042881940255035,0.08373588546560967
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.26125337297307216,0.07674036792522976
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-26.294975781656238,0.42357890755850475
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.5152184466406389,0.09980001205378664
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,-0.30388536439422276,0.0925790403261595
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.15179768318132603,0.07466940599644746
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.1907634818559586,0.07293411301885169
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-22.594983200623073,0.40227140450893434
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.07394983511831688,0.07969417557652358
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,0.1904918960502049,0.07451092004192086
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,-0.015249760378971855,0.0834441266193972
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.16861434217369298,0.08952512407645837
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-17.12139916680515,0.334298712346387
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,-0.03923137389861164,0.08005619876676337
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.16267707137942622,0.07185968882497556
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.07584750863345047,0.08145433447342894
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.15229524037208164,0.08429867032041106
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-14.10068849994522,0.2723099899550311
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.051471617420974836,0.07185615536978388
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.018121795619326253,0.07070743241218357
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.03702452916137,0.07136080067160713
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.0019107074389916878,0.07000835900883962
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Linear,80/20,-58.10052658597553,0.904310707315743
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Ridge,80/20,-0.9239153197706107,0.1631604799825136
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Lasso,80/20,-0.5983527936846416,0.1487162137826043
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.16318771442384838,0.10760588449126392
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,GPR,80/20,0.17013420057027573,0.10715832862446939
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Linear,85/15,-59.59363867095181,0.9929567830192403
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Ridge,85/15,-0.4014752274441651,0.15101133372165662
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Lasso,85/15,-0.43438674406651123,0.15277418021528022
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.1151204580946783,0.11999382784769948
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,GPR,85/15,0.24340395805668036,0.1109555071879729
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Linear,90/10,-25.392026959113238,0.6196811348664601
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Ridge,90/10,-0.5853720479476074,0.15187892002230532
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Lasso,90/10,-0.3438300924898363,0.13983119943829964
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,90/10,0.1342546409298535,0.11223465811900635
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,100,GPR,90/10,0.1789442654848019,0.10929951158310311
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Linear,80/20,-24.851470491324076,0.612666485015297
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.0196695857463145,0.11930749738636962
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Lasso,80/20,-0.0022990267233098383,0.12063689537640392
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,80/20,-0.04333116502589429,0.1230814454201407
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.17005202680540732,0.13034191105880433
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Linear,85/15,-17.292975631031723,0.5131918522713989
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Ridge,85/15,-0.06931456152198834,0.12407672312051712
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.11462030266872902,0.11290218689205904
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,85/15,-0.09264174413689097,0.12542279338435952
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,GPR,85/15,-0.16161113633280433,0.12932067363717095
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Linear,90/10,-14.454682339378904,0.4248011599873687
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.12726199193610466,0.11472764648608917
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Lasso,90/10,-0.0920694030489515,0.11292257483987436
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,-0.0766272784127553,0.11212135618380732
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.0047128721542190055,0.10780275163081598
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Linear,80/20,-7.601531310717359,6.366178711792114
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Ridge,80/20,0.2907176632810513,1.8281023674715202
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Lasso,80/20,-0.3075726305106672,2.482126146938226
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.42434058061551994,1.646924712821447
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,GPR,80/20,0.21429901309233523,1.9240643287121617
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Linear,85/15,-7.412208782928547,6.366786349290748
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Ridge,85/15,0.30328970355819185,1.8322780098533498
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Lasso,85/15,-0.31345545274780373,2.5157815563157784
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.43405672667996165,1.651397817052778
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,GPR,85/15,0.3206435834377419,1.8093146340143393
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Linear,90/10,-2.809012350873305,4.526050596130485
Rg w/no norm,expr pH only regr out,All,ProtBERT,high,100,Ridge,90/10,0.38781430076042234,1.8144909407128131
