Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,Kernel Ridge,85/15,0.20591952208805886,0.11729728230375425
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,GPR,85/15,0.07760315853898903,0.12641965298810887
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,Linear,90/10,0.04969803655226057,0.134867713196769
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,Ridge,90/10,0.12597342667414413,0.129341978181058
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,Lasso,90/10,0.11065500228796721,0.1304704960996026
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,Kernel Ridge,90/10,0.15058120592460034,0.12750819952928188
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,50,GPR,90/10,-0.08188396188734193,0.14390222924200405
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Linear,80/20,0.22331326477110314,0.1147635321833819
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Ridge,80/20,0.23466528180727464,0.11392175580797323
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Lasso,80/20,0.22834318049339797,0.11439131743220053
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Kernel Ridge,80/20,0.22512837975957078,0.1146293526971293
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,GPR,80/20,0.11650836228111972,0.12240021595823625
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Linear,85/15,0.16667278084287274,0.1201609834346681
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Ridge,85/15,0.17128922707503158,0.11982768872555734
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Lasso,85/15,0.16937847908426018,0.11996575178509153
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Kernel Ridge,85/15,0.1946777004620327,0.11812465491767289
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,GPR,85/15,0.02106330835593584,0.13023658314303474
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Linear,90/10,0.19771580613863293,0.12391996967145916
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Ridge,90/10,0.1916761732875768,0.12438553277638503
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Lasso,90/10,0.18923255162869446,0.12457340414788896
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,Kernel Ridge,90/10,0.19992575463487672,0.12374917882056212
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,20,GPR,90/10,-0.0981684012778008,0.1449811872960626
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Linear,80/20,-0.20221401963247843,0.139600527220804
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Ridge,80/20,0.044707716651613216,0.12444123116710452
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Lasso,80/20,-0.12339811759859498,0.13494693041528733
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Kernel Ridge,80/20,0.021801751227148003,0.12592431725853837
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,GPR,80/20,0.030072824669030163,0.12539081585646475
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Linear,85/15,0.017631030274777637,0.1325228105204878
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Ridge,85/15,0.10879644012873158,0.12622395274103174
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Lasso,85/15,-0.018989293643581817,0.1349702742361151
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Kernel Ridge,85/15,0.004399537681500698,0.13341229792253725
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,GPR,85/15,0.05330843325709356,0.13009409191985263
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Linear,90/10,-0.34563137556508017,0.13326388297894978
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Ridge,90/10,-0.18567801138587048,0.12509293833946725
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Lasso,90/10,-0.42838432445726093,0.13730044622358273
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,Kernel Ridge,90/10,-0.1209805205909742,0.12163216691244949
Rg norm w/0.406,pH regr out,All,ESM-12,11,20,GPR,90/10,-0.059053090488065285,0.118224715314506
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Linear,80/20,0.12309345376551784,0.11922650697501656
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Ridge,80/20,0.0920733839069997,0.12131696535027954
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Lasso,80/20,-0.12339811759859498,0.13494693041528733
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Kernel Ridge,80/20,0.044429486166772114,0.12445935170676843
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,GPR,80/20,0.11949652453313986,0.11947078069038543
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Linear,85/15,0.13946646234743176,0.12403299201847541
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Ridge,85/15,0.1208726680266804,0.12536583886547148
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Lasso,85/15,-0.018989293643581817,0.1349702742361151
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Kernel Ridge,85/15,0.020837086632085944,0.1323063832743275
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,GPR,85/15,0.07799328605993605,0.1283867962289317
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Linear,90/10,-0.2224221584462991,0.12701646384753895
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Ridge,90/10,-0.21198850742373598,0.12647324504242252
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Lasso,90/10,-0.42838432445726093,0.13730044622358273
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,Kernel Ridge,90/10,-0.10834169054087872,0.12094453407082227
Rg norm w/0.406,pH regr out,All,ESM-12,11,10,GPR,90/10,-0.01770225864912156,0.11589368715246103
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Linear,80/20,0.2554911349608656,0.11236107849652556
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Ridge,80/20,0.2120572201853418,0.11559213960664212
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Lasso,80/20,0.2093487228262806,0.11579063905727588
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Kernel Ridge,80/20,0.2639835579645684,0.11171840342997583
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,GPR,80/20,0.1815967990244859,0.11780524372280399
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Linear,85/15,0.21073216519474947,0.11694129327065585
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Ridge,85/15,0.2013423419244238,0.11763485472488797
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Lasso,85/15,0.19557241166218609,0.1180590185738291
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Kernel Ridge,85/15,0.25634410798076224,0.11351198071844489
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,GPR,85/15,0.09904088390456744,0.12494193632718532
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Linear,90/10,0.18146294400750373,0.12516887618851
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Ridge,90/10,0.18108675474327895,0.12519763589961083
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Lasso,90/10,0.18132801329447013,0.12517919241648695
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,Kernel Ridge,90/10,0.20625565335540275,0.12325867730246312
Rg norm w/0.406,pH regr out,Inliers,ESM-12,11,10,GPR,90/10,-0.058468926482226014,0.14233648505810617
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,104,Linear,80/20,-0.25492409361512913,0.14587796329570227
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,104,Ridge,80/20,0.09319454248461889,0.12400466546090136
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,104,Lasso,80/20,0.15928386991017995,0.11940036444843317
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,104,Kernel Ridge,80/20,0.1536478192439279,0.11979991811937453
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,104,GPR,80/20,0.1804050757679586,0.11789098396537788
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,110,Linear,85/15,-0.564568580747079,0.1646466855991971
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,110,Ridge,85/15,0.03690208672487749,0.12917870047177235
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,110,Lasso,85/15,0.2072901850847635,0.11719600511122195
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,110,Kernel Ridge,85/15,0.10937454335289876,0.12422335159328243
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,110,GPR,85/15,0.14169013915237016,0.12194885902371716
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,116,Linear,90/10,-1.0407817454976072,0.19764028017993984
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,116,Ridge,90/10,-0.10472889759446047,0.14541360377377188
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,116,Lasso,90/10,0.05715654926102243,0.1343374111877847
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,116,Kernel Ridge,90/10,0.022195771022603505,0.1368053671762064
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,116,GPR,90/10,0.0271317940294602,0.1364596288445577
Rg norm w/0.406,pH regr out,All,ESM-12,12,106,Linear,80/20,-19.715975544183486,0.579493887240244
Rg norm w/0.406,pH regr out,All,ESM-12,12,106,Ridge,80/20,-0.47514717010495455,0.15463715094687014
Rg norm w/0.406,pH regr out,All,ESM-12,12,106,Lasso,80/20,-0.06298945027006253,0.131268535949871
Rg norm w/0.406,pH regr out,All,ESM-12,12,106,Kernel Ridge,80/20,0.008493890588575526,0.1267779899050844
Rg norm w/0.406,pH regr out,All,ESM-12,12,106,GPR,80/20,-0.2969127593594252,0.14499450573286174
Rg norm w/0.406,pH regr out,All,ESM-12,12,112,Linear,85/15,-10.211148066413566,0.44769100021827357
Rg norm w/0.406,pH regr out,All,ESM-12,12,112,Ridge,85/15,-0.0805369892916068,0.13898666656792238
Rg norm w/0.406,pH regr out,All,ESM-12,12,112,Lasso,85/15,-0.0071720898045983805,0.13418536782112678
Rg norm w/0.406,pH regr out,All,ESM-12,12,112,Kernel Ridge,85/15,0.0011578080271026359,0.13362932028278984
Rg norm w/0.406,pH regr out,All,ESM-12,12,112,GPR,85/15,-0.020368173823076985,0.13506156318298795
Rg norm w/0.406,pH regr out,All,ESM-12,12,120,Linear,90/10,-11.587868273820444,0.40759186337864145
Rg norm w/0.406,pH regr out,All,ESM-12,12,120,Ridge,90/10,-0.3167777605029878,0.1318273896103724
Rg norm w/0.406,pH regr out,All,ESM-12,12,120,Lasso,90/10,-0.3566252900679432,0.133807163793406
Rg norm w/0.406,pH regr out,All,ESM-12,12,120,Kernel Ridge,90/10,-0.12423588855489309,0.12180865098163698
Rg norm w/0.406,pH regr out,All,ESM-12,12,120,GPR,90/10,-0.35734789537254286,0.13384279518516015
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Linear,80/20,-15.897589871819669,0.523369664923574
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Ridge,80/20,-0.4666006150394697,0.15418853986012673
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Lasso,80/20,-0.06298945027006253,0.131268535949871
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Kernel Ridge,80/20,0.008698690497183303,0.12676489595569335
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,GPR,80/20,-0.28795772603177916,0.14449305342927443
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Linear,85/15,-9.386886996422923,0.43091937690058435
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Ridge,85/15,-0.074530019437409,0.13859979767829822
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Lasso,85/15,-0.0071720898045983805,0.13418536782112678
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Kernel Ridge,85/15,0.0011950760253667259,0.1336268273245575
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,GPR,85/15,-0.02173097120190337,0.13515172677890872
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Linear,90/10,-12.561992961093802,0.42306896523606907
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Ridge,90/10,-0.30711093571736625,0.13134260782631912
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Lasso,90/10,-0.3566252900679432,0.133807163793406
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,Kernel Ridge,90/10,-0.12412377041268674,0.12180257694490453
Rg norm w/0.406,pH regr out,All,ESM-12,12,100,GPR,90/10,-0.36218195942394504,0.13408091748573298
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Linear,80/20,-0.29546405044732493,0.14821550745524167
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Ridge,80/20,0.08952128118455804,0.12425556888439679
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Lasso,80/20,0.15928386991017995,0.11940036444843317
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Kernel Ridge,80/20,0.15206194016046126,0.11991210502741448
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,GPR,80/20,0.179067938410589,0.11798711205991379
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Linear,85/15,-0.5375218198489942,0.1632173544567781
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Ridge,85/15,0.035932208119211384,0.1292437281961629
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Lasso,85/15,0.2072901850847635,0.11719600511122195
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Kernel Ridge,85/15,0.10916665659784708,0.12423784864279257
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,GPR,85/15,0.14198298819642485,0.12192805321968435
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Linear,90/10,-1.0813014577447602,0.19959270987376704
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Ridge,90/10,-0.10492741067472533,0.14542666815807154
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Lasso,90/10,0.05715654926102243,0.1343374111877847
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,Kernel Ridge,90/10,0.022589044262554037,0.1367778528235012
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,100,GPR,90/10,0.027069772938191572,0.13646397847802333
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Linear,80/20,-3.4564283596175844,0.26877546941355
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Ridge,80/20,-0.4421410756587074,0.1528973779619255
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Lasso,80/20,-0.06298945027006253,0.131268535949871
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Kernel Ridge,80/20,0.010918093276637841,0.1266229108654571
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,GPR,80/20,-0.13206392767878095,0.13546641584733152
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Linear,85/15,-2.3761764711440234,0.24567778577014474
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Ridge,85/15,-0.09554904458328162,0.13994881711270474
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Lasso,85/15,-0.0071720898045983805,0.13418536782112678
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Kernel Ridge,85/15,0.0016536546654696282,0.1335961479383491
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,GPR,85/15,0.034676017468679876,0.13136808460540758
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Linear,90/10,-2.9318583966638316,0.22779718094572166
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Ridge,90/10,-0.3680450124410841,0.1343691607108808
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Lasso,90/10,-0.3566252900679432,0.133807163793406
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,Kernel Ridge,90/10,-0.12371499089593185,0.12178042861606528
Rg norm w/0.406,pH regr out,All,ESM-12,12,50,GPR,90/10,-0.06198981666649783,0.11838851884002208
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Linear,80/20,-0.21692436888192845,0.1436523570848794
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Ridge,80/20,0.0488137089317886,0.1270029338749339
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Lasso,80/20,0.15928386991017995,0.11940036444843317
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Kernel Ridge,80/20,0.13124490179823345,0.12137511252606988
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,GPR,80/20,0.15853990808635376,0.11945318231812027
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Linear,85/15,-0.15750435586345435,0.14161752735328625
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Ridge,85/15,0.03314092283681502,0.1294306939731459
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Lasso,85/15,0.2072901850847635,0.11719600511122195
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Kernel Ridge,85/15,0.10418148414173112,0.12458498598505595
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,GPR,85/15,0.12204260550344048,0.12333672458132902
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Linear,90/10,-0.13448650821471952,0.14735906191360604
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Ridge,90/10,0.016525271830185262,0.13720147575192032
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Lasso,90/10,0.10300717240048218,0.1310302789635152
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,Kernel Ridge,90/10,0.06975384960938869,0.13343695446314077
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,50,GPR,90/10,-0.008306047628794166,0.13892274832841278
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Linear,80/20,0.2421330746247189,0.1133645946526594
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Ridge,80/20,0.2376761713834944,0.1136974462102274
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Lasso,80/20,0.2520105767339399,0.11262341470808256
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Kernel Ridge,80/20,0.21790517138205467,0.11516239005762995
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,GPR,80/20,0.16568819547641156,0.11894471680086545
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Linear,85/15,0.18318463219893266,0.11896457032763665
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Ridge,85/15,0.1791781058392149,0.11925597745254678
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Lasso,85/15,0.18143933889197728,0.11909159859185584
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Kernel Ridge,85/15,0.1717263076947494,0.11979608465461168
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,GPR,85/15,0.0754564248347821,0.1265666784316212
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Linear,90/10,0.020833695910351446,0.1369006185226231
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Ridge,90/10,0.036860408903118036,0.13577562110823962
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Lasso,90/10,0.029120752299609087,0.13632006658502938
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,Kernel Ridge,90/10,0.020015901945264036,0.13695777588832317
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,20,GPR,90/10,-0.10987231575136147,0.1457517204120088
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Linear,80/20,-0.5501106556189714,0.15851760979060944
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Ridge,80/20,-0.17086639410860216,0.13776846987892793
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Lasso,80/20,-0.06298945027006253,0.131268535949871
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Kernel Ridge,80/20,0.01720858123528124,0.12621961241971716
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,GPR,80/20,-0.1970932324954524,0.1393028982491967
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Linear,85/15,0.044817804231568004,0.13067617962523287
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Ridge,85/15,0.12194073208513545,0.1252896613679884
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Lasso,85/15,-0.0071720898045983805,0.13418536782112678
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Kernel Ridge,85/15,0.0035301095521841352,0.13347053769686218
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,GPR,85/15,0.04422019208407346,0.1307170521737488
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Linear,90/10,-0.35414224615847556,0.13368465346042643
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Ridge,90/10,-0.2096892558128607,0.12635322251039469
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Lasso,90/10,-0.3566252900679432,0.133807163793406
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,Kernel Ridge,90/10,-0.12116239404672746,0.12164203361615729
Rg norm w/0.406,pH regr out,All,ESM-12,12,20,GPR,90/10,-0.03925871089061439,0.11711465614865485
Rg w/no norm,buffer regr out,All,ESM-6,0,106,Linear,80/20,-1.4307157895546725,2.614397211524267
Rg w/no norm,buffer regr out,All,ESM-6,0,106,Ridge,80/20,0.037895343308847806,1.6448096258643423
Rg w/no norm,buffer regr out,All,ESM-6,0,106,Lasso,80/20,-0.028660714110544383,1.7007503050446209
Rg w/no norm,buffer regr out,All,ESM-6,0,106,Kernel Ridge,80/20,0.13965981662878013,1.5553910099483197
Rg w/no norm,buffer regr out,All,ESM-6,0,106,GPR,80/20,0.07989574975708535,1.6085071621420728
Rg w/no norm,buffer regr out,All,ESM-6,0,112,Linear,85/15,-1.7274837991225422,2.7795855891198857
Rg w/no norm,buffer regr out,All,ESM-6,0,112,Ridge,85/15,0.12821002537375004,1.5714656659257717
Rg w/no norm,buffer regr out,All,ESM-6,0,112,Lasso,85/15,-0.05950688995629361,1.7324106872012281
Rg w/no norm,buffer regr out,All,ESM-6,0,112,Kernel Ridge,85/15,0.22059376266119457,1.4858702934792318
Rg w/no norm,buffer regr out,All,ESM-6,0,112,GPR,85/15,0.10505716868890258,1.5921962927694127
Rg w/no norm,buffer regr out,All,ESM-6,0,120,Linear,90/10,-1.6844808748297435,2.7302987376470718
Rg w/no norm,buffer regr out,All,ESM-6,0,120,Ridge,90/10,0.11229314012632508,1.5700547573070036
Rg w/no norm,buffer regr out,All,ESM-6,0,120,Lasso,90/10,-0.1236843744894971,1.7664533880404816
Rg w/no norm,buffer regr out,All,ESM-6,0,120,Kernel Ridge,90/10,0.10994973602681213,1.5721257381385032
Rg w/no norm,buffer regr out,All,ESM-6,0,120,GPR,90/10,-0.021925476840320313,1.6845721804596931
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Linear,80/20,-0.17393927795459319,0.13794913485844404
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Ridge,80/20,-0.12467905538457202,0.13502384409921453
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Lasso,80/20,-0.06298945027006253,0.131268535949871
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Kernel Ridge,80/20,0.025689850885667886,0.12567380884612042
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,GPR,80/20,-0.03145971688208693,0.12930707865809793
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Linear,85/15,-0.0025609555873467027,0.13387784511726167
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Ridge,85/15,0.015514099941958182,0.13266552196202513
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Lasso,85/15,-0.0071720898045983805,0.13418536782112678
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Kernel Ridge,85/15,-0.012230115622259286,0.1345218858149898
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,GPR,85/15,-0.05338807011639002,0.13722951156907987
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Linear,90/10,-0.306447872446747,0.1313092902616179
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Ridge,90/10,-0.2806362737877286,0.13000567497777463
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Lasso,90/10,-0.3566252900679432,0.133807163793406
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,Kernel Ridge,90/10,-0.14155623370169734,0.12274337649353716
Rg norm w/0.406,pH regr out,All,ESM-12,12,10,GPR,90/10,-0.2650366741172443,0.12921144074627666
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Linear,80/20,0.11056344914748806,0.12281133398061943
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Ridge,80/20,0.09255026527058874,0.12404870974508757
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Lasso,80/20,0.09118133991010746,0.12414224078258161
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Kernel Ridge,80/20,0.14577991039646743,0.12035547547222937
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,GPR,80/20,0.08054861708966332,0.12486633006902832
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Linear,85/15,0.11384399534368905,0.12391126270548317
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Ridge,85/15,0.1082667090332401,0.12430058727204009
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Lasso,85/15,0.09243877125161237,0.12539887997786153
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Kernel Ridge,85/15,0.17904571939257496,0.11926559417858162
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,GPR,85/15,-0.04788857533619728,0.13474518128964819
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Linear,90/10,0.06896732842995024,0.13349335287778258
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Ridge,90/10,0.05620747956842653,0.1344050064482713
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Lasso,90/10,0.06631768447934705,0.13368317358210313
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,Kernel Ridge,90/10,0.10558184925084924,0.13084209292190435
Rg norm w/0.406,pH regr out,Inliers,ESM-12,12,10,GPR,90/10,-0.28163995540571785,0.15662468101665766
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,104,Linear,80/20,-0.008223147206126491,1.7249374783608953
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,104,Ridge,80/20,0.1422961381134955,1.5909762961466012
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,104,Lasso,80/20,0.22569877448001063,1.5116456537446292
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,104,Kernel Ridge,80/20,0.18267361782204872,1.553076274215044
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,104,GPR,80/20,0.2067502307465776,1.530030201913043
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,110,Linear,85/15,-0.07031787433836789,1.704997999044035
Rg w/no norm,buffer regr out,Inliers,ESM-6,0,110,Ridge,85/15,0.15263028213345053,1.5170641807907919
