Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Kernel Ridge,80/20,0.1941788949049985,0.12956129996583957
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,GPR,80/20,0.08377825417893447,0.1381517134322235
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Linear,85/15,-0.568368046278416,0.1866324338237251
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Ridge,85/15,-0.146175500307417,0.15954701652248837
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Lasso,85/15,0.044140540524582605,0.14570020006024673
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Kernel Ridge,85/15,0.21014027882306008,0.13244577553451387
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,GPR,85/15,0.1105431465642025,0.1405482912003158
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Linear,90/10,-1.3637667057421332,0.17955342899576068
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Ridge,90/10,-0.6137144219679191,0.1483558711147422
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Lasso,90/10,-0.006983379881390306,0.11719323674190481
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,Kernel Ridge,90/10,-0.23823835018338002,0.1299551584648336
Rg norm w/0.421,buffer regr out,All,ESM-12,1,20,GPR,90/10,-0.8799181745443818,0.1601256372398059
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Linear,80/20,-0.3828134932827014,0.16972185991054245
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Ridge,80/20,-0.19184754214728295,0.1575673861417888
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Lasso,80/20,0.042854055114096234,0.14120336936915287
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Kernel Ridge,80/20,0.009080739214641254,0.14367298438047715
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,GPR,80/20,0.1821309243233944,0.13052625324311415
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Linear,85/15,-0.2808458837044594,0.1686597939202746
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Ridge,85/15,-0.1304971678506175,0.1584520514249981
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Lasso,85/15,0.044140540524582605,0.14570020006024673
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Kernel Ridge,85/15,0.0005432805257361562,0.14898588427474005
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,GPR,85/15,0.23789935603503398,0.13009760188160163
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Linear,90/10,-0.6287289536199485,0.14904444913165765
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Ridge,90/10,-0.4455235366627348,0.14041192115777348
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Lasso,90/10,-0.006983379881390306,0.11719323674190481
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,Kernel Ridge,90/10,-0.1454326469267908,0.12499026141629227
Rg norm w/0.421,buffer regr out,All,ESM-12,1,10,GPR,90/10,-0.15142261042313399,0.12531664937718567
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Linear,80/20,-0.027818067415382952,0.12310634403280875
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Ridge,80/20,0.03706116158660766,0.11915757657122339
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Lasso,80/20,0.054592226579939895,0.11806791517672766
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Kernel Ridge,80/20,-0.19696182293675268,0.13285027556342333
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,GPR,80/20,-0.3303307702847331,0.14005613209374096
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Linear,85/15,0.04003705363652543,0.12105129181053081
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Ridge,85/15,0.11068291697153365,0.1165119607152811
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Lasso,85/15,0.17918676786437626,0.11193460418990457
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Kernel Ridge,85/15,0.14681612828298107,0.11412045958148447
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,GPR,85/15,-0.26141306952147136,0.13876209771962944
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Linear,90/10,0.21019032686193173,0.09754181484941639
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Ridge,90/10,0.24776649953444674,0.09519320364666824
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Lasso,90/10,0.26247860616085616,0.09425771750628055
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,Kernel Ridge,90/10,0.22852606452675173,0.09640293060708782
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,1,10,GPR,90/10,-0.11489683048137045,0.11589026286656669
Rg norm w/0.421,buffer regr out,All,ESM-12,2,106,Linear,80/20,-6.551936648852966,0.39662962295524457
Rg norm w/0.421,buffer regr out,All,ESM-12,2,106,Ridge,80/20,0.010612683740572004,0.14356188341401377
Rg norm w/0.421,buffer regr out,All,ESM-12,2,106,Lasso,80/20,0.054171344277490485,0.1403660930330547
Rg norm w/0.421,buffer regr out,All,ESM-12,2,106,Kernel Ridge,80/20,0.17160986630609154,0.1313631145807492
Rg norm w/0.421,buffer regr out,All,ESM-12,2,106,GPR,80/20,0.18815336553596895,0.1300447952902827
Rg norm w/0.421,buffer regr out,All,ESM-12,2,112,Linear,85/15,-11.557817892241237,0.5281049245754348
Rg norm w/0.421,buffer regr out,All,ESM-12,2,112,Ridge,85/15,0.042728283254792276,0.14580779444416622
Rg norm w/0.421,buffer regr out,All,ESM-12,2,112,Lasso,85/15,0.03137344153791033,0.14667000717034276
Rg norm w/0.421,buffer regr out,All,ESM-12,2,112,Kernel Ridge,85/15,0.192901669015205,0.13388328244265021
Rg norm w/0.421,buffer regr out,All,ESM-12,2,112,GPR,85/15,0.10652249521153723,0.14086559636664742
Rg norm w/0.421,buffer regr out,All,ESM-12,2,120,Linear,90/10,-12.037069392331222,0.42167843014650186
Rg norm w/0.421,buffer regr out,All,ESM-12,2,120,Ridge,90/10,-0.4934382489353071,0.14272006433763584
Rg norm w/0.421,buffer regr out,All,ESM-12,2,120,Lasso,90/10,-0.041110990125803104,0.11916258431036153
Rg norm w/0.421,buffer regr out,All,ESM-12,2,120,Kernel Ridge,90/10,-0.1470325649133264,0.1250775229356141
Rg norm w/0.421,buffer regr out,All,ESM-12,2,120,GPR,90/10,-0.7116457469475839,0.1527911995321052
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,104,Linear,80/20,-0.44222811045107147,0.14582745222718152
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,104,Ridge,80/20,0.08679077779013444,0.11603992902325432
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,104,Lasso,80/20,0.08246498342225961,0.1163144399577471
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,104,Kernel Ridge,80/20,0.046921102534549064,0.1185459542854827
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,104,GPR,80/20,-0.012809051779113068,0.12220419013004954
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,110,Linear,85/15,-0.23109384552169066,0.13708431728977175
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,110,Ridge,85/15,0.2423447601106249,0.10754197524120089
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,110,Lasso,85/15,0.11461923191910106,0.1162538208433173
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,110,Kernel Ridge,85/15,0.1774541074388939,0.11205268368072521
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,110,GPR,85/15,0.03712478991109813,0.12123477093330151
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,116,Linear,90/10,0.34388996900488566,0.08890331319979652
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,116,Ridge,90/10,0.43894248226374644,0.082211637860361
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,116,Lasso,90/10,0.2963856903217045,0.09206550489026068
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,116,Kernel Ridge,90/10,0.2783914238079712,0.093235316746266
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,116,GPR,90/10,0.10615249701858842,0.10376749270546261
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Linear,80/20,-0.39236443368036067,0.14328435425445185
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Ridge,80/20,0.08757156739854177,0.11599031161737552
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Lasso,80/20,0.08246498342225961,0.1163144399577471
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Kernel Ridge,80/20,0.048254460639995944,0.11846300232257251
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,GPR,80/20,-0.011459704439446883,0.12212275777261904
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Linear,85/15,-0.27062886825492716,0.1392680685136735
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Ridge,85/15,0.24140361017860312,0.1076087481647196
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Lasso,85/15,0.11461923191910106,0.1162538208433173
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Kernel Ridge,85/15,0.17558676923629635,0.11217980220352068
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,GPR,85/15,0.03753260688464244,0.12120909427598646
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Linear,90/10,0.28426478136463973,0.09285510841638857
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Ridge,90/10,0.44159318064223463,0.08201720480755773
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Lasso,90/10,0.2963856903217045,0.09206550489026068
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,Kernel Ridge,90/10,0.2789418822069125,0.09319974901881706
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,100,GPR,90/10,0.10043888853534999,0.104098613162337
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Linear,80/20,-3.308524786135508,0.2995851456352827
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Ridge,80/20,0.02195009466483122,0.14273697405846858
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Lasso,80/20,0.054171344277490485,0.1403660930330547
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Kernel Ridge,80/20,0.17283252584349118,0.13126613631775427
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,GPR,80/20,0.19415895377666625,0.12956290304033694
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Linear,85/15,-4.48519425362771,0.34902708735527144
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Ridge,85/15,0.05678588078249713,0.14473323638447919
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Lasso,85/15,0.03137344153791033,0.14667000717034276
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Kernel Ridge,85/15,0.19533828999744518,0.13368103360209738
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,GPR,85/15,0.10848024802228151,0.14071118215304598
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Linear,90/10,-7.470360836852127,0.3398931041935545
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Ridge,90/10,-0.4933751807849853,0.14271705075956878
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Lasso,90/10,-0.041110990125803104,0.11916258431036153
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,Kernel Ridge,90/10,-0.1471265191968394,0.12508264542680372
Rg norm w/0.421,buffer regr out,All,ESM-12,2,100,GPR,90/10,-0.698066377424921,0.15218390690213193
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Linear,80/20,-1.1717795892874472,0.21269821814184736
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Ridge,80/20,-7.690697247597633e-05,0.1443353393160679
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Lasso,80/20,0.054171344277490485,0.1403660930330547
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Kernel Ridge,80/20,0.1834125414675628,0.1304239445271452
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,GPR,80/20,0.1807668558174217,0.1306350558500076
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Linear,85/15,-0.8481673538284527,0.2025973564083892
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Ridge,85/15,0.0707472154874339,0.1436580815529384
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Lasso,85/15,0.03137344153791033,0.14667000717034276
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Kernel Ridge,85/15,0.2079191694158341,0.1326318655654574
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,GPR,85/15,0.1885379338124784,0.13424472763946269
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Linear,90/10,-2.0931825455272146,0.20539703649746013
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Ridge,90/10,-0.5400966459352681,0.14493236709359736
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Lasso,90/10,-0.041110990125803104,0.11916258431036153
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,Kernel Ridge,90/10,-0.1491912018017214,0.1251951612894014
Rg norm w/0.421,buffer regr out,All,ESM-12,2,50,GPR,90/10,-0.3778389561328912,0.1370852181798934
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Linear,80/20,-0.2299450762595754,0.13466823534974584
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Ridge,80/20,0.08163888569090472,0.1163667897182973
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Lasso,80/20,0.08246498342225961,0.1163144399577471
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Kernel Ridge,80/20,0.05151605744129206,0.11825984395295934
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,GPR,80/20,-0.26904400457341704,0.1367919847885429
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Linear,85/15,0.25207541871615613,0.10684915621401213
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Ridge,85/15,0.23829991902577774,0.10782865654328808
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Lasso,85/15,0.11461923191910106,0.1162538208433173
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Kernel Ridge,85/15,0.17835672814942283,0.11199118630051927
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,GPR,85/15,-0.2152093519657874,0.13619706380081978
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Linear,90/10,0.5857562575010822,0.07064112156938697
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Ridge,90/10,0.435599445726395,0.08245620131005078
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Lasso,90/10,0.4141930702966662,0.08400533342932458
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,Kernel Ridge,90/10,0.30284004307583823,0.09164226715444296
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,50,GPR,90/10,-0.060577749469128195,0.11303185716373716
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Linear,80/20,-0.09923395991522588,0.12731142484653385
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Ridge,80/20,0.042811883904597225,0.11880123603866101
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Lasso,80/20,0.00982627389941726,0.12083089972568897
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Kernel Ridge,80/20,-0.015523683652668874,0.12236785246905514
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,GPR,80/20,-0.30416680265599183,0.13867203241258386
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Linear,85/15,0.11602363246574299,0.11616158271777187
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Ridge,85/15,0.18957389097721855,0.11122410132669663
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Lasso,85/15,0.09848254226275321,0.1173084412259871
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Kernel Ridge,85/15,0.12235580041870964,0.11574478614766705
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,GPR,85/15,-0.23419562546284167,0.13725690278941674
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Linear,90/10,0.362517589162796,0.08763219918777015
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Ridge,90/10,0.3672344315670196,0.08730739436578575
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Lasso,90/10,0.2963856903217045,0.09206550489026068
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,Kernel Ridge,90/10,0.22957788421163194,0.09633719080666879
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,20,GPR,90/10,-0.10529521687999344,0.11539015397238989
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Linear,80/20,-0.0021430590280639983,0.12155901479905751
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Ridge,80/20,0.05679641071961128,0.11793019931618397
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Lasso,80/20,0.08379800399303816,0.11622991680911292
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Kernel Ridge,80/20,0.06150198692230813,0.11763565877171997
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,GPR,80/20,-0.32414487700944683,0.13973012979881513
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Linear,85/15,0.22848427853854814,0.10852119902757922
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Ridge,85/15,0.23204116713183642,0.10827075453220024
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Lasso,85/15,0.2099245543107805,0.10981874487263693
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Kernel Ridge,85/15,0.18140579652538513,0.11178319691029312
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,GPR,85/15,-0.254974735750926,0.13840751933898277
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Linear,90/10,0.25517720599253635,0.09472314019513157
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Ridge,90/10,0.30335193527602444,0.09160861664454487
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Lasso,90/10,0.28751144398233075,0.09264426797259519
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,Kernel Ridge,90/10,0.2748919895158791,0.09346111523989693
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,2,10,GPR,90/10,-0.12543959941316607,0.11643691856488791
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Linear,80/20,-0.1927177984966031,0.15762490146628128
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Ridge,80/20,-0.08061678010226747,0.1500347405429477
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Lasso,80/20,0.054171344277490485,0.1403660930330547
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Kernel Ridge,80/20,0.09032277444143677,0.13765742423120791
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,GPR,80/20,0.12877632000714667,0.134716506968455
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Linear,85/15,-0.0343928847403161,0.15156743084807175
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Ridge,85/15,0.013732068553352073,0.14799961410345755
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Lasso,85/15,0.03137344153791033,0.14667000717034276
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Kernel Ridge,85/15,-0.04578291578642224,0.1523996249714043
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,GPR,85/15,0.1677338166555321,0.1359547079394989
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Linear,90/10,-0.5556102212475682,0.1456604984707718
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Ridge,90/10,-0.38927625192589543,0.13765300729145782
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Lasso,90/10,-0.041110990125803104,0.11916258431036153
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,Kernel Ridge,90/10,-0.3882158062581371,0.13760046144200505
Rg norm w/0.421,buffer regr out,All,ESM-12,2,10,GPR,90/10,-0.5420303177533492,0.14502332363260875
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Linear,80/20,-0.2797675487402995,0.1632756888834567
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Ridge,80/20,0.0010835504378623462,0.1442515739425768
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Lasso,80/20,0.054171344277490485,0.1403660930330547
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Kernel Ridge,80/20,0.18694087409106142,0.1301418698890738
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,GPR,80/20,0.14777236792842852,0.1332397422003289
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Linear,85/15,-0.15077480687082923,0.15986680654163177
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Ridge,85/15,0.05494489366751576,0.14487441436718396
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Lasso,85/15,0.03137344153791033,0.14667000717034276
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Kernel Ridge,85/15,0.22170669666097187,0.13147245532790536
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,GPR,85/15,0.23913694605737845,0.12999192495151252
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Linear,90/10,-1.0248871513681324,0.16618499567802142
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Ridge,90/10,-0.5005795878746542,0.1430608875480808
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Lasso,90/10,-0.041110990125803104,0.11916258431036153
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,Kernel Ridge,90/10,-0.21641601443148462,0.12880492301085983
Rg norm w/0.421,buffer regr out,All,ESM-12,2,20,GPR,90/10,-0.4149029378039377,0.13891678444071842
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,104,Linear,80/20,-0.38391345727712767,0.14284885919028906
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,104,Ridge,80/20,0.09239647470003243,0.11568322763728574
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,104,Lasso,80/20,0.06208562410341123,0.11759907519841829
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,104,Kernel Ridge,80/20,0.017052322331670644,0.12038919504171798
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,104,GPR,80/20,0.00406604476414496,0.12118185044181792
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,110,Linear,85/15,-0.22495979831059953,0.13674237270977097
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,110,Ridge,85/15,0.20952940319932845,0.10984620400629058
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,110,Lasso,85/15,0.18407655547283341,0.11160069507949563
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,110,Kernel Ridge,85/15,0.12313281778630192,0.1156935378035639
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,110,GPR,85/15,0.0530606283249454,0.12022735157846944
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,116,Linear,90/10,-0.20224441813494343,0.12034442943519101
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,116,Ridge,90/10,0.3434898931368555,0.08893041433229777
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,116,Lasso,90/10,0.3587635882119178,0.08788984431125996
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,116,Kernel Ridge,90/10,0.2855535905445602,0.09277146963873083
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,116,GPR,90/10,0.14229055155823755,0.10164820284811515
Rg norm w/0.421,buffer regr out,All,ESM-12,3,106,Linear,80/20,-2.7257576495282105,0.27858856026308954
Rg norm w/0.421,buffer regr out,All,ESM-12,3,106,Ridge,80/20,0.06404033011495636,0.13963186727868818
Rg norm w/0.421,buffer regr out,All,ESM-12,3,106,Lasso,80/20,0.03603305869488116,0.1417056113873876
Rg norm w/0.421,buffer regr out,All,ESM-12,3,106,Kernel Ridge,80/20,0.1815504276743748,0.13057256665369799
Rg norm w/0.421,buffer regr out,All,ESM-12,3,106,GPR,80/20,0.26767134936020254,0.12351195348612568
Rg norm w/0.421,buffer regr out,All,ESM-12,3,112,Linear,85/15,-4.401903210662741,0.3463670143778917
Rg norm w/0.421,buffer regr out,All,ESM-12,3,112,Ridge,85/15,0.12275228130687743,0.1395803396005173
Rg norm w/0.421,buffer regr out,All,ESM-12,3,112,Lasso,85/15,0.014221468303584728,0.14796288982225103
Rg norm w/0.421,buffer regr out,All,ESM-12,3,112,Kernel Ridge,85/15,0.20478471465799564,0.1328940345848586
Rg norm w/0.421,buffer regr out,All,ESM-12,3,112,GPR,85/15,0.24045952990387576,0.12987889541403194
Rg norm w/0.421,buffer regr out,All,ESM-12,3,120,Linear,90/10,-6.7146609875004275,0.3243768267220636
Rg norm w/0.421,buffer regr out,All,ESM-12,3,120,Ridge,90/10,-0.5062174144173108,0.14332938257524283
Rg norm w/0.421,buffer regr out,All,ESM-12,3,120,Lasso,90/10,-0.0453391537842982,0.11940431088958145
Rg norm w/0.421,buffer regr out,All,ESM-12,3,120,Kernel Ridge,90/10,-0.14675436369660688,0.1250623538679329
Rg norm w/0.421,buffer regr out,All,ESM-12,3,120,GPR,90/10,-0.2349451082131624,0.12978222781587598
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Linear,80/20,-0.24481599611346616,0.13547990716862893
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Ridge,80/20,0.09412132452169819,0.11557325060379367
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Lasso,80/20,0.06208562410341123,0.11759907519841829
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Kernel Ridge,80/20,0.018086343231577096,0.12032585611629604
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,GPR,80/20,0.005371506714846097,0.12110240231712435
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Linear,85/15,-0.42836492753413524,0.14765963220746567
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Ridge,85/15,0.2037709908356906,0.11024558125002201
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Lasso,85/15,0.18407655547283341,0.11160069507949563
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Kernel Ridge,85/15,0.11557160291202351,0.11619127907582259
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,GPR,85/15,0.05046877875588185,0.12039177513278515
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Linear,90/10,-0.4341810638404213,0.13144122547913362
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Ridge,90/10,0.3356112115040011,0.08946244333054082
Rg norm w/0.421,buffer regr out,Inliers,ESM-12,3,100,Lasso,90/10,0.3587635882119178,0.08788984431125996
