Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Linear,80/20,0.4181797682335685,1.476537785331831
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Ridge,80/20,0.4297698379772753,1.4617572227852733
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Lasso,80/20,0.4628877362599352,1.418674263162205
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Kernel Ridge,80/20,0.39472082900356464,1.5060105711510337
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,GPR,80/20,0.0804690772918335,1.8562365723194685
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Linear,85/15,0.39938963738024413,1.596538636760413
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Ridge,85/15,0.4016733696811834,1.593500444619183
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Lasso,85/15,0.401254508636409,1.594058115341518
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Kernel Ridge,85/15,0.40477392664461265,1.5893662843851197
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,GPR,85/15,0.2812317895274792,1.746535642918589
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Linear,90/10,0.3445952213966965,1.7905414348047564
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Ridge,90/10,0.3461226333201063,1.7884538015633238
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Lasso,90/10,0.314723791363008,1.8308906246817744
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,Kernel Ridge,90/10,0.397011250857746,1.717450299826591
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,20,GPR,90/10,0.24040192176802577,1.9276203491543946
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Linear,80/20,-0.08576921772952195,2.185505038995888
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Ridge,80/20,-0.07444884298979626,2.174082002879924
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Lasso,80/20,-0.08577323935529568,2.1855090864836555
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Kernel Ridge,80/20,-0.08678945659411119,2.186531598599022
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,GPR,80/20,0.12622375050074386,1.9605736776217249
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Linear,85/15,0.09642120794269582,2.097300281547557
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Ridge,85/15,0.10389152519045608,2.0886125966247815
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Lasso,85/15,0.09642065578169912,2.097300922358988
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Kernel Ridge,85/15,0.16762498855602082,2.0129691428970644
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,GPR,85/15,0.12956849552755578,2.0584717034983355
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Linear,90/10,-0.43404769279148225,2.413836112666422
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Ridge,90/10,-0.4216315702988349,2.403363783468977
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Lasso,90/10,-0.42176382325449024,2.40347557212734
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,Kernel Ridge,90/10,-0.24133258109270872,2.245794738390554
Rg w/no norm,expr pH only regr out,All,ESM-12,6,20,GPR,90/10,-0.34979562409245,2.3418549420655985
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Linear,80/20,0.2763315563997165,1.6467208081107427
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Ridge,80/20,0.2763316274161466,1.6467207273111464
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Lasso,80/20,0.2763706543429153,1.6466763234666837
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Kernel Ridge,80/20,0.24153783211208668,1.6858429623177944
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,GPR,80/20,-0.03368865682350597,1.9680903461009551
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Linear,85/15,0.22592211809918628,1.8124888840212559
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Ridge,85/15,0.22592217366864942,1.8124888189638253
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Lasso,85/15,0.22591437943181325,1.8124979439710767
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Kernel Ridge,85/15,0.2104697972841697,1.8304901516761758
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,GPR,85/15,0.05541902764568929,2.002177695677456
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Linear,90/10,0.2363474363366591,1.932758005128152
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Ridge,90/10,0.23833125391282517,1.9302459120172082
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Lasso,90/10,0.2213012014055954,1.9517056798396095
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,Kernel Ridge,90/10,0.3041700452768984,1.8449352725663883
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,6,10,GPR,90/10,0.07304272404462209,2.129410702560162
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Linear,80/20,-0.17992390801567448,2.278295488652656
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Ridge,80/20,-0.15362099375479343,2.2527584380149266
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Lasso,80/20,-0.133343072924079,2.2328715845977696
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Kernel Ridge,80/20,-0.09854249464390996,2.1983228814247355
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,GPR,80/20,0.066277378346421,2.0267117719151426
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Linear,85/15,-0.05870093470477955,2.270200677228433
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Ridge,85/15,-0.03930188281769631,2.24930556464844
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Lasso,85/15,-0.01720430170513998,2.2252647822357825
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Kernel Ridge,85/15,0.0779844298126422,2.1185890739125695
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,GPR,85/15,0.1353475612707158,2.05162690614862
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Linear,90/10,-0.39884188485955896,2.3840222077750233
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Ridge,90/10,-0.3871476324336054,2.3740361363841824
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Lasso,90/10,-0.2974854976456076,2.2960283118644997
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,Kernel Ridge,90/10,-0.23431091577254315,2.239434000572656
Rg w/no norm,expr pH only regr out,All,ESM-12,6,10,GPR,90/10,-0.3801661419803073,2.368054358584974
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,104,Linear,80/20,0.2781061523397128,1.6447005059982753
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,104,Ridge,80/20,0.4930678136896467,1.3782407581848917
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,104,Lasso,80/20,0.45262332561787866,1.4321658016360332
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,104,Kernel Ridge,80/20,0.3816554286641388,1.522177968847843
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,104,GPR,80/20,0.29946658392002845,1.6201849136992006
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,110,Linear,85/15,0.33702588745077444,1.6773794106856046
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,110,Ridge,85/15,0.5110012726337104,1.440578361206694
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,110,Lasso,85/15,0.4983997204763876,1.4590222250513134
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,110,Kernel Ridge,85/15,0.4591288230479498,1.5150603820902537
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,110,GPR,85/15,0.34297811081341945,1.6698326245858637
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,116,Linear,90/10,0.20377255163353447,1.9735500563883277
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,116,Ridge,90/10,0.4906903840587792,1.5784125001238187
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,116,Lasso,90/10,0.4479282789815655,1.6433396144959496
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,116,Kernel Ridge,90/10,0.39214891241809624,1.7243609241618858
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,116,GPR,90/10,0.2911563728037352,1.8621076885592323
Rg w/no norm,expr pH only regr out,All,ESM-12,7,106,Linear,80/20,-0.231087719746091,2.32716699693009
Rg w/no norm,expr pH only regr out,All,ESM-12,7,106,Ridge,80/20,-0.07507282035518004,2.1747132014106496
Rg w/no norm,expr pH only regr out,All,ESM-12,7,106,Lasso,80/20,-0.18001753421209132,2.2783858774939065
Rg w/no norm,expr pH only regr out,All,ESM-12,7,106,Kernel Ridge,80/20,0.0033865596182306446,2.0938541138127014
Rg w/no norm,expr pH only regr out,All,ESM-12,7,106,GPR,80/20,-0.2598699324337359,2.3542138228626452
Rg w/no norm,expr pH only regr out,All,ESM-12,7,112,Linear,85/15,-0.3728746505947502,2.5851934308379736
Rg w/no norm,expr pH only regr out,All,ESM-12,7,112,Ridge,85/15,0.1187212778804757,2.0712582100660595
Rg w/no norm,expr pH only regr out,All,ESM-12,7,112,Lasso,85/15,-0.1368009192058277,2.3524467888071157
Rg w/no norm,expr pH only regr out,All,ESM-12,7,112,Kernel Ridge,85/15,0.09664955870652725,2.097035251874848
Rg w/no norm,expr pH only regr out,All,ESM-12,7,112,GPR,85/15,-0.27802766321715566,2.494294492658693
Rg w/no norm,expr pH only regr out,All,ESM-12,7,120,Linear,90/10,-0.611019371347103,2.5584466428371724
Rg w/no norm,expr pH only regr out,All,ESM-12,7,120,Ridge,90/10,-0.28017552507140353,2.2806610351823884
Rg w/no norm,expr pH only regr out,All,ESM-12,7,120,Lasso,90/10,-0.32873846579165433,2.323516370133859
Rg w/no norm,expr pH only regr out,All,ESM-12,7,120,Kernel Ridge,90/10,-0.3006988357415432,2.2988697127469835
Rg w/no norm,expr pH only regr out,All,ESM-12,7,120,GPR,90/10,-0.5660675889014735,2.5225003407718702
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Linear,80/20,0.31128383966691797,1.606461391662512
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Ridge,80/20,0.4953963003575481,1.3750717850760448
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Lasso,80/20,0.45262332561787866,1.4321658016360332
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Kernel Ridge,80/20,0.3862095554794298,1.5165621657831398
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,GPR,80/20,0.30731485114724644,1.6110836638643653
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Linear,85/15,0.2955423120380214,1.7290616528058251
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Ridge,85/15,0.5085973013403869,1.4441150403500371
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Lasso,85/15,0.4983997204763876,1.4590222250513134
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Kernel Ridge,85/15,0.4603253010956404,1.5133836980862567
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,GPR,85/15,0.3438709840711367,1.6686976123410575
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Linear,90/10,0.23654896415459004,1.9325029610002096
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Ridge,90/10,0.4878012771055631,1.5828830163081802
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Lasso,90/10,0.4479282789815655,1.6433396144959496
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,Kernel Ridge,90/10,0.397597652490707,1.7166149935013484
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,100,GPR,90/10,0.2985454446648542,1.8523768451644673
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Linear,80/20,-0.2582157303436421,2.352667780497758
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Ridge,80/20,-0.07722104402438146,2.176884886349661
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Lasso,80/20,-0.18001753421209132,2.2783858774939065
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Kernel Ridge,80/20,-0.00023041342915952612,2.0976502470726364
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,GPR,80/20,-0.2654819457008064,2.3594513472567646
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Linear,85/15,-0.26720618088673476,2.4837120361069176
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Ridge,85/15,0.10178010334698584,2.09107175628498
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Lasso,85/15,-0.1368009192058277,2.3524467888071157
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Kernel Ridge,85/15,0.09013134891584562,2.104587330398476
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,GPR,85/15,-0.2980514667778058,2.5137585268716127
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Linear,90/10,-0.5191808182821036,2.484452608541089
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Ridge,90/10,-0.27874810032631303,2.27938918615834
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Lasso,90/10,-0.32873846579165433,2.323516370133859
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,Kernel Ridge,90/10,-0.266803925643474,2.268718868770131
Rg w/no norm,expr pH only regr out,All,ESM-12,7,100,GPR,90/10,-0.5675482240015746,2.5236925052094974
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Linear,80/20,-0.37009693484972805,2.4550407041265547
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Ridge,80/20,-0.18763001338746466,2.285723176272638
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Lasso,80/20,-0.21064231997638871,2.3077617737570977
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Kernel Ridge,80/20,-0.1037499245475737,2.2035270852326345
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,GPR,80/20,0.06617348165886094,2.026824526376485
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Linear,85/15,-0.1946156949967892,2.4115246679846054
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Ridge,85/15,-0.04584374156912374,2.2563735575465143
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Lasso,85/15,-0.10767450531431022,2.3221147687365327
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Kernel Ridge,85/15,0.01787392683334421,2.186559103562382
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,GPR,85/15,0.004366668751187963,2.2015437190694036
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Linear,90/10,-0.6183820091732519,2.5642862507928497
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Ridge,90/10,-0.5067177537666869,2.474240637704252
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Lasso,90/10,-0.567041596976184,2.523284647214564
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,Kernel Ridge,90/10,-0.5181815245293211,2.4836353567875866
Rg w/no norm,expr pH only regr out,All,ESM-12,7,50,GPR,90/10,-0.5313091920247399,2.4943502019948522
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Linear,80/20,0.38161081447240564,1.522232881204148
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Ridge,80/20,0.4830791220699885,1.3917530841455668
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Lasso,80/20,0.48206058038511035,1.393123565576082
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Kernel Ridge,80/20,0.3851524777589501,1.5178675253362446
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,GPR,80/20,0.3535581332469756,1.5563773203969913
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Linear,85/15,0.41605132815070334,1.5742378861400295
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Ridge,85/15,0.4794691129205114,1.4862993055485285
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Lasso,85/15,0.4842038422409959,1.479524202615154
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Kernel Ridge,85/15,0.44523199093885046,1.5344004854714928
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,GPR,85/15,0.39019542467946355,1.6087122238281415
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Linear,90/10,0.4202651788435462,1.684008452357901
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Ridge,90/10,0.4704815602956035,1.6094226827867817
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Lasso,90/10,0.44552443853718393,1.646913457594917
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,Kernel Ridge,90/10,0.40513492549323504,1.705842024987683
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,50,GPR,90/10,0.31406662906495275,1.8317683028762304
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Linear,80/20,0.4379512148142781,1.4512330571920433
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Ridge,80/20,0.4390853381916192,1.4497681412481602
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Lasso,80/20,0.4379501709840645,1.4512344047976682
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Kernel Ridge,80/20,0.4233230396963197,1.469997025808018
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,GPR,80/20,0.2125394195612288,1.7177682332903852
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Linear,85/15,0.4643034117821869,1.5077955692272695
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Ridge,85/15,0.4639329145956761,1.508316888077926
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Lasso,85/15,0.46287915078258657,1.5097986330658628
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Kernel Ridge,85/15,0.45914112295298204,1.5150431550632295
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,GPR,85/15,0.29303362851102066,1.732137645617255
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Linear,90/10,0.4601638485374001,1.6250269059103948
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Ridge,90/10,0.45694354295159356,1.6298666171083958
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Lasso,90/10,0.4601582900455563,1.625035272037345
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,Kernel Ridge,90/10,0.4629485277318962,1.6208302349862085
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,20,GPR,90/10,0.24837387309839687,1.91747852036603
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Linear,80/20,-0.1788657379267975,2.277273657973605
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Ridge,80/20,-0.17209148454961487,2.270721149734973
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Lasso,80/20,-0.16113542950977178,2.2600835176545298
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Kernel Ridge,80/20,-0.029366434462982927,2.127982494668034
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,GPR,80/20,0.07620121948518621,2.015912798013024
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Linear,85/15,-0.09859258344800748,2.3125755624479756
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Ridge,85/15,-0.08828277307183718,2.3016987291703277
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Lasso,85/15,-0.0705032683230935,2.282819635382092
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Kernel Ridge,85/15,0.0634581760820726,2.135212921800533
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,GPR,85/15,0.016390071517357385,2.1882102728228165
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Linear,90/10,-0.6633672115624418,2.599680945403612
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Ridge,90/10,-0.6461918742284429,2.5862244287512564
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Lasso,90/10,-0.6633439556915237,2.5996627720094887
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,Kernel Ridge,90/10,-0.36888044205237147,2.358352624898313
Rg w/no norm,expr pH only regr out,All,ESM-12,7,20,GPR,90/10,-0.5596141193987407,2.517297601015587
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Linear,80/20,0.32535343049925036,1.589967744551595
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Ridge,80/20,0.3253534119667021,1.5899677663898102
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Lasso,80/20,0.32534422620907755,1.589978590582119
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Kernel Ridge,80/20,0.34399922940960015,1.5678421306714239
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,GPR,80/20,0.16277831464263004,1.7712113646665921
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Linear,85/15,0.34185424419774835,1.6712601777043448
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Ridge,85/15,0.3418542050549952,1.6712602274028523
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Lasso,85/15,0.3418488705328546,1.6712670004892176
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Kernel Ridge,85/15,0.4091363711040502,1.5835312972586189
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,GPR,85/15,0.03272743287796398,2.0260840516548115
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Linear,90/10,0.2977721545677626,1.853397602744131
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Ridge,90/10,0.2977721436807099,1.8533976171112891
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Lasso,90/10,0.297761871599049,1.85341117267013
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,Kernel Ridge,90/10,0.3956542472541158,1.7193817425759959
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,7,10,GPR,90/10,0.024778558739013468,2.1841436296339234
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Linear,80/20,-0.4245816794759747,2.503379705317354
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Ridge,80/20,-0.42455849572351423,2.503359335136982
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Lasso,80/20,-0.41275200499580644,2.4929640504010906
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Kernel Ridge,80/20,-0.2173204571972276,2.314118050375304
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,GPR,80/20,-0.23206683078969137,2.328092236457852
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Linear,85/15,-0.220367831036419,2.437378501488216
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Ridge,85/15,-0.22036772897347734,2.437378399565657
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Lasso,85/15,-0.2079514009414547,2.424947449572644
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Kernel Ridge,85/15,0.010042528465857514,2.1952595216075053
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,GPR,85/15,-0.07276130092914079,2.2852259642413713
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Linear,90/10,-0.9393698666791859,2.807089789485241
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Ridge,90/10,-0.939369369040187,2.8070894293379927
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Lasso,90/10,-0.9208054691176526,2.7936222088293645
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,Kernel Ridge,90/10,-0.4318012946753702,2.411944766194986
Rg w/no norm,expr pH only regr out,All,ESM-12,7,10,GPR,90/10,-0.8912323801668667,2.7720332181036644
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,104,Linear,80/20,0.18165721327683304,1.7511275676632239
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,104,Ridge,80/20,0.4421619852339437,1.445786646006913
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,104,Lasso,80/20,0.4108512172639911,1.4858078485405417
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,104,Kernel Ridge,80/20,0.4181174322788924,1.476616881006279
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,104,GPR,80/20,0.374767594624541,1.5306323760426195
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,110,Linear,85/15,0.2939948754409457,1.730959669962012
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,110,Ridge,85/15,0.5142965771315593,1.4357162125348815
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,110,Lasso,85/15,0.4246875266864525,1.562553577632821
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,110,Kernel Ridge,85/15,0.49729892837368705,1.4606223038532198
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,110,GPR,85/15,0.38899310565786827,1.6102973487530243
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,116,Linear,90/10,0.31140408563773003,1.8353199882021873
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,116,Ridge,90/10,0.4956703448894185,1.5706767915707975
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,116,Lasso,90/10,0.44353161458865753,1.649870364222305
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,116,Kernel Ridge,90/10,0.43744747326726086,1.6588652649070454
Rg w/no norm,expr pH only regr out,Inliers,ESM-12,8,116,GPR,90/10,0.3707624482976424,1.7544334135506452
Rg w/no norm,expr pH only regr out,All,ESM-12,8,106,Linear,80/20,-1.8317837080331767,3.5294992104983054
Rg w/no norm,expr pH only regr out,All,ESM-12,8,106,Ridge,80/20,-0.18568940964098157,2.2838549612633705
Rg w/no norm,expr pH only regr out,All,ESM-12,8,106,Lasso,80/20,-0.30434820776325044,2.39540980318234
Rg w/no norm,expr pH only regr out,All,ESM-12,8,106,Kernel Ridge,80/20,-0.12515822936984544,2.2247942332376955
Rg w/no norm,expr pH only regr out,All,ESM-12,8,106,GPR,80/20,-0.284727513608265,2.3773250260294825
Rg w/no norm,expr pH only regr out,All,ESM-12,8,112,Linear,85/15,-1.5917841624420022,3.552033200976604
Rg w/no norm,expr pH only regr out,All,ESM-12,8,112,Ridge,85/15,-0.0781247143230861,2.290931487953715
Rg w/no norm,expr pH only regr out,All,ESM-12,8,112,Lasso,85/15,-0.17260586479223705,2.3892061920593273
Rg w/no norm,expr pH only regr out,All,ESM-12,8,112,Kernel Ridge,85/15,-0.029423667439860468,2.2385905963016657
Rg w/no norm,expr pH only regr out,All,ESM-12,8,112,GPR,85/15,-0.32077929856879583,2.535669969957201
Rg w/no norm,expr pH only regr out,All,ESM-12,8,120,Linear,90/10,-3.8277957606331148,4.428946429753338
