Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Lasso,80/20,0.07873465864735596,0.12270108363650928
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Kernel Ridge,80/20,-0.015017231523208219,0.12879314230911504
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,GPR,80/20,0.03693481587851821,0.1254538151745723
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Linear,85/15,-0.3805235584614046,0.15416918102399538
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Ridge,85/15,-0.18269004007464984,0.142695778105473
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Lasso,85/15,0.048563526193762696,0.12798690953404582
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Kernel Ridge,85/15,-0.04108532234257933,0.13388095945958048
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,GPR,85/15,0.00887102475945778,0.13062934241195281
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Linear,90/10,-0.7341077650017918,0.15699866845630137
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Ridge,90/10,-0.4736016934536309,0.14472647471380787
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Lasso,90/10,-0.34999622647665984,0.13852373883128258
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,Kernel Ridge,90/10,-0.26578460441584095,0.13413367765162304
Rg norm w/0.406,buffer regr out,All,ESM-12,11,20,GPR,90/10,0.016915357921849505,0.11820977300484851
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Linear,80/20,-0.043245118840455676,0.10484145677813292
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Ridge,80/20,0.08832592052545696,0.09800758090801552
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Lasso,80/20,0.13751883873123627,0.09532672548070766
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Kernel Ridge,80/20,0.05456800801374495,0.09980562375581768
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,GPR,80/20,-0.27196689566628063,0.1157651317577686
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Linear,85/15,0.014826037911488177,0.1014057196596622
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Ridge,85/15,0.07878347502437621,0.09805886201875696
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Lasso,85/15,0.09406315335772764,0.09724223922580302
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Kernel Ridge,85/15,-0.000294422896379265,0.10218094449683472
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,GPR,85/15,-0.18858872229175772,0.11138373877933429
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Linear,90/10,-0.09561795079396429,0.10571161295507389
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Ridge,90/10,0.017435742079218386,0.10010911240072248
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Lasso,90/10,-0.018083271289621283,0.10190248631149694
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,Kernel Ridge,90/10,-0.09963873857708205,0.105905409848555
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,20,GPR,90/10,-0.0616406102857614,0.10405953748795947
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Linear,80/20,0.14414757134155765,0.0949596947425608
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Ridge,80/20,0.153739715116479,0.09442605506349987
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Lasso,80/20,0.13451406494766494,0.09549263414988171
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Kernel Ridge,80/20,0.04959184223165414,0.10006793639963424
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,GPR,80/20,-0.30488976909972076,0.11725376026626612
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Linear,85/15,0.03660142024721913,0.10027876804314165
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Ridge,85/15,0.07173739649684874,0.09843315746274767
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Lasso,85/15,0.056081820845161334,0.09925974706318114
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Kernel Ridge,85/15,-0.03190983542550163,0.1037831540087187
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,GPR,85/15,-0.191306586039224,0.11151101281535121
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Linear,90/10,-0.029727647961450998,0.10248358675324128
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Ridge,90/10,0.034316723722077946,0.09924542250719223
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Lasso,90/10,0.1151620886005702,0.09500030306507776
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,Kernel Ridge,90/10,-0.08343775955149879,0.10512236271446594
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,11,10,GPR,90/10,-0.1106732929405061,0.10643544843821356
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Linear,80/20,-0.07191389858167563,0.1323536683290774
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Ridge,80/20,0.004408018216669696,0.12755477671276944
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Lasso,80/20,0.07873465864735596,0.12270108363650928
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Kernel Ridge,80/20,-0.12159760540821174,0.13538625291061257
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,GPR,80/20,-0.04220636800210009,0.13050672545849185
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Linear,85/15,-0.1187517182789013,0.13878499430596752
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Ridge,85/15,-0.05925469827884777,0.13504417427787885
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Lasso,85/15,-0.06447073466380382,0.135376261688649
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Kernel Ridge,85/15,-0.0048100774128321255,0.13152782704873925
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,GPR,85/15,-0.16511029810280053,0.14163127822719346
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Linear,90/10,-0.4369912897445818,0.14291736336439734
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Ridge,90/10,-0.3417237828735755,0.13809866700970205
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Lasso,90/10,-0.3587181646643942,0.1389704994560266
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,Kernel Ridge,90/10,-0.2318465997655621,0.1323232753095261
Rg norm w/0.406,buffer regr out,All,ESM-12,11,10,GPR,90/10,-0.3614609709037977,0.13911069666283343
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,104,Linear,80/20,-0.9074708264461964,0.14176493345845284
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,104,Ridge,80/20,0.11225493003389075,0.0967128097326039
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,104,Lasso,80/20,0.11988297233544942,0.0962964058412295
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,104,Kernel Ridge,80/20,0.04205100271089546,0.10046413741638988
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,104,GPR,80/20,0.10853953498461877,0.09691497988694807
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,110,Linear,85/15,-0.7894382595901241,0.13666721621544567
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,110,Ridge,85/15,0.038978453526402945,0.10015498065748557
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,110,Lasso,85/15,0.05928387214094044,0.09909124474251191
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,110,Kernel Ridge,85/15,-0.030149526319545927,0.10369459568557228
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,110,GPR,85/15,0.031800138212232154,0.10052833674572612
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,116,Linear,90/10,-0.920902340134105,0.13997348402343723
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,116,Ridge,90/10,-0.012928100991996816,0.10164416197618209
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,116,Lasso,90/10,0.07647333777300092,0.09705498544460893
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,116,Kernel Ridge,90/10,-0.0920144313297111,0.1055376254823348
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,116,GPR,90/10,0.0005250698438358237,0.10096691397201583
Rg norm w/0.406,buffer regr out,All,ESM-12,12,106,Linear,80/20,-17.278403127222628,0.5465440333063678
Rg norm w/0.406,buffer regr out,All,ESM-12,12,106,Ridge,80/20,-0.5348626412328916,0.15837651760531862
Rg norm w/0.406,buffer regr out,All,ESM-12,12,106,Lasso,80/20,-0.0020666313486683574,0.12796886908977817
Rg norm w/0.406,buffer regr out,All,ESM-12,12,106,Kernel Ridge,80/20,-0.07824048132119743,0.13274367844745782
Rg norm w/0.406,buffer regr out,All,ESM-12,12,106,GPR,80/20,-0.05627745024759778,0.13138477326830028
Rg norm w/0.406,buffer regr out,All,ESM-12,12,112,Linear,85/15,-13.589111640385786,0.5011757835954406
Rg norm w/0.406,buffer regr out,All,ESM-12,12,112,Ridge,85/15,-0.6781823595404635,0.16997898439853018
Rg norm w/0.406,buffer regr out,All,ESM-12,12,112,Lasso,85/15,-0.07527229133019575,0.13606138316013264
Rg norm w/0.406,buffer regr out,All,ESM-12,12,112,Kernel Ridge,85/15,-0.19653982562156402,0.1435288593234991
Rg norm w/0.406,buffer regr out,All,ESM-12,12,112,GPR,85/15,-0.04839061564196445,0.13434985952133163
Rg norm w/0.406,buffer regr out,All,ESM-12,12,120,Linear,90/10,-17.92196788932344,0.5186102286336873
Rg norm w/0.406,buffer regr out,All,ESM-12,12,120,Ridge,90/10,-1.099670225463031,0.17275613232379677
Rg norm w/0.406,buffer regr out,All,ESM-12,12,120,Lasso,90/10,-0.27037926751439967,0.13437690260262478
Rg norm w/0.406,buffer regr out,All,ESM-12,12,120,Kernel Ridge,90/10,-0.4296712271637919,0.1425528866446792
Rg norm w/0.406,buffer regr out,All,ESM-12,12,120,GPR,90/10,-0.18646927692821902,0.1298632226571761
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Linear,80/20,-0.8732493477895873,0.14048749255032908
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Ridge,80/20,0.11205355685494733,0.09672377811885152
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Lasso,80/20,0.11988297233544942,0.0962964058412295
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Kernel Ridge,80/20,0.041346152077149645,0.10050109094427236
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,GPR,80/20,0.10764523618173849,0.09696357947608564
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Linear,85/15,-0.698886162480802,0.13316439751187498
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Ridge,85/15,0.03497419994497708,0.10036341981977118
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Lasso,85/15,0.05928387214094044,0.09909124474251191
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Kernel Ridge,85/15,-0.03504708480382823,0.10394079691962405
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,GPR,85/15,0.027779704941639283,0.10073684161124631
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Linear,90/10,-0.5984100417940466,0.12768422047539396
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Ridge,90/10,-0.016901053754154516,0.10184330357899497
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Lasso,90/10,0.07647333777300092,0.09705498544460893
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,Kernel Ridge,90/10,-0.09977392957235276,0.10591191972185934
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,100,GPR,90/10,-0.0038287106862155973,0.10118658436707643
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Linear,80/20,-12.40196252067052,0.46799394191183447
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Ridge,80/20,-0.5295944392810144,0.15810448131889995
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Lasso,80/20,-0.0020666313486683574,0.12796886908977817
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Kernel Ridge,80/20,-0.07856024439360354,0.13276336022563182
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,GPR,80/20,-0.05623926465015394,0.13138239839444282
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Linear,85/15,-5.804412395005521,0.34227168096042077
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Ridge,85/15,-0.66145771359348,0.16912986430364466
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Lasso,85/15,-0.07527229133019575,0.13606138316013264
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Kernel Ridge,85/15,-0.19535407468165222,0.14345772434711204
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,GPR,85/15,-0.049689699673116206,0.13443307169502844
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Linear,90/10,-9.494043346958394,0.3862151933206039
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Ridge,90/10,-1.0898997744058918,0.17235371829448953
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Lasso,90/10,-0.27037926751439967,0.13437690260262478
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,Kernel Ridge,90/10,-0.43032875975543705,0.1425856642484697
Rg norm w/0.406,buffer regr out,All,ESM-12,12,100,GPR,90/10,-0.19095726830622906,0.13010860402520985
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Linear,80/20,-3.2665610745177025,0.26405537675806806
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Ridge,80/20,-0.5018184455831194,0.15666239037169863
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Lasso,80/20,-0.0020666313486683574,0.12796886908977817
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Kernel Ridge,80/20,-0.08323512924180632,0.1330507722370165
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,GPR,80/20,-0.03730004793816821,0.13019917450360102
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Linear,85/15,-2.553065535535572,0.24733026525423718
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Ridge,85/15,-0.6430178143984402,0.16818869095758773
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Lasso,85/15,-0.07527229133019575,0.13606138316013264
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Kernel Ridge,85/15,-0.19670187862075128,0.14353857838764983
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,GPR,85/15,-0.001491700544075325,0.1313104626654499
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Linear,90/10,-3.461846838035844,0.2518345178494513
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Ridge,90/10,-0.9956210693362699,0.16842128162085862
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Lasso,90/10,-0.27037926751439967,0.13437690260262478
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,Kernel Ridge,90/10,-0.42169438609397614,0.14215464392972577
Rg norm w/0.406,buffer regr out,All,ESM-12,12,50,GPR,90/10,0.037928487908074904,0.1169396002976377
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Linear,80/20,-0.26067344306267626,0.11525006215380602
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Ridge,80/20,0.10970278426115809,0.09685172801795358
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Lasso,80/20,0.11988297233544942,0.0962964058412295
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Kernel Ridge,80/20,0.06323142507164503,0.09934728952865193
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,GPR,80/20,-0.29656476527958864,0.11687913096207833
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Linear,85/15,-0.3779071036660353,0.11992672074041782
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Ridge,85/15,0.0323060598698085,0.10050206835295411
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Lasso,85/15,0.05928387214094044,0.09909124474251191
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Kernel Ridge,85/15,-0.027233492276340865,0.10354772804613964
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,GPR,85/15,-0.24079026747117438,0.11380338450734069
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Linear,90/10,-0.7767682087798522,0.13461966863923755
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Ridge,90/10,-0.040667052805380965,0.10302652041514776
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Lasso,90/10,0.07647333777300092,0.09705498544460893
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,Kernel Ridge,90/10,-0.14695510171233583,0.10815991530563003
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,50,GPR,90/10,-0.00617187893091331,0.10130461196983889
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Linear,80/20,0.14929254680049475,0.09467383835353682
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Ridge,80/20,0.17533956647062843,0.09321320593376785
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Lasso,80/20,0.11988297233544942,0.0962964058412295
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Kernel Ridge,80/20,0.11333521409586411,0.09665394761437826
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,GPR,80/20,-0.25578948232825893,0.1150266010352666
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Linear,85/15,0.001873715183306368,0.10207014583082769
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Ridge,85/15,0.07782601273897749,0.0981098073051397
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Lasso,85/15,0.05928387214094044,0.09909124474251191
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Kernel Ridge,85/15,-0.004070882295428735,0.10237364709291218
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,GPR,85/15,-0.20045966919624902,0.11193857553128057
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Linear,90/10,0.1996657709805597,0.0903501390872936
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Ridge,90/10,0.1637836900027031,0.0923533060311331
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Lasso,90/10,0.08612490930436745,0.09654650342507637
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,Kernel Ridge,90/10,0.029594293476849276,0.0994877938951083
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,20,GPR,90/10,-0.02717232107604861,0.10235634838402043
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Linear,80/20,-0.6568733183088373,0.1645510598458348
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Ridge,80/20,-0.27909867357636386,0.14457994526804072
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Lasso,80/20,-0.0020666313486683574,0.12796886908977817
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Kernel Ridge,80/20,-0.06878487242209919,0.13216035020864053
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,GPR,80/20,-0.03305779046460122,0.12993266323423908
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Linear,85/15,-0.6307474752110807,0.1675594829844868
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Ridge,85/15,-0.36141296358116604,0.1530983799415679
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Lasso,85/15,-0.07527229133019575,0.13606138316013264
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Kernel Ridge,85/15,-0.1551082324915405,0.14102204031825735
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,GPR,85/15,-0.028595093272843375,0.13307543006696587
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Linear,90/10,-0.8974447660189213,0.1642262207820417
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Ridge,90/10,-0.5955104535227056,0.1505940296947503
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Lasso,90/10,-0.27037926751439967,0.13437690260262478
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,Kernel Ridge,90/10,-0.36562001298467495,0.1393230149261034
Rg norm w/0.406,buffer regr out,All,ESM-12,12,20,GPR,90/10,0.012647085491207966,0.11846611158681586
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Linear,80/20,-0.08881277614157868,0.1333928758881878
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Ridge,80/20,-0.058160078306898066,0.13150180622443405
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Lasso,80/20,-0.0020666313486683574,0.12796886908977817
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Kernel Ridge,80/20,-0.041957399649925176,0.13049113642253554
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,GPR,80/20,-0.052587916620255415,0.1311551117425543
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Linear,85/15,-0.19424202538979518,0.14339097877566606
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Ridge,85/15,-0.165955188124294,0.14168262150693214
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Lasso,85/15,-0.18421378597366123,0.14278767120974986
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Kernel Ridge,85/15,-0.10603312143164434,0.1379938465078765
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,GPR,85/15,-0.14780081340496642,0.1405752674149422
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Linear,90/10,-0.4394392715488711,0.14303904476705276
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Ridge,90/10,-0.39508242599667853,0.14081789938442535
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Lasso,90/10,-0.42728386754859327,0.14243381479403758
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,Kernel Ridge,90/10,-0.5067075522701472,0.14634315380751753
Rg norm w/0.406,buffer regr out,All,ESM-12,12,10,GPR,90/10,-0.2500700442341235,0.1332984506901866
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Linear,80/20,0.12519547179546153,0.096005337205379
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Ridge,80/20,0.12608638221836033,0.09595643831389723
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Lasso,80/20,0.13386878772004485,0.09552822556662315
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Kernel Ridge,80/20,0.12178954555291877,0.09619204717062081
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,GPR,80/20,-0.24779949669220858,0.11466008759570652
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Linear,85/15,0.028256133671294204,0.10071215594745046
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Ridge,85/15,0.051044218265081764,0.09952426457564495
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Lasso,85/15,0.04617535894984792,0.09977925521346821
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Kernel Ridge,85/15,0.030244073752639822,0.10060908751665885
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,GPR,85/15,-0.1639069779413651,0.11022119746011061
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Linear,90/10,0.09869446339985755,0.0958802481162678
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Ridge,90/10,0.09382952914904075,0.09613866401514252
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Lasso,90/10,0.08721123548998666,0.09648910379656084
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,Kernel Ridge,90/10,0.06740162251262294,0.0975305015428384
Rg norm w/0.406,buffer regr out,Inliers,ESM-12,12,10,GPR,90/10,-0.10240981168398489,0.10603876590876805
Rg w/no norm,expr pH only regr out,All,ESM-6,0,106,Linear,80/20,-5.88906585040406,4.985996586186441
Rg w/no norm,expr pH only regr out,All,ESM-6,0,106,Ridge,80/20,0.21538912218090622,1.6826700750934673
Rg w/no norm,expr pH only regr out,All,ESM-6,0,106,Lasso,80/20,0.20706824467394958,1.6915689867955797
Rg w/no norm,expr pH only regr out,All,ESM-6,0,106,Kernel Ridge,80/20,0.19948716517465093,1.6996361456259568
Rg w/no norm,expr pH only regr out,All,ESM-6,0,106,GPR,80/20,-0.017220014745334078,1.9159283209925377
Rg w/no norm,expr pH only regr out,All,ESM-6,0,112,Linear,85/15,-6.266085807190469,5.247057048364633
Rg w/no norm,expr pH only regr out,All,ESM-6,0,112,Ridge,85/15,0.24907483444738032,1.6868010179170694
Rg w/no norm,expr pH only regr out,All,ESM-6,0,112,Lasso,85/15,0.19472856126598093,1.7467738144424847
Rg w/no norm,expr pH only regr out,All,ESM-6,0,112,Kernel Ridge,85/15,0.1337558714544791,1.8116974661318015
Rg w/no norm,expr pH only regr out,All,ESM-6,0,112,GPR,85/15,0.006661711471897314,1.9400553154486975
Rg w/no norm,expr pH only regr out,All,ESM-6,0,120,Linear,90/10,-3.9395480127516933,4.810289985511371
Rg w/no norm,expr pH only regr out,All,ESM-6,0,120,Ridge,90/10,0.22085287878321036,1.9104575313910577
Rg w/no norm,expr pH only regr out,All,ESM-6,0,120,Lasso,90/10,0.15082601577720922,1.9944630413582578
Rg w/no norm,expr pH only regr out,All,ESM-6,0,120,Kernel Ridge,90/10,0.1260597670952901,2.0233383787255392
Rg w/no norm,expr pH only regr out,All,ESM-6,0,120,GPR,90/10,0.03119462322047417,2.1303252894829785
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,104,Linear,80/20,-1.5006624102947068,2.9391362328422215
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,104,Ridge,80/20,0.18253230809121246,1.680457303076476
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,104,Lasso,80/20,0.2107538388505853,1.6511952203421105
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,104,Kernel Ridge,80/20,0.20796750209528136,1.6541073234876835
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,104,GPR,80/20,0.2598252918821029,1.5990399135080269
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,110,Linear,85/15,-1.6661562822833558,2.94668086823217
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,110,Ridge,85/15,0.27966131511395276,1.5316469529294114
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,110,Lasso,85/15,0.23724048383498486,1.5761012709088085
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,110,Kernel Ridge,85/15,0.23190096561588358,1.581608212942724
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,110,GPR,85/15,0.3111291950486631,1.4978185041514784
Rg w/no norm,expr pH only regr out,Inliers,ESM-6,0,116,Linear,90/10,-1.0091268034199201,2.5252951247438946
