Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Ridge,85/15,0.0066756076088314575,0.05319387990579969
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Lasso,85/15,-0.061789334228476545,0.0549965311365133
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Kernel Ridge,85/15,0.02917029561412232,0.052588120122881686
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,GPR,85/15,-1.170731580073665,0.07863559559928734
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Linear,90/10,0.25830872052068277,0.04892435620707945
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Ridge,90/10,0.18963195814714084,0.051139289032446286
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Lasso,90/10,0.23894214504821298,0.04955898115610555
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,Kernel Ridge,90/10,0.3382523412842434,0.04621252939593997
Rg norm w/0.5,No regr out,Inliers,ESM-6,5,10,GPR,90/10,-0.7308088268851791,0.0747374169465726
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,104,Linear,80/20,-0.11085032009505547,0.05874357142357719
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,104,Ridge,80/20,0.2146301942830111,0.04939348561425268
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,104,Lasso,80/20,0.09265343480480182,0.053090788345403206
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,104,Kernel Ridge,80/20,0.20539604874099504,0.04968301404040438
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,104,GPR,80/20,0.21787148178601634,0.049291454689949915
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,110,Linear,85/15,0.03129468951194425,0.05253055129082567
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,110,Ridge,85/15,0.23782072263097986,0.046595576210508215
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,110,Lasso,85/15,0.18420681162459673,0.04820656157513953
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,110,Kernel Ridge,85/15,0.2301384952454919,0.046829812661938496
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,110,GPR,85/15,0.33081699220935046,0.043660486497577936
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,116,Linear,90/10,0.2001727668742762,0.05080560492673827
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,116,Ridge,90/10,0.30741323569514145,0.047277078022780875
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,116,Lasso,90/10,0.19657032320463996,0.05091989129912163
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,116,Kernel Ridge,90/10,0.34673752403602365,0.04591529610764659
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,116,GPR,90/10,0.3279247774281907,0.0465717411980331
Rg norm w/0.5,No regr out,All,ESM-6,6,106,Linear,80/20,-14.817102323986884,0.4684978426030712
Rg norm w/0.5,No regr out,All,ESM-6,6,106,Ridge,80/20,-0.1552039643616061,0.12661159169828176
Rg norm w/0.5,No regr out,All,ESM-6,6,106,Lasso,80/20,-0.19552707343009446,0.12880236606245185
Rg norm w/0.5,No regr out,All,ESM-6,6,106,Kernel Ridge,80/20,-0.06939998410199166,0.12181877274145017
Rg norm w/0.5,No regr out,All,ESM-6,6,106,GPR,80/20,-0.46422982453614314,0.14254393960150877
Rg norm w/0.5,No regr out,All,ESM-6,6,112,Linear,85/15,-16.052561581543937,0.5172702039302757
Rg norm w/0.5,No regr out,All,ESM-6,6,112,Ridge,85/15,0.019183373717745922,0.12405565296277637
Rg norm w/0.5,No regr out,All,ESM-6,6,112,Lasso,85/15,-0.07741591559794347,0.13002125172715662
Rg norm w/0.5,No regr out,All,ESM-6,6,112,Kernel Ridge,85/15,0.07230863549086752,0.12064918883975036
Rg norm w/0.5,No regr out,All,ESM-6,6,112,GPR,85/15,-0.39534061062733783,0.1479662837964743
Rg norm w/0.5,No regr out,All,ESM-6,6,120,Linear,90/10,-12.740246931026695,0.509464399343934
Rg norm w/0.5,No regr out,All,ESM-6,6,120,Ridge,90/10,0.20703981683600825,0.12238896525287853
Rg norm w/0.5,No regr out,All,ESM-6,6,120,Lasso,90/10,0.05061912528964785,0.13391733927305108
Rg norm w/0.5,No regr out,All,ESM-6,6,120,Kernel Ridge,90/10,0.18266786599115847,0.12425556818879202
Rg norm w/0.5,No regr out,All,ESM-6,6,120,GPR,90/10,-0.06661936284540348,0.14194539391649996
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Linear,80/20,-0.04567200760797685,0.05699415453005454
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Ridge,80/20,0.21562925893446117,0.04936205902468757
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Lasso,80/20,0.09265343480480182,0.053090788345403206
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Kernel Ridge,80/20,0.2055587499643423,0.049677927291853455
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,GPR,80/20,0.21862913300187647,0.04926757448463031
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Linear,85/15,0.006570635871353869,0.053196690521609566
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Ridge,85/15,0.19637420496551306,0.047845715388516646
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Lasso,85/15,0.18420681162459673,0.04820656157513953
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Kernel Ridge,85/15,0.22654759373567546,0.046938900861132005
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,GPR,85/15,0.3281374066593108,0.043747813226242854
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Linear,90/10,-0.10639813289568711,0.05975431197930535
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Ridge,90/10,0.2760385781157,0.048336059807086114
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Lasso,90/10,0.1900701320490098,0.05112546140689923
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,Kernel Ridge,90/10,0.3235746160212032,0.04672222123815744
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,100,GPR,90/10,0.3234537042012947,0.04672639687711414
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Linear,80/20,-10.274878447002248,0.39554879653519565
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Ridge,80/20,-0.15719132092144217,0.12672045310213065
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Lasso,80/20,-0.19552707343009446,0.12880236606245185
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Kernel Ridge,80/20,-0.07055405006948168,0.12188448668993568
Rg norm w/0.5,No regr out,All,ESM-6,6,100,GPR,80/20,-0.45621141215474603,0.14215310437840314
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Linear,85/15,-7.02921483468311,0.35494346821158307
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Ridge,85/15,0.010614106470736018,0.12459640346404315
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Lasso,85/15,-0.07741591559794347,0.13002125172715662
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Kernel Ridge,85/15,0.06917476645770593,0.12085280180417193
Rg norm w/0.5,No regr out,All,ESM-6,6,100,GPR,85/15,-0.3856813478469021,0.1474532451528975
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Linear,90/10,-3.7497793562399515,0.2995389413103706
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Ridge,90/10,0.19133164502920363,0.1235952547325917
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Lasso,90/10,0.05061912528964785,0.13391733927305108
Rg norm w/0.5,No regr out,All,ESM-6,6,100,Kernel Ridge,90/10,0.17661058051452394,0.12471515008781686
Rg norm w/0.5,No regr out,All,ESM-6,6,100,GPR,90/10,-0.06697967323871978,0.1419693668931781
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Linear,80/20,-3.227094840511743,0.24219497552363878
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Ridge,80/20,-0.1800534075121798,0.12796610903447017
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Lasso,80/20,-0.19552707343009446,0.12880236606245185
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Kernel Ridge,80/20,-0.08268544816897849,0.12257313192108465
Rg norm w/0.5,No regr out,All,ESM-6,6,50,GPR,80/20,-1.8366810820555846,0.19840352751760745
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Linear,85/15,-2.996090417027572,0.25040344670686937
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Ridge,85/15,0.010693632845699907,0.12459139586312219
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Lasso,85/15,-0.07741591559794347,0.13002125172715662
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Kernel Ridge,85/15,0.06081542001829654,0.12139425275134132
Rg norm w/0.5,No regr out,All,ESM-6,6,50,GPR,85/15,-1.7565045291569095,0.20797062864486657
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Linear,90/10,-0.09393534235467849,0.1437515047499924
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Ridge,90/10,0.19262449150823702,0.12349641717738574
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Lasso,90/10,0.05061912528964785,0.13391733927305108
Rg norm w/0.5,No regr out,All,ESM-6,6,50,Kernel Ridge,90/10,0.17021428428815466,0.12519862230674078
Rg norm w/0.5,No regr out,All,ESM-6,6,50,GPR,90/10,-0.28638627177627285,0.1558842619207719
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Linear,80/20,-0.0553996428521617,0.05725864229487094
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Ridge,80/20,0.15298486036568326,0.05129536931447599
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Lasso,80/20,0.04424703794088647,0.05448856879327091
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Kernel Ridge,80/20,0.17645726395307315,0.05057962963323584
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,GPR,80/20,-0.8672769642631082,0.07616175522407753
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Linear,85/15,-0.11756215838272266,0.05642245283934175
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Ridge,85/15,0.157612197343458,0.04898601974930163
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Lasso,85/15,0.17170943978414832,0.04857440329195692
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Kernel Ridge,85/15,0.21199098163362728,0.04737854422085922
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,GPR,85/15,-0.31225226061660183,0.0611399083144234
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Linear,90/10,-0.11567031934665217,0.060004175537275634
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Ridge,90/10,0.2901707707995358,0.04786195922611599
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Lasso,90/10,0.22962072545450685,0.049861556139486646
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,Kernel Ridge,90/10,0.31594373574236223,0.04698502316142177
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,50,GPR,90/10,0.06788310183430724,0.054846475404114095
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Linear,80/20,-0.5400184777386927,0.14618644303348505
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Ridge,80/20,-0.2641431497439286,0.13244704127120457
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Lasso,80/20,-0.19552707343009446,0.12880236606245185
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Kernel Ridge,80/20,-0.11288179953422461,0.12427067382280432
Rg norm w/0.5,No regr out,All,ESM-6,6,20,GPR,80/20,-1.4490648926347678,0.18435048292319714
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Linear,85/15,-0.2697664525101904,0.1411511997063657
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Ridge,85/15,-0.08273382440563637,0.13034173615902062
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Lasso,85/15,-0.09155971374740002,0.130871897353983
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Kernel Ridge,85/15,0.030680760453849598,0.12332640328883439
Rg norm w/0.5,No regr out,All,ESM-6,6,20,GPR,85/15,-1.4093839728517024,0.19443554329230286
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Linear,90/10,0.14010525606473256,0.12744981806872632
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Ridge,90/10,0.17244739941508513,0.1250300418596257
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Lasso,90/10,0.09250179483118404,0.1309300880895238
Rg norm w/0.5,No regr out,All,ESM-6,6,20,Kernel Ridge,90/10,0.15131264479244466,0.12661653910067633
Rg norm w/0.5,No regr out,All,ESM-6,6,20,GPR,90/10,-0.9282187500328711,0.1908511246467759
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Linear,80/20,-0.009306277465751078,0.05599433118634811
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Ridge,80/20,0.05975223237198124,0.054044777095156954
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Lasso,80/20,-0.05133078286463033,0.057148161690551945
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Kernel Ridge,80/20,0.10150652343784428,0.052831146878397
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,GPR,80/20,-1.1906991015090158,0.08249429958573325
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Linear,85/15,0.09578899464815327,0.050751748905586175
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Ridge,85/15,0.07635332630091052,0.051294293635534595
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Lasso,85/15,-0.0027561580354105164,0.05344582522964396
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Kernel Ridge,85/15,0.12813167335548414,0.04983581543191486
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,GPR,85/15,-0.9802453526249868,0.075106170650753
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Linear,90/10,0.2726598163992664,0.048448721832955434
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Ridge,90/10,0.1913684012828527,0.051084469441907296
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Lasso,90/10,0.1607332160991396,0.05204314707657642
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,Kernel Ridge,90/10,0.2556780034860211,0.04901104470896291
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,20,GPR,90/10,-0.3892438598840078,0.06695804672842444
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Linear,80/20,-0.16341471744373925,0.060117353147304715
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Ridge,80/20,-0.049722281219485076,0.057104427548891556
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Lasso,80/20,-0.11779433072819634,0.05892689067163673
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Kernel Ridge,80/20,-0.014648539810821815,0.05614232472669355
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,GPR,80/20,-1.8604169587054153,0.09426429994220226
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Linear,85/15,-0.17861063098345542,0.05794304246810873
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Ridge,85/15,-0.07300483372571698,0.055286227627848177
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Lasso,85/15,-0.16437952214742535,0.057592164069991326
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Kernel Ridge,85/15,-0.04160645228355775,0.054471326200531814
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,GPR,85/15,-1.214300580294244,0.07942082704419812
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Linear,90/10,0.06638521242294149,0.054890526196753824
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Ridge,90/10,0.05039815849863427,0.0553584991433295
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Lasso,90/10,0.00013231538805080767,0.05680476915763361
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,Kernel Ridge,90/10,0.23848000627505928,0.04957402577510391
Rg norm w/0.5,No regr out,Inliers,ESM-6,6,10,GPR,90/10,-0.6985520948667157,0.07403770851494819
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Linear,80/20,-0.31991009518569147,0.1353369262125501
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Ridge,80/20,-0.22081711606643473,0.13015757184397936
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Lasso,80/20,-0.19552707343009446,0.12880236606245185
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Kernel Ridge,80/20,-0.11307255749908718,0.12428132392288158
Rg norm w/0.5,No regr out,All,ESM-6,6,10,GPR,80/20,-1.8630126439015955,0.1993222432516577
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Linear,85/15,-0.1665987139744305,0.13529551373396909
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Ridge,85/15,-0.09323231345715599,0.13097212664291671
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Lasso,85/15,-0.12234456421597484,0.1327045315147664
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Kernel Ridge,85/15,0.009940930511852297,0.12463878381413356
Rg norm w/0.5,No regr out,All,ESM-6,6,10,GPR,85/15,-1.7785676005183308,0.20880126864568152
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Linear,90/10,0.08070606813905212,0.13177826017057534
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Ridge,90/10,0.11311669243098899,0.12943442929425172
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Lasso,90/10,0.08184964884093338,0.13169627008788198
Rg norm w/0.5,No regr out,All,ESM-6,6,10,Kernel Ridge,90/10,0.11913666107846643,0.12899439510324343
Rg norm w/0.5,No regr out,All,ESM-6,6,10,GPR,90/10,-1.248848883177001,0.2061088827641807
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,104,Linear,80/20,-1.104288905479124,0.08085097419250716
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,104,Ridge,80/20,0.05976568472305621,0.054044390477958414
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,104,Lasso,80/20,0.015340871052678118,0.05530641782631103
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,104,Kernel Ridge,80/20,0.15904135650728468,0.05111164913040363
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,104,GPR,80/20,0.1747689872282675,0.05063144764373341
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,110,Linear,85/15,-1.0887362499928548,0.07713614318622145
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,110,Ridge,85/15,0.00951715333892078,0.05311774108502955
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,110,Lasso,85/15,-0.0009386051426580888,0.053397366453479464
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,110,Kernel Ridge,85/15,0.13743776491830229,0.04956913475681429
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,110,GPR,85/15,0.19590983235096804,0.04785953713946663
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,116,Linear,90/10,-0.3806772120349946,0.06675128208722848
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,116,Ridge,90/10,0.1863905189200804,0.0512414644986818
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,116,Lasso,90/10,0.07661194238987712,0.054589065508815114
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,116,Kernel Ridge,90/10,0.3130226912336648,0.04708523358811813
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,116,GPR,90/10,0.15488009873837771,0.052224308416078
Rg norm w/0.5,No regr out,All,ESM-12,0,106,Linear,80/20,-7.756483470247055,0.348585244278822
Rg norm w/0.5,No regr out,All,ESM-12,0,106,Ridge,80/20,-0.6949012647781112,0.15336149558331796
Rg norm w/0.5,No regr out,All,ESM-12,0,106,Lasso,80/20,-0.26053577467560896,0.13225792997632296
Rg norm w/0.5,No regr out,All,ESM-12,0,106,Kernel Ridge,80/20,-0.09878896393461645,0.1234813240526293
Rg norm w/0.5,No regr out,All,ESM-12,0,106,GPR,80/20,-0.0321618030355173,0.11967902015592263
Rg norm w/0.5,No regr out,All,ESM-12,0,112,Linear,85/15,-7.2131836173416986,0.3589867468446088
Rg norm w/0.5,No regr out,All,ESM-12,0,112,Ridge,85/15,-0.6788888201883971,0.16230564241237938
Rg norm w/0.5,No regr out,All,ESM-12,0,112,Lasso,85/15,-0.12425723476264983,0.1328175591938697
Rg norm w/0.5,No regr out,All,ESM-12,0,112,Kernel Ridge,85/15,0.016739310973035382,0.12421012177135676
Rg norm w/0.5,No regr out,All,ESM-12,0,112,GPR,85/15,0.10096566406325125,0.11877110273241517
Rg norm w/0.5,No regr out,All,ESM-12,0,120,Linear,90/10,-5.221097194465459,0.3428073034777727
Rg norm w/0.5,No regr out,All,ESM-12,0,120,Ridge,90/10,0.030078029939190398,0.13535832486431446
Rg norm w/0.5,No regr out,All,ESM-12,0,120,Lasso,90/10,-0.004368071606962731,0.13774093344896154
Rg norm w/0.5,No regr out,All,ESM-12,0,120,Kernel Ridge,90/10,0.09135470164862358,0.13101281088731515
Rg norm w/0.5,No regr out,All,ESM-12,0,120,GPR,90/10,0.10764363628393958,0.12983319221225748
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Linear,80/20,-1.1888623942434173,0.08245971025048002
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Ridge,80/20,0.0597656847230561,0.054044390477958414
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Lasso,80/20,0.015340871052678118,0.05530641782631103
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Kernel Ridge,80/20,0.1590413565072778,0.051111649130403836
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,GPR,80/20,0.1747689872282745,0.050631447643733195
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Linear,85/15,-1.241295021200409,0.07990346843848768
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Ridge,85/15,0.009517153338921225,0.053117741085029535
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Lasso,85/15,-0.0009386051426580888,0.053397366453479464
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Kernel Ridge,85/15,0.13743776491832638,0.0495691347568136
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,GPR,85/15,0.19590983235101556,0.04785953713946522
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Linear,90/10,-0.6110688276160923,0.07210586322541529
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Ridge,90/10,0.18639051892007952,0.051241464498681825
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Lasso,90/10,0.07661194238987712,0.054589065508815114
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,Kernel Ridge,90/10,0.3130226912336542,0.04708523358811849
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,100,GPR,90/10,0.1548800987385074,0.05222430841607399
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Linear,80/20,-7.512963254058889,0.3437039415844261
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Ridge,80/20,-0.6949012647781108,0.15336149558331794
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Lasso,80/20,-0.26053577467560896,0.13225792997632296
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Kernel Ridge,80/20,-0.09878896393461245,0.12348132405262906
Rg norm w/0.5,No regr out,All,ESM-12,0,100,GPR,80/20,-0.032161803041219184,0.1196790201562532
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Linear,85/15,-7.598124646561915,0.3673030357344406
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Ridge,85/15,-0.6788888201883996,0.1623056424123795
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Lasso,85/15,-0.12425723476264983,0.1328175591938697
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Kernel Ridge,85/15,0.016739310973030053,0.1242101217713571
Rg norm w/0.5,No regr out,All,ESM-12,0,100,GPR,85/15,0.10096566406325824,0.11877110273241472
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Linear,90/10,-2.960102715488865,0.2735078514987078
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Ridge,90/10,0.030078029939192952,0.13535832486431426
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Lasso,90/10,-0.004368071606962731,0.13774093344896154
Rg norm w/0.5,No regr out,All,ESM-12,0,100,Kernel Ridge,90/10,0.09135470164862358,0.13101281088731515
Rg norm w/0.5,No regr out,All,ESM-12,0,100,GPR,90/10,0.10764363628394091,0.1298331922122574
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Linear,80/20,-0.47573895943122957,0.06770758846711748
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Ridge,80/20,0.059765684723058765,0.05404439047795834
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Lasso,80/20,0.015340871052678118,0.05530641782631103
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Kernel Ridge,80/20,0.15904135650728246,0.0511116491304037
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,GPR,80/20,-2.1878580828008287,0.09951351442430376
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Linear,85/15,-0.6248712722167118,0.06803393621752636
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Ridge,85/15,0.009517153338922335,0.0531177410850295
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Lasso,85/15,-0.0009386051426580888,0.053397366453479464
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Kernel Ridge,85/15,0.13743776491831594,0.0495691347568139
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,GPR,85/15,-3.1114942881272656,0.10822210174080353
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Linear,90/10,-0.06078926046651567,0.05850972949239993
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Ridge,90/10,0.18639051892008351,0.0512414644986817
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Lasso,90/10,0.07661194238987712,0.054589065508815114
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,Kernel Ridge,90/10,0.3130226912336558,0.04708523358811843
Rg norm w/0.5,No regr out,Inliers,ESM-12,0,50,GPR,90/10,-1.9464017159725455,0.09751232522600926
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Linear,80/20,-4.341447235925051,0.27225358336711847
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Ridge,80/20,-0.6949012647781097,0.15336149558331788
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Lasso,80/20,-0.26053577467560896,0.13225792997632296
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Kernel Ridge,80/20,-0.09878896393461534,0.12348132405262924
Rg norm w/0.5,No regr out,All,ESM-12,0,50,GPR,80/20,-2.399215584639064,0.21718683067418118
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Linear,85/15,-3.614320012036332,0.2690769551396742
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Ridge,85/15,-0.6788888201883956,0.1623056424123793
Rg norm w/0.5,No regr out,All,ESM-12,0,50,Lasso,85/15,-0.12425723476264983,0.1328175591938697
